,listing_id,english_review,compound,negativity,neutrality,positivity,polarity,subjectivity,weight_polar,review_length,negative_comp,most_negative,smallest_polarity,most_positive,highest_polarity,sum_of_english_review,sum_of_compound,sum_of_negativity,sum_of_negative_comp
3346,26779483,0.8928571428571429,0.9024785714285715,0.011892857142857144,0.6181428571428571,0.37,0.3968486711766236,0.6308189610728849,0.14031334235059087,284.2857142857143,0.0,0.0,0.175,0.785,0.5900000000000001,25,25.2694,0.333,0
3347,26807695,0.8333333333333334,0.4717,0.014666666666666666,0.5548333333333333,0.264,0.28987175324675324,0.510520202020202,0.08278278274082819,134.16666666666666,0.0,0.0,0.0,0.643,0.79,5,2.8302,0.088,0
3348,26823563,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
3349,26831016,0.9,0.80427,0.013500000000000002,0.5984,0.3881,0.4133630952380952,0.6745317460317459,0.121252067271353,147.2,0.0,0.0,0.13999999999999999,0.67,0.75,9,8.0427,0.135,0
3350,26831935,0.75,0.6455299999999999,0.01895,0.5876499999999999,0.39335000000000003,0.43346812169312177,0.6048065936277893,0.10540681453964859,180.15,0.0,0.0,0.0,1.0,1.0,15,12.910599999999999,0.379,0
3351,26839918,0.8072289156626506,0.829836144578313,0.008337349397590363,0.6160240963855422,0.37562650602409653,0.459676546731965,0.6512997900056849,0.13412884050684748,193.0722891566265,0.012048192771084338,0.0,-0.05,0.848,1.0,67,68.87639999999998,0.6920000000000001,1
3352,26861298,0.7597765363128491,0.7626508379888268,0.00882122905027933,0.6312346368715084,0.35436312849162005,0.42708691697195633,0.6359728271267978,0.11768197615547095,172.20111731843576,0.0223463687150838,0.0,-0.2,0.792,1.0,136,136.5145,1.579,4
3353,26862098,0.9444444444444444,0.7332166666666667,0.0018333333333333335,0.6071666666666666,0.391,0.3892281130465654,0.548001385739481,0.13029050818649665,169.16666666666666,0.0,0.0,0.0,0.823,1.0,17,13.1979,0.033,0
3354,26862423,0.8888888888888888,0.8415499999999999,0.005,0.6077500000000001,0.38725,0.3980060828606835,0.672727715314521,0.11042240320929039,200.83333333333334,0.0,0.0,0.07781249999999999,1.0,1.0,32,30.295799999999996,0.18,0
3355,26862512,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
3356,26864729,0.7142857142857143,0.7218285714285715,0.012428571428571428,0.7065714285714286,0.281,0.38868934240362807,0.45010204081632654,0.17000460965338515,177.57142857142858,0.0,0.0,0.0,0.655,0.87,5,5.0528,0.087,0
3357,26870258,1.0,0.8553,0.0,0.644,0.356,0.52,0.6666666666666667,0.1733333333333333,116.0,0.0,0.0,0.52,0.356,0.52,1,0.8553,0.0,0
3358,26872665,0.96875,0.7565562500000003,0.013281250000000001,0.5849687500000001,0.3080312500000001,0.4017619177627369,0.5556127660118965,0.1370901299249839,259.78125,0.0,0.0,0.0,0.815,1.0,31,24.20980000000001,0.42500000000000004,0
3359,26873201,1.0,0.9134,0.0,0.558,0.442,0.52,0.6300000000000001,0.19239999999999996,120.0,0.0,0.0,0.52,0.442,0.52,1,0.9134,0.0,0
3360,26881198,1.0,0.4404,0.0,0.828,0.172,0.35,0.35,0.22749999999999998,89.0,0.0,0.0,0.35,0.172,0.35,1,0.4404,0.0,0
3361,26882828,0.6,0.82265,0.0060999999999999995,0.7390000000000001,0.2548,0.38885971204721204,0.6024256333943833,0.12472921561032724,363.5,0.0,0.0,0.0,0.393,0.575,6,8.2265,0.061,0
3362,26919693,1.0,0.9839,0.0,0.645,0.355,0.3941815476190476,0.6227579365079365,0.1487018604143046,376.0,0.0,0.0,0.3941815476190476,0.355,0.3941815476190476,1,0.9839,0.0,0
