,id,price,log_price
6701,51031366,69.0,4.23410650459726
6702,51031542,122.0,4.804021044733257
6703,51031682,640.0,6.461468176353717
6704,51038651,96.0,4.564348191467836
6705,51041210,112.0,4.718498871295094
6706,51064771,104.0,4.6443908991413725
6707,51075650,65.0,4.174387269895637
6708,51082190,225.0,5.41610040220442
6709,51103439,89.0,4.48863636973214
6710,51121054,150.0,5.0106352940962555
6711,51135979,200.0,5.298317366548036
6712,51136374,241.0,5.484796933490655
6713,51138007,40.0,3.6888794541139363
6714,51190643,290.0,5.66988092298052
6715,51195347,129.0,4.859812404361672
6716,51243476,70.0,4.248495242049359
6717,51243837,45.0,3.8066624897703196
6718,51244696,65.0,4.174387269895637
6719,51273207,89.0,4.48863636973214
6720,51286982,48.0,3.871201010907891
6721,51297779,300.0,5.703782474656201
6722,51303025,250.0,5.521460917862246
6723,51326210,170.0,5.135798437050262
6724,51327861,101.0,4.61512051684126
6725,51337129,120.0,4.787491742782046
6726,51337895,99.0,4.59511985013459
6727,51360926,40.0,3.6888794541139363
6728,51361097,40.0,3.6888794541139363
6729,51366929,45.0,3.8066624897703196
6730,51367324,170.0,5.135798437050262
6731,51392136,65.0,4.174387269895637
6732,51396322,80.0,4.382026634673881
6733,51404725,120.0,4.787491742782046
6734,51418612,125.0,4.8283137373023015
6735,51421559,69.0,4.23410650459726
6736,51421581,35.0,3.5553480614894135
6737,51428225,69.0,4.23410650459726
6738,51428670,122.0,4.804021044733257
6739,51429076,122.0,4.804021044733257
6740,51438606,180.0,5.19295685089021
6741,51439228,75.0,4.31748811353631
6742,51445497,120.0,4.787491742782046
6744,51469748,98.0,4.584967478670572
6745,51477274,290.0,5.66988092298052
6746,51481312,60.0,4.0943445622221
6747,51495670,45.0,3.8066624897703196
6748,51497981,181.0,5.198497031265826
6749,51517787,120.0,4.787491742782046
6750,51526797,100.0,4.605170185988092
6751,51529644,60.0,4.0943445622221
6752,51531538,100.0,4.605170185988092
6753,51533613,129.0,4.859812404361672
6754,51533903,143.0,4.962844630259907
6755,51537490,110.0,4.700480365792417
6756,51550199,60.0,4.0943445622221
6757,51558788,50.0,3.912023005428146
6758,51579061,60.0,4.0943445622221
6759,51597891,84.0,4.430816798843313
6760,51610271,139.0,4.9344739331306915
6761,51616578,25.0,3.2188758248682006
6762,51632748,75.0,4.31748811353631
6763,51633789,70.0,4.248495242049359
6764,51648986,74.0,4.30406509320417
6765,51649222,85.0,4.442651256490317
6767,51654114,144.0,4.969813299576001
6768,51661032,83.0,4.418840607796598
6769,51661517,83.0,4.418840607796598
6770,51662888,200.0,5.298317366548036
6771,51668388,100.0,4.605170185988092
6772,51680201,130.0,4.867534450455582
6773,51685172,78.0,4.356708826689592
6774,51698065,28.0,3.332204510175204
6775,51698819,180.0,5.19295685089021
6776,51701549,115.0,4.74493212836325
6777,51712993,70.0,4.248495242049359
6778,51727834,167.0,5.117993812416755
6779,51739762,90.0,4.499809670330265
6780,51747040,152.0,5.0238805208462765
6781,51764572,120.0,4.787491742782046
6782,51783252,196.0,5.278114659230517
6783,51784778,60.0,4.0943445622221
6784,51807891,150.0,5.0106352940962555
6785,51809877,35.0,3.5553480614894135
6786,51821549,85.0,4.442651256490317
6787,51845522,89.0,4.48863636973214
6788,51856178,55.0,4.007333185232471
6789,51856423,175.0,5.1647859739235145
6790,51858059,45.0,3.8066624897703196
6791,51858349,45.0,3.8066624897703196
6792,51858995,96.0,4.564348191467836
6793,51863565,65.0,4.174387269895637
6794,51875964,130.0,4.867534450455582
6795,51876244,75.0,4.31748811353631
6796,51876853,210.0,5.3471075307174685
6797,51904846,67.0,4.204692619390966
6798,51933808,175.0,5.1647859739235145
6799,51934028,156.0,5.049856007249537
6800,51949450,99.0,4.59511985013459
6801,51953087,200.0,5.298317366548036
6802,51972464,70.0,4.248495242049359
6803,51973471,260.0,5.560681631015528
6804,51975398,250.0,5.521460917862246
6806,51978261,150.0,5.0106352940962555
6807,51983700,100.0,4.605170185988092
6808,51987126,211.0,5.351858133476067
6809,51987382,214.0,5.365976015021851
6810,51987615,221.0,5.3981627015177525
6811,51987748,229.0,5.43372200355424
6812,52001921,300.0,5.703782474656201
6813,52019615,40.0,3.6888794541139363
6814,52019644,35.0,3.5553480614894135
6815,52023982,65.0,4.174387269895637
6816,52026597,95.0,4.553876891600541
6817,52045621,123.0,4.812184355372417
6818,52056360,105.0,4.653960350157523
6819,52073597,130.0,4.867534450455582
6821,52128482,220.0,5.393627546352362
6822,52128774,99.0,4.59511985013459
6823,52129491,200.0,5.298317366548036
6824,52129828,68.0,4.219507705176107
6825,52142160,40.0,3.6888794541139363
6826,52182342,119.0,4.77912349311153
6827,52196669,188.0,5.236441962829949
6828,52196672,188.0,5.236441962829949
6829,52215419,59.0,4.07753744390572
6830,52224011,150.0,5.0106352940962555
6831,52252492,80.0,4.382026634673881
6832,52258066,120.0,4.787491742782046
6833,52298658,271.0,5.602118820879701
6834,52303339,213.0,5.3612921657094255
6835,52305048,114.0,4.736198448394496
6836,52305434,116.0,4.7535901911063645
6837,52323659,127.0,4.844187086458591
6838,52330153,165.0,5.10594547390058
6839,52331979,235.0,5.459585514144159
6840,52348146,104.0,4.6443908991413725
6841,52363259,45.0,3.8066624897703196
6842,52364515,82.0,4.406719247264253
6843,52398570,95.0,4.553876891600541
6844,52416617,181.0,5.198497031265826
