,id,in_city,bars,cafes,fast_foods,restaurants,library,university,bus_train_tram_station,bicycle_rentals,parking,taxi,casinos,cinemas,nightclubs,social_amenities,sex_amenities,theatres_artscentre,malls,kiosks,supermarkets,nearest_sight,2nd_nearest_sight,3rd_nearest_sight,mean_dist_sight,nearest_travel_poss,mean_dist_travel
2830,21010475,0,2,2,4,3,1,0,3,0,17,0,0,0,0,0,0,1,1,0,4,7143.616032561104,7678.635651325203,8365.795478881415,9200.375444448218,7770.544999652375,10997.373183926065
2831,21010516,1,58,84,26,40,3,15,74,20,51,2,2,0,1,5,0,15,3,1,10,317.21521905915563,1177.5833677202595,1213.2924197063098,2039.6929916190572,3203.6579821752125,5238.788983594789
2832,21013261,1,168,159,93,209,6,24,64,28,59,15,8,4,3,3,1,14,2,0,33,344.96213385754083,731.5002315163043,1013.0818814622438,1428.8325117442018,1336.868368334349,5333.779699251746
2833,21022543,0,1,2,2,0,0,0,6,0,18,0,0,0,0,5,0,0,1,0,3,9352.239945353776,10515.22335176224,10751.022111286089,11704.025370427007,10614.190095916783,15596.953621303595
2834,21036908,1,21,17,18,21,3,9,39,3,51,0,2,0,0,2,0,1,0,0,4,1358.2078103700865,2236.5101172114328,2392.342008883345,2803.2547802494805,3077.8727236740683,5071.541152679722
2835,21038069,1,23,34,29,13,3,3,2,2,21,3,0,0,0,5,0,1,0,0,4,508.92255276507206,990.0012063884574,1625.1646159494387,1939.8056792400841,1653.1675018521732,6322.144566253668
2836,21038251,1,215,228,111,261,13,28,86,34,76,17,8,3,5,5,1,25,7,0,32,309.2504698557415,469.83197574856797,616.5840747213059,1355.4095924075975,2016.7264509833087,5327.29779096483
2837,21052558,1,129,166,67,188,14,23,55,29,92,11,4,1,7,5,0,8,2,0,8,371.3139548243841,426.73280227260193,766.722863610196,1704.3795830190923,2768.328838265543,5900.072872261278
2838,21068589,1,71,48,55,52,1,15,69,11,46,5,4,1,1,6,0,11,3,1,9,1023.5944827745047,1524.1746007065815,1557.1615821020155,2187.9639337292097,2933.3030123910976,5072.226877821689
2839,21075804,0,4,0,5,1,0,0,1,0,49,0,0,0,0,5,0,0,3,0,2,7100.325629164261,7678.383115165868,7741.010723237551,8756.313973924971,8087.852146830601,12888.720245339795
2840,21078908,1,41,38,34,21,1,5,62,4,45,2,0,0,0,6,0,7,2,1,9,956.2259463839276,1760.1296460071542,1771.1359096113179,2460.5661775546114,3451.8805947297114,5077.426519607004
2841,21088564,1,194,182,99,240,8,22,82,32,70,15,8,4,4,2,1,24,3,0,34,506.36680711825767,751.3419119791325,755.6519961629468,1416.0769648028277,1747.2688964514857,5291.516336024645
2842,21088722,0,4,10,7,6,2,2,20,0,107,0,0,1,0,1,0,2,2,1,1,3643.2384325220664,3729.7602913258415,4086.6102877701974,4796.807729976921,5448.841474135466,8191.615312068915
2843,21089678,1,44,73,25,67,5,13,65,18,95,8,1,1,1,1,0,3,0,1,9,755.5172674551102,1006.2294728347363,1219.419895426264,2190.2562664188313,3386.318010714337,5979.846620557385
2844,21091172,1,74,57,59,56,1,17,81,12,45,5,4,1,1,7,0,14,3,1,10,902.5693746094454,1450.947702824684,1466.9650064590805,2133.4188315702577,2930.882051866754,5087.477190655474
2845,21109604,0,2,0,3,1,0,0,2,0,13,0,0,0,0,1,0,0,0,0,2,9322.173446192173,9383.015518541099,10509.494904140976,11225.376467213757,9883.946608887085,12386.27852260315
2846,21109845,0,1,2,2,2,0,2,9,0,38,0,0,0,0,1,0,0,0,0,0,7620.633541517946,7824.023187249287,8086.016583001351,8901.46028396623,6741.4640869973055,11009.824733146714
2847,21116477,1,36,30,33,29,2,9,45,13,38,0,2,0,1,3,0,3,0,0,5,1444.9331741336646,1799.5810946728068,1876.0976325080733,2347.2034547557337,2511.5775606963066,5101.038704431311
2848,21117709,1,34,59,22,57,4,12,53,18,75,4,1,1,0,2,0,2,0,1,10,1038.0870545009996,1329.9377464816564,1364.1183993920138,2432.5472762318536,3484.0197674077444,5814.520621769472
2849,21123346,1,25,22,10,9,2,1,30,17,33,6,0,0,0,3,0,1,0,1,6,717.9849786103271,807.702334514935,1456.4741227625966,2224.5581689957035,642.4677281289127,6079.202323528933
2850,21123972,1,50,64,44,87,1,6,33,13,104,7,3,3,6,1,0,4,1,0,13,1179.07209329631,1287.151750752661,1515.7520676783442,2249.941277163712,2954.3309319420514,6472.360810293035
2851,21125755,1,49,77,25,72,5,13,65,18,91,8,1,1,2,1,0,4,0,1,9,736.1849854396515,1003.8647243378991,1195.6896319998712,2176.9635756548482,3388.863067146137,5943.649148338166
2852,21131798,1,12,3,9,4,1,1,0,0,79,2,0,0,0,1,0,0,0,0,3,2439.5694452260295,5016.1544271541525,5567.228392626213,5516.079275361608,5015.5229252558165,6243.275706126743
2853,21133451,1,31,56,15,40,3,9,51,22,72,3,0,2,0,5,0,4,2,0,8,855.9169134054778,1251.2089441226253,1425.8886941754417,2395.072267846206,3166.1288668907005,5443.899479702834
2854,21137311,1,24,29,29,34,1,5,5,2,119,1,1,2,1,5,0,3,1,0,9,1546.4258566131816,1955.0226963086682,2169.9414975615095,2679.332371815759,2879.1022523360666,6998.267141175144
2855,21137985,1,139,143,72,170,8,15,7,21,51,9,4,1,5,4,1,11,1,0,10,233.84019637001168,879.6159566156797,1028.3613136990461,1464.6469571369778,1470.0017005862385,5848.028663450035
2856,21147100,1,212,225,115,267,17,29,70,33,78,19,9,4,4,6,1,22,5,0,33,223.53484101548167,484.4639365241974,637.6071720764862,1255.1690969209274,1707.1927875756921,5448.608933302598
2857,21149237,0,3,0,5,0,1,0,0,0,13,0,0,0,0,2,0,0,2,0,4,10157.58006253829,12458.099878711566,12726.787478981983,12960.894564366437,3395.6310887304885,9727.972521004278
2858,21158405,1,200,212,108,268,16,21,43,29,67,16,8,3,8,6,1,12,4,0,26,549.2281220764327,689.0884983767717,731.2115042224985,1295.3260536986127,1589.7473098759183,5614.6943045778235
2859,21167665,1,12,6,15,1,1,0,7,0,31,2,0,0,0,5,0,0,2,0,5,2791.510138201842,3615.795485844469,3785.8721874780726,4833.139825468746,3850.157271108018,8984.37993372857
2860,21180385,0,1,1,2,2,0,0,3,0,18,0,0,0,0,0,0,0,0,0,3,7315.985579902389,8249.084623791334,8628.10730612597,9538.538159589938,8066.150236189047,11536.491945383761
2861,21199571,1,141,142,89,147,5,21,100,28,61,13,8,3,4,4,1,21,5,1,29,840.1938957139869,899.9408417154661,951.9274328296073,1664.3820536062103,2264.702240407529,5185.118536719305
2862,21202661,1,25,19,25,18,1,4,36,6,31,0,0,0,0,3,0,1,0,0,8,1125.7316929955216,1690.9155421382911,1714.7677143162668,2158.0412490664226,1247.258792136904,5370.883343728594
2863,21203035,1,12,11,7,9,2,8,43,0,50,0,0,0,0,1,0,0,0,0,2,1203.799846346826,3009.616010569269,3096.5644837522786,3461.4137815733893,3662.7758387424738,5142.1994848341255
2864,21207881,1,206,239,104,270,14,34,103,30,90,18,8,4,5,5,1,25,7,1,33,418.5378003901519,477.8078141058702,496.28432277244735,1425.1359626425585,2371.618866622691,5342.6970327555355
2865,21230020,0,1,2,3,5,0,0,0,0,21,0,0,0,1,0,0,0,1,0,2,8528.442803445256,10709.603967820043,11049.266769534472,11267.773709747218,1706.4925094649434,8039.521737296281
2866,21238317,1,19,13,9,17,1,3,38,1,64,1,0,0,0,2,0,0,0,1,5,2099.894171202495,2161.5014347716237,2426.4503439300856,3439.291013465111,2634.1389115686047,5971.096517054875
2867,21238744,1,72,56,26,47,4,9,32,20,47,4,0,2,0,3,0,7,0,1,8,331.92600978628104,925.4764967418395,1300.412445393588,1645.3878487427744,759.7018617430297,5378.189615701359
2868,21238766,1,76,110,33,58,10,17,91,29,76,6,5,1,2,2,0,14,3,1,7,314.00169864313773,879.2152659671742,899.8642435866907,1881.1997586766258,3124.6415492171295,5385.118956350696
2869,21240229,1,45,57,44,78,1,5,26,8,127,6,2,3,6,2,0,4,1,0,13,1390.5817707421556,1451.9674718079766,1547.4451718160867,2352.22914435879,2893.4596882964315,6622.886513474139
2870,21246712,1,88,107,71,127,6,13,32,18,74,9,3,1,6,5,0,6,1,0,9,821.2692200447987,1005.3256343461803,1169.7985842108046,1897.9780350446079,2585.624659670759,6219.801065859035
2871,21260183,0,3,4,8,5,0,1,16,0,129,0,0,0,0,1,0,0,2,0,1,3757.4360855656787,3780.4549798282783,4067.125700288906,4782.092686921747,5488.928598542151,8420.709680315467
2872,21260658,1,91,79,37,73,4,9,24,23,49,4,1,2,0,4,0,8,0,1,8,329.38157927953,613.5271019335079,973.0760771404221,1522.5833855049027,759.3045207157859,5488.327587536398
2873,21286235,0,1,2,2,1,0,0,0,0,70,0,0,0,0,2,0,0,0,0,3,11794.156319058671,14122.653573194337,14378.09303407861,14613.311630413666,5059.279061009399,11355.699028768133
2874,21286657,1,30,43,18,47,2,7,45,16,82,4,1,1,0,3,0,2,0,1,8,1241.3846827382392,1407.160746683364,1573.1037033631649,2607.222146527125,3264.436149160438,5792.211589163435
2875,21287679,1,65,75,58,69,4,11,4,14,42,4,3,0,5,5,0,3,1,0,4,439.52946920044747,1129.9674939683196,1230.0242989003295,1731.87380775866,1881.4692568029568,6159.1292142281145
2876,21290247,1,13,12,10,27,2,1,31,0,166,1,0,1,1,0,0,0,0,1,2,2130.5319382642037,2291.9604500737596,2594.1870593173344,3439.6812032203434,4268.618744936585,6871.442961213529
2877,21292089,1,141,137,60,178,8,13,10,24,55,8,2,3,2,4,1,10,1,0,17,523.8577575594816,644.9480945679124,670.5109331040156,1413.2421750154292,1077.9659497154787,5598.337897874193
2878,21293670,1,3,4,6,3,0,1,15,0,155,0,0,0,0,2,0,0,2,0,0,3295.8087803521476,3298.16056195294,3548.8625569469623,4293.936586256449,4970.361746848183,8056.9228564888135
2879,21293695,1,105,105,79,88,3,21,99,25,47,10,7,2,2,4,0,16,5,1,26,969.8425043183198,1083.772177474746,1181.2037075180776,1833.451708368484,2429.204561550528,5136.58796691283
2880,21295775,1,8,8,6,13,0,1,22,0,198,0,0,0,0,2,0,0,2,0,1,2718.3253949889427,2797.9348849358403,3157.466319998963,3890.8856748332805,4786.702656369916,7474.350762125422
2881,21303529,1,1,2,3,0,1,0,8,0,34,0,0,0,0,2,0,0,0,0,4,5030.909525014471,6552.677597097007,7212.061176276654,7748.568275110979,6228.699042192664,10943.964339398051
2882,21305804,1,196,218,103,276,16,27,54,30,70,17,7,1,10,6,1,13,2,0,13,309.2923704123022,593.2168280476031,630.4687511121889,1391.158021041658,2138.032232149491,5786.990828731966
2883,21308311,0,4,6,1,10,1,0,15,2,45,1,0,0,0,0,0,0,0,0,2,11983.980364422432,13011.730516283795,13769.646587559733,14039.805075534243,6223.85800384726,10841.010239842604
2884,21316481,1,132,126,61,167,7,14,26,25,53,6,2,3,2,4,1,11,2,0,25,120.76847486639801,881.5845606759099,924.872675345271,1416.5513713477435,1061.5537884065677,5417.743045577449
2885,21320422,1,11,18,27,8,1,3,2,0,23,3,0,0,0,6,0,0,0,0,5,917.1389932927235,1222.9389974513347,1983.3803029606254,2269.491836638276,1843.9143688587856,6624.733604985659
2886,21332273,1,4,7,5,9,0,1,30,0,52,0,0,0,0,1,0,1,0,0,2,3268.280819355771,4089.4065522677474,4115.7250630831395,4829.98856515059,1802.1940097196373,5238.445315802506
2887,21345400,1,33,59,18,49,5,13,55,24,83,3,1,1,0,3,0,4,0,0,9,1054.241017668489,1064.475655651686,1363.5732777119554,2368.334202934138,3324.812191358514,5625.762849181397
2888,21349821,1,69,105,27,54,10,18,89,29,75,5,4,1,2,2,0,14,3,1,6,319.78351574130744,928.5991129071182,949.2384393266715,1919.8736176868047,3164.9684515881295,5373.7319477150995
2889,21350202,1,221,242,118,288,17,27,69,34,71,16,9,2,8,6,1,21,5,0,25,335.4051677313968,374.78296386246774,389.858938769077,1252.9069383896383,1986.3292898507518,5600.009982955625
2890,21350607,1,113,120,74,141,7,17,5,17,50,8,4,1,5,4,1,9,1,0,10,234.78697984741783,1019.2171104091634,1044.6429784436698,1544.791545419651,1641.3868480947485,5964.365427299927
2891,21350746,1,210,217,106,265,15,28,72,33,77,17,8,4,4,6,1,22,5,0,35,359.7880884889166,617.0698887096355,639.1441909566802,1299.4193690678221,1589.879939697057,5401.607835796412
2892,21353367,1,137,131,70,148,8,15,7,19,52,8,4,1,5,4,1,11,1,0,10,189.24281084043577,843.7155242379703,1038.144699284339,1481.332716460175,1444.3031664818004,5864.113228780663
2893,21381718,0,3,2,3,3,0,0,0,0,9,0,0,0,0,1,0,0,0,0,2,18892.623804072653,20710.955172785987,21296.336002681397,21456.651822617165,12094.275939619694,17925.576196972648
2894,21382599,1,34,64,15,40,3,11,55,23,74,4,0,2,0,5,0,4,2,0,10,730.2757744279666,1214.5291385779296,1348.5920874539297,2309.677626810741,3245.4837133745664,5404.175229845485
2895,21388819,0,1,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,7212.25331050847,8592.60932895682,9017.612621812872,9836.987178334799,8525.1963309247,13503.134939754707
2896,21389884,1,20,13,9,27,2,2,38,0,86,1,0,0,0,0,0,0,0,1,6,1877.618667557465,2156.928463734009,2272.0575790156286,3269.3044733571264,3328.985388169964,6291.023702082417
2897,21390212,1,217,229,111,278,16,33,81,37,79,18,9,3,4,5,1,22,5,0,32,68.16276859408408,285.78639686155697,441.0922117608803,1227.168779063382,1902.8730444430855,5461.72995683338
2898,21396635,1,140,142,90,148,3,21,98,28,57,13,8,3,4,4,1,22,5,1,29,837.9696901617533,949.7243381517167,964.6287662805648,1659.1932164806312,2218.9727533118216,5185.268651015089
2899,21397099,1,65,74,47,50,6,9,3,10,43,7,3,0,1,5,0,4,0,0,7,109.50527170633374,703.7529666622797,1149.86213879005,1601.1975073546705,1354.8523555747881,5973.157155880437
2900,21404545,1,84,80,62,53,3,18,78,19,48,6,7,2,1,3,0,16,2,1,22,1073.0954049925576,1231.4112394458762,1331.520244496874,1938.0577926997491,2503.0383053521314,5111.7171242531085
2901,21407750,1,185,173,100,230,6,26,62,28,59,15,8,4,4,2,1,17,2,0,34,387.9163559702512,652.5179247306803,934.1745871089587,1398.3392057549688,1386.3786038954047,5344.830423788485
2902,21409617,1,11,17,16,20,1,1,10,0,180,1,0,2,0,5,0,3,1,0,9,2621.6573922440393,2682.5972650614303,2784.479694165916,3559.976918020216,3993.0857893140146,7652.7359750888145
2903,21423377,1,64,69,54,67,4,10,6,14,44,2,4,0,5,5,0,2,1,0,4,525.9827430323554,1115.058601599309,1316.407284701259,1768.9321690335255,1968.2199767948987,6193.70259809373
2904,21431780,1,13,7,9,6,0,1,8,0,16,0,0,0,0,4,0,0,0,0,2,1099.6962305481798,2517.074346450968,3082.851992200033,3831.4346326031946,2408.5313217255944,7702.851943887483
2905,21435594,0,3,0,1,1,0,0,0,0,39,0,0,0,0,1,0,0,0,0,2,6791.6373847766,6808.454305511961,6823.448089749799,7661.245164386406,8136.828079325225,11244.682411329144
2906,21444289,0,8,7,3,13,1,0,6,0,35,1,0,0,0,3,0,0,0,0,2,11415.867884783316,11673.223574460573,11689.094985378939,12724.763170451432,9137.111206822245,13933.196259980405
2907,21445141,1,24,27,27,18,2,6,49,8,32,0,2,0,0,3,0,1,0,0,5,973.3062013122088,1953.297146530098,2227.0726963686775,2555.888472206415,2495.764582634322,5167.556863020709
2908,21452627,1,145,178,72,217,14,26,53,30,91,12,5,1,8,5,1,8,2,0,9,301.96552327694724,382.7358422691404,686.8314401560856,1602.7216799052721,2608.8150961735932,5877.985089729253
2909,21453158,1,34,60,19,33,1,7,64,18,58,2,0,1,0,6,0,5,2,1,13,676.0290737178128,1440.931785037394,1468.0659629774273,2364.017682814881,3216.68555108977,5274.891833480952
2910,21471728,1,45,77,26,70,5,14,66,18,91,8,1,1,1,1,0,3,0,1,9,779.4936891052847,1052.481058744707,1236.2638732906516,2218.4557311374706,3438.1667189358323,5946.333404237483
2911,21472315,1,3,2,1,3,0,0,29,0,92,0,0,0,0,0,0,0,1,1,1,3836.8841213882915,4086.5018640622297,4231.575969693759,5185.655584445936,3621.095794309859,7540.802463597289
2912,21474620,1,152,146,62,192,9,13,13,24,52,7,2,3,2,5,1,11,2,0,19,395.1321440791476,749.4766413808494,777.6092911126093,1396.9550834216943,1073.0308815695432,5533.681258191693
2913,21485919,1,10,1,10,9,0,5,26,0,45,0,0,0,0,1,0,0,0,0,2,2646.2402360154742,2988.4906864311897,3611.9646299304195,4017.3410625041042,4311.9963458896855,5042.591034050913
2914,21488800,1,5,1,3,5,1,1,30,0,39,0,0,0,0,1,0,0,2,0,2,6650.91715857982,7495.418383572015,7507.165325499736,8118.537663881957,3956.2447902564995,6885.3335381299285
2915,21490100,1,220,245,114,279,16,34,98,35,94,19,8,4,5,5,1,25,7,1,34,264.5602499339363,347.83519664936597,355.5949505654379,1336.9723274624014,2257.5095193394304,5387.264767244178
2916,21492375,0,2,4,1,4,1,0,25,0,43,0,0,0,0,0,0,0,0,0,2,7112.085755237506,7579.917408902614,8558.096579208417,9185.289181203285,7909.443695545714,10359.462694234502
2917,21492975,0,13,7,14,1,1,0,4,0,29,2,0,0,0,6,0,0,2,0,5,2990.638921812469,3795.2516140456205,3943.4667609454577,4998.300271512571,4041.371278067013,9155.255884788297
2918,21501153,1,200,216,108,270,15,21,47,27,66,17,7,1,8,6,1,14,3,0,16,599.8783231931119,656.6882139207422,663.8833549579172,1314.7410335195284,1735.5541256749646,5684.437087704272
2919,21501680,1,215,225,117,270,17,25,64,31,74,18,8,4,5,6,1,19,4,0,34,356.88839594586614,573.8645899271606,709.0239657511883,1262.6743497456237,1613.4578368747889,5503.676406717901
2920,21516676,1,11,14,7,5,1,2,20,10,30,2,0,0,0,1,0,0,0,1,3,556.710207012978,1481.388111788025,2037.1787809252116,2755.2830555266773,1039.6788815863001,6360.612090914308
2921,21519483,1,2,2,3,3,0,0,9,0,15,0,0,0,0,1,0,0,1,0,4,8012.086985572413,8194.245692185426,9033.750555672697,9438.509325522104,5364.988469135177,7381.80577120917
2922,21524639,1,6,2,2,7,1,0,45,0,129,0,0,0,0,0,0,0,1,0,3,2992.0028431055975,3256.8667129326655,3360.310420397974,4357.952995998226,3264.8954740069944,6901.822879873037
2923,21531459,1,97,97,47,107,6,11,24,25,50,3,1,3,1,4,1,11,2,1,18,80.14156286678235,870.5612155796905,1038.5923984795359,1481.8166339629781,921.2361686615603,5406.825500104552
2924,21533178,1,45,74,19,36,3,11,69,22,53,2,0,1,0,5,0,10,2,1,11,471.0360075015635,1295.2241288105663,1320.2801053472126,2183.2611340260087,3397.2888611088897,5263.598035746921
2925,21533697,1,10,5,11,1,1,1,4,0,10,3,0,0,0,6,0,0,2,0,1,1761.0590548129078,2525.3663003192128,2768.1620474495353,3804.027605183902,2749.8093339994703,7957.622197683447
2926,21537410,1,208,209,107,265,14,31,78,34,79,16,8,4,5,6,1,26,5,0,35,322.60158793904924,597.1262428369873,724.2888450965496,1321.7672307365672,1716.2887159472102,5357.417016288621
2927,21542050,0,1,0,1,2,0,0,3,0,7,0,0,0,0,0,0,0,0,0,1,8725.759485646231,10247.32785098417,10883.77936624897,11431.45176967824,9936.198370351052,14417.44953583953
2928,21543355,1,157,165,86,209,9,19,12,22,56,9,4,1,7,7,1,13,2,0,8,417.6009722071538,848.5268607276887,1004.2321053840102,1485.1549691258708,1748.7541511694176,5903.783733188146
2929,21547361,0,0,0,1,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,8258.055430647173,9779.949067255391,10422.001249029303,10962.623301078058,9463.171697852767,13955.760387512148
2930,21549481,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12650.986146801468,12710.83296994191,12954.907005173965,13649.624533605971,13227.637258137634,16625.992032752478
2931,21549675,1,15,16,5,6,2,1,26,15,38,3,0,0,0,0,0,0,0,1,3,809.3011229871977,1128.019037220186,1618.7154565079338,2433.4115283461847,622.8880903503277,6010.775141007334
2932,21549714,0,2,3,2,8,1,1,4,1,55,0,0,0,0,0,0,0,1,0,1,10669.687884285875,10862.480345637401,11135.903842106522,11924.574616743312,9553.191565635396,13913.954441457732
2933,21558196,1,55,91,27,88,7,14,69,21,96,9,1,1,3,3,0,4,1,1,7,609.8318421357147,830.883905772676,1076.202068406445,2040.389356629345,3203.779732433116,5963.370049776788
2934,21561463,0,1,3,1,0,0,0,20,0,23,1,0,0,0,1,0,0,0,0,1,8803.783119863214,8871.501793709247,9176.018659552097,9843.088991221632,9610.06167435335,12896.429591683449
2935,21563098,1,99,97,43,106,6,9,18,22,49,6,2,2,1,4,1,10,0,1,9,473.89877075175593,544.6295524764363,736.7461086781927,1471.745806362922,900.2071845414367,5577.681061203655
2936,21576729,0,3,0,1,1,0,0,0,0,27,0,0,0,0,1,0,0,0,0,1,6947.099818740972,6962.648777580113,6980.273556748347,7816.358486686857,8292.599165464539,11387.39928985533
2937,21577082,1,12,11,10,24,2,2,33,0,120,1,0,0,0,0,0,0,0,1,3,2458.7121283863694,2706.458012649496,2915.8777868902357,3829.809759506235,3511.0948944009892,6729.0673190932275
2938,21586580,0,1,1,3,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,2,10205.341843714066,11833.34855335591,12438.319161938576,12639.53961462317,3766.2493445804193,9361.107268168582
2939,21588973,1,61,96,28,91,9,15,68,24,85,9,1,1,2,3,0,6,1,1,9,543.5411738378173,819.4881682609638,1003.5109064692092,1999.2603124414638,3206.2046969276753,5872.9884737932625
2940,21592200,1,21,27,30,47,1,4,24,3,159,3,1,3,1,5,0,3,1,0,13,1878.773675350243,1977.8761983684128,1979.5164087896549,2844.8032234496536,3408.1820372205557,6997.574500431999
2941,21592590,1,33,61,15,40,3,11,51,22,74,3,0,2,0,5,0,4,2,0,10,751.9029798300114,1213.6952844585896,1357.012745360711,2320.894698060946,3235.4890051542297,5413.608152017369
2942,21603300,1,195,182,100,241,9,23,77,35,66,15,8,4,4,3,1,23,3,0,34,518.2367648158813,689.1751268089314,778.8596522142193,1409.2183550918403,1685.399672150713,5299.698240307387
2943,21607112,1,209,228,111,271,18,32,76,35,78,18,9,3,4,5,1,21,5,0,32,105.79150566156362,355.3768574544011,510.0520971649104,1234.9313127404566,1834.760237614762,5455.920668181423
2944,21607937,0,13,6,14,1,1,0,3,0,27,2,0,0,0,7,0,0,2,0,5,3019.165897299496,3776.1958379027765,3900.022908776758,4967.204853613922,4041.6581277648625,9137.790765500502
2945,21609274,1,50,75,28,36,3,8,76,18,38,2,0,0,0,5,0,14,3,1,11,419.9435992911669,1281.262279722307,1309.8517771239972,2118.4977640353295,3261.9435450008923,5208.7051772137875
2946,21622538,1,2,2,3,4,0,0,9,0,14,0,0,0,0,2,0,0,1,0,4,8116.329145169601,8226.320274709877,9072.430586280088,9488.94575883034,5554.1175876730085,7449.369987868999
2947,21628848,1,8,7,6,3,0,0,12,0,23,1,0,0,0,2,0,0,0,0,1,1597.5231259926306,2891.284141030876,3362.9159009554296,4202.353130023127,2874.6026567346375,8148.3516210983535
2948,21629108,1,2,0,0,2,0,0,41,0,115,0,0,0,0,0,0,0,1,0,1,3357.9371739654875,3601.451340514674,3792.917064583863,4710.537196374426,3603.9543338413364,7276.614660240363
2949,21642464,1,118,110,45,138,7,11,15,24,45,5,2,3,1,4,1,11,1,1,15,342.548545016088,666.9319613182859,838.8053819174177,1443.5188088092498,938.5354396026738,5518.562034755761
2950,21643738,0,1,3,1,0,0,0,21,0,23,0,0,0,0,1,0,0,0,0,1,8835.269635506016,8900.986821322487,9197.992442059043,9869.82594312041,9661.909672538472,12933.988414909794
2951,21645372,0,3,5,8,2,1,0,7,0,40,0,0,0,0,2,0,0,0,0,2,8271.032643311544,8458.353255355607,8737.547709800483,9528.937441555609,7532.719532657112,11727.846189419639
2952,21646478,1,105,110,80,88,3,21,101,24,46,11,8,2,2,4,0,15,5,1,26,781.5549604884922,1075.6376021213202,1123.7026446624857,1838.1280827919322,2572.8017657687174,5144.7841788505575
2953,21661323,1,52,76,50,67,4,11,19,13,61,3,3,1,6,3,0,4,1,0,8,964.5086653971371,1076.6154091352153,1320.1838321656887,1963.4586361945521,2408.6799281860813,6338.289864808576
2954,21664900,1,218,225,112,278,18,29,75,36,73,18,8,3,5,6,1,21,5,0,29,145.2920326435039,321.5709303328976,464.02832975841926,1228.158716279345,1862.4869006592246,5488.925865144963
2955,21675499,0,3,4,1,9,0,0,7,0,38,1,0,0,0,2,0,0,0,1,1,10953.06621613814,11207.258488361666,11241.777287714864,12261.969121768194,8767.58385597175,13541.371781379468
2956,21676087,1,6,0,11,3,0,1,8,0,23,1,0,0,0,0,0,0,0,0,1,3232.9076195416783,3993.714734645484,4623.225166218541,4969.317484515059,4748.066862159774,5188.207458940129
2957,21680276,1,95,95,48,105,6,12,28,26,52,3,1,3,1,4,1,11,2,0,22,74.91582551681539,975.6100180966245,1023.8576746842409,1493.6655095029037,981.5789464058972,5375.172752965306
2958,21681061,1,32,54,20,55,4,11,54,18,80,4,1,1,0,2,0,2,0,1,10,1089.8826793785058,1326.9579101957033,1419.6558442256453,2472.110909155386,3412.857051665496,5794.154907625804
2959,21681711,1,143,172,72,204,14,24,59,32,93,13,5,1,7,5,0,8,2,0,9,299.0109003168191,361.4463600829411,689.3332072079668,1645.8752700033258,2724.066250847004,5856.5974641255525
2960,21695752,0,3,3,4,1,1,0,1,0,20,0,0,0,0,2,0,0,0,0,1,7659.957296477095,7676.885261345865,7815.181986974855,8589.152662877354,9163.474098416027,11976.483201607638
2961,21708166,1,116,129,68,162,6,15,22,21,57,7,4,0,6,5,0,5,2,0,9,674.2790015361234,930.4926757833827,947.4209802017417,1707.9162801993639,2339.2983785915935,6087.113360733732
2962,21712161,1,14,2,9,5,1,0,0,0,72,2,0,0,0,4,0,0,0,0,3,1590.2945093782032,4160.995250871861,4711.328424903644,4677.542482220126,4197.140039660252,5929.144341560442
2963,21714412,1,72,84,59,82,4,11,4,17,45,4,3,0,5,5,0,5,1,0,4,431.2149235295774,1088.06330283354,1228.5595410967057,1703.3566714075494,1875.3602336222086,6131.608420120703
2964,21721952,0,3,4,8,1,0,0,8,0,67,1,0,2,0,9,0,1,0,0,8,3486.2154023065386,5846.709453143221,5989.90161750544,6278.508719326198,3361.1507290630107,5660.394253898183
2965,21722118,1,9,9,6,17,2,2,43,0,111,0,0,0,0,0,0,0,0,0,3,2475.133914734297,2749.719946429862,2833.854278409353,3851.8718763608313,3191.7078422364557,6570.002437905846
2966,21723390,1,8,7,2,4,2,7,33,0,54,0,0,0,0,2,0,0,0,0,1,948.8653559134815,3237.9872290983076,3372.9234900954793,3636.805885207993,3693.2144360804537,5244.380632031626
2967,21743216,1,24,10,30,16,3,5,43,0,56,0,0,0,0,3,0,1,0,0,4,1914.8116672097824,2319.063333303474,2505.3263573001436,3014.9885930275495,3703.7115880730234,4995.751818812433
2968,21743300,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,7880.950256149405,7895.249891974038,8157.694025213569,8974.044463168982,8631.374481453118,13070.630744248083
2969,21747284,1,9,15,14,33,0,0,35,0,224,3,0,1,1,1,0,0,2,0,4,2040.505417645707,2101.7279502917204,2469.1929017396346,3216.7146523538036,4112.911333444526,6994.753033412451
2970,21751034,1,14,12,9,8,1,2,10,5,24,0,0,0,0,2,0,0,0,0,3,375.22630872556647,1877.6882221226492,2534.047948862988,3190.6209900109493,1687.2883723697296,7028.618006649418
2971,21752800,1,29,27,34,9,2,6,56,1,47,1,0,0,0,6,0,3,0,1,8,1119.070529925576,1960.8866634263284,1961.9455758778263,2658.8089898788016,3383.1432696354245,5067.776136408551
