words,sentiment_coeff
abajo,-1.3301162508895654
pero_si,-1.337229791724669
confianza,-1.3672800493278934
hele_fijne,-1.6224256379815274
buurt_alles,-1.499888174444801
5/10,-1.3142027257801867
een_hele,-1.2491320131605643
en_gezellige,-1.5246233033618053
niets,-1.4169735100766834
op_aan,-1.68808039555582
te_merken,-1.748398496179957
worries_about,-1.115797256894738
during_weekdays,-1.130710440752133
sleep_afterwards,-1.2577869600901295
trinity_library,-1.1396537809939622
een_vriendelijke,-1.18377496761066
deelde,-1.291892875867352
laken,-1.5600804947032079
voelt,-1.545935100252918
oordopjes,-1.637682723554725
pr_voyant,-1.2345004587234925
5min_pied,-1.0747240972806424
ein_netter,-1.3280532973807608
st_dtereise,-1.2018912091053837
vollkommen,-1.2747956278212664
quasi_direkt,-1.5262043077244885
punkten,-1.5022569055267776
distant_locations,-1.1607968287613308
molto_simpatico,-1.40632525915432
siamo_sentiti,-1.4469376122496953
piccolino_ma,-1.58683402912407
allo_stesso,-1.6372872009634967
necessario_per,-1.3802013427297313
simpatico_e,-1.4536408359180721
tranquillamente,-1.4086419228276916
discr_tion,-1.2673479248455957
dommage_car,-1.2706310079010321
pr_vues,-1.5865374665912433
cris,-1.0307466568190007
vriendelijke,-1.400633289064767
78_days,-1.3595463256008737
bulky,-1.0807656523332383
hear_noises,-1.1591552463544852
sleeping_mask,1.0468763575970146
bekommen_und,-1.3015034474796794
r_umlichkeiten,-1.3672926234692289
bildern,-1.2111626813564222
nur_jedem,-1.3672482471646414
majoittaja,-1.8285905874944082
attentif_et,-1.139531084660734
posizione_centralissima,-1.549359621515312
per_quanto,-1.4840231349347721
riguarda_il,-1.7316649692471484
sicuramente_consigliata,-2.0840234682426613
friendly_chap,1.0070355479425184
constructions,-1.0863853135239745
76_days,-1.3459912921694521
lorries,-1.2438798689106318
eventually_got,1.0553364683010913
at_430am,-1.581346068400746
daire,1.0347326001520285
toaster_oven,-1.1481675220177496
burners,1.0337564503556347
wonderfully_laid,1.0753806805048343
151,0.9572657967121053
venturing_out,1.0775353187886623
sind_ausreichend,-1.5481620533700218
behoben,-1.593928830736275
leckereien,-1.3705495207294718
auch_zum,-1.4154614107281664
storm_emma,1.0559988424036781
litre,-1.0806558531151271
am_nent,-1.2617618737490774
oeufs,-1.2449643273887163
vraiment_rien,-1.2514357034412387
h_siterons,-1.2297928082225462
pas_revenir,-1.3555566598410347
hilfsbereit_wir,-1.097120971655709
war_vorhanden,-1.4063743319896467
ruhige_wohnung,-1.4287719027843002
endroit_paisible,-1.400832287072981
avec_acc,-1.2317303487483786
et_rapide,-1.04573384843359
erst_gegen,-1.589303105076312
abends_angekommen,-1.354975871239155
total_gem,-1.1466520251712908
lieb,-1.2777442917028345
plesant,1.023276346381472
mit_blick,-1.2667403614975612
busverbindung_ins,-1.448638812857637
walker,0.9930575740820273
dunnes_stores,0.9889518702302226
usb_ports,1.050643621775752
mouse,-1.4199516341108243
gepflegt,-1.1800490205388583
selbstversorger,-1.2923377341752742
wunderbaren_aufenthalt,-1.8860431355181841
stadtkern,-1.3327882944204528
au_fond,-1.3512943747402222
du_jardin,-1.3025367733098006
verdure,-1.2266774688845854
garer_devant,-1.2922867317224611
um_mitternacht,-1.3022816577780982
direkte_busverbindung,-1.4599141274065144
fahrtzeit,-1.5547785616045176
cuisine_quip,-1.1797343739969386
hinten,-1.6098615027318388
einen_separaten,-1.4690802903954527
eingang,-1.2324826235831028
total_sweetheart,-1.052170399625133
ankamen_hat,-1.5341900051273194
erreichen_oder,-1.5322811229376572
halbe_stunde,-1.458103039268783
les_personnes,-1.396476465086479
vom_bahnhof,-1.6429261818906558
wandern,-1.610282893717664
verkehr,-1.2588710677702233
bei_einer,-1.387020764806926
r_ckweg,-1.4646660082937855
lebensmittel,-1.421655953119701
einkaufen_kann,-1.2944658914012173
dem_kleinen,-1.756135198360238
nder,-1.4383939275780997
null,-1.4080097576300266
gerade_nicht,-1.5553570077598755
ospitalit_perfetta,-1.7698926573840958
disponibile_consigliato,-1.3739082593243606
eingerichtete_wohnung,-1.3321938334774275
deux_pi,-1.6893736744081047
unrivaled,-1.1914319680779617
who_values,-1.1996141290373916
recomendado_100,-1.140092242211569
la_vida,-1.3853082921761486
business_travelers,1.040022456691429
eat/see,-1.1891250762796215
shelbourne_park,1.0192384427370977
greyhound_racing,1.0279679656131815
tricia,1.0003227914801802
business_travel,1.0645018738926124
regularly_checked,-1.0553135676853505
greyhound_stadium,1.0661161857779826
beautiful_landscape,0.9830000718933873
garage_parking,1.0682781933332974
torrential_rain,-1.2421286758404788
dog_racing,-1.1922338606229625
local_establishments,1.0339619043814272
dog_track,-1.2203866280863056
mic,0.9923866048288772
dog_races,1.0445621454814669
00_pm,0.9933394353049034
making_arrangements,1.0050448699552996
our_minds,1.0335030306908697
greyhound_races,-1.1887128428492975
87,-1.22264295398378
86,-1.2805586206228197
essential_toiletries,1.0288484789544243
wrapped_up,-1.2186710504429061
no_disturbance,1.0586217215743752
two_teenage,1.0398380671994514
2k,-1.4581191591910396
standing_outside,-1.1839766451497722
genuinely_seemed,-1.2516429695672873
greyhound_race,-1.318462444003119
soll,-1.449854338307309
zeigte_uns,-1.2483067051424332
telefonisch,-1.4756029991441668
lightning_speed,1.0330848066222384
eateries_nearby,1.0132487586545535
townhomes,-1.0824408662962992
hesitant_about,-1.10514078058202
few_upgrades,1.0610589800722436
birds_eye,-1.1674482650537863
te_disponible,-1.0544234326300685
avons_eu,-1.2607247577153542
l_vriers,-1.359397850300373
cafes/restaurants,1.0049995490544033
main_focus,-1.1935035751022312
barely_hear,1.0628615114806226
spar_supermarket,0.9956648638105073
apartmant,1.0593192298109528
cheers_mate,-1.1417318076454819
70_days,-1.3413186390140095
farmer_browns,-1.2269896039468182
activity_suggestions,1.0386677561272903
backs_up,-1.1784916230907374
kenza,-1.0073046220112873
accessorized,-1.3318864995564272
mehdi,0.9775571022459382
whelan_s,0.9939441502504537
etcetera,-1.1613987211114725
41_days,-1.3266541483018528
adequately_furnished,-1.323959582541323
newly_refurbished,1.038827541265185
0_degrees,-1.0624335373179694
fait_qu,-1.2540820049681642
vibrant_camden,-1.067493408463731
geschmack,-1.4261268043313156
solitude,1.0576995011279522
tres_loin,-1.2523867948888487
20/25_min,-1.0073941267163964
croker,-1.2952917994859434
wexford_street,0.9730427707028659
anyone_seeking,1.0562280400952355
appropriately_priced,-1.430903787730507
leads_directly,-1.471637348059592
centre/temple_bar,-1.301217747838127
thoroughfare,1.0583807096974234
deceptively_large,-1.0550093386442556
whistle,1.0603836223518213
even_quicker,1.0133177961638995
most_desirable,1.0603394374496558
shoulders,-1.2708478109853942
few_cans,-1.1932290650900415
favourite_part,-1.056515464855933
sang,-1.2095052864156401
burned_out,-1.2093421042576147
batteries,1.0422765162616845
commune_et,-1.5085580730214634
cosmetics,1.0480258631726378
cheep,1.0267374049298352
ou_voiture,-1.1783868224009422
estado_muy,-1.2317394647065059
una_peque,-1.394600567246094
terraza,-1.2405351816780605
si_eres,-1.2681846883394867
enfrente_de,-1.33789055490042
que_yo,-1.4231637920120381
necesitara,-1.6526967410034201
recomiendo_para,-1.4414765423548908
between_flights,1.016428980889026
movie_theater,1.005602183446105
pu_raggiungere,-1.3256786409968246
buonissima,-1.5196043679430709
se_cercate,-1.8901986231019579
vostro,-1.6247674646300725
waking_hours,-1.145778289383406
at_helenas,-1.5939463405440744
cose,-1.3938363133189842
generator_hostel,1.0381112676642734
lockers,1.072399855078936
49_days,-1.3522574620039212
cinemas,0.9771179036334859
urbanity,0.9982145184966653
coffee_beans,-1.1816495767328865
proprietaria,-1.4537911538803374
inoltre_mi,-1.5302445536531044
vicina_per,-1.6358309695831266
1_nacht,-1.644513103632698
big_commercial,-1.1146611682872944
pero_suficiente,-1.292430514514606
und_sicher,-1.145352204031354
supersch_n,-1.3498436493424604
cinnamon,0.9904755232082547
damien,0.9882357045505824
first_grandchild,-1.0816547774906209
smells_like,1.077853185794059
fastfood,-1.2270122103148673
multiple_sets,-1.2444868382450176
eramos,-1.7245883428103113
tinha,-1.5661319907349502
espa_o,-1.5686649027528965
era_muito,-1.6117615511793795
pouco,-1.7265580488400387
v_rias,-1.5828572703287693
tem_um,-1.575130220058483
aspeto,-1.5806463765781225
ao_apartamento,-1.8927662901986766
atrav,-1.8211037301131219
podemos,-1.675047142699357
lofty_eyrie,-1.334099946471498
obrigada,-1.1936494677915377
picture_shown,-1.0280080139927583
tons,0.9702817402828947
priscilla,1.0193298390901973
telefonisch_erreichbar,-1.4875273082387745
alle_anderen,-1.218079977518576
aus_zu,-1.2053613734245818
geste,-1.3741463909320026
getr_nke,-1.2724977568765257
allem_kann,-1.3870566944400955
ich_diese,-1.534876143506415
coleman,1.0613554671322623
climbing_stairs,-1.1146479166632948
hearth,0.9958932181817719
loyal,-1.1568816595891394
bigger_group,1.0947961406327062
linge_de,-1.1753287104056436
plus_anim,-1.2977545194034177
spaceous,1.0397813116321528
ambienti,-1.5378110010433994
two_singles,1.0405182404503102
any_physical,-1.0912853508380649
rooftop_garden,1.043979225542267
en_permanence,-1.3237388688365153
malgr_sa,-1.4339138128575724
directly_below,1.0466974614025837
storefront,-1.061375588322401
carry_luggage,1.0533514453574222
cools,-1.118036705208499
ll_deffo,-1.1973685007930666
4_nachten,-1.8281104725210726
bedden_en,-1.5407103389018584
prima_keuken,-1.4871680830365783
eggs_sausage,-1.0709757092567902
larder,-1.220679425412963
comunicado_y,-1.1567821313861306
salen,-1.6940221275629355
piso_sin,-1.5574997547157519
la_terraza,-1.360797546085623
una_pena,-1.2382015796298638
poca,-1.5512404090201994
midt_i,-1.4488123715257473
og_det,-1.3340991623406544
matbutikk,-1.5054708025440509
leiligheten_var,-1.3514408049795215
soverom,-1.7243760146956844
pluss,-1.6988590277708937
stuen,-1.75524061033269
kj,-1.6000851926931061
frokost,-1.6382854214372518
melk,-1.3722882321565595
opp,-1.8354156231639813
nous_etions,-1.351106980377739
snelle_communicatie,-1.7106246565677705
waterway,-1.3061411810746322
colmans,-1.4071566873839523
gift_basket,1.015933453041696
estancia_inmejorable,-1.6097541847043249
una_localizaci,-1.640276927742138
ascensor,-1.6984302433110978
todo_funciona,-1.4050215949473566
el_anfitrion,-1.3503180403122528
pochissimi_minuti,-1.4744458650081744
le_maggiori,-1.499476084902415
attrazioni_turistiche,-1.503534039863318
le_attrazioni,-1.422178111448758
ecc_appartamento,-1.5751523613485439
si_rivelato,-1.299322013239761
altamente,-1.4370504740989716
ai_nostri,-1.451908560220116
ore,-1.2816952189379622
cosa_non,-1.8169166249800133
conto,-1.5999583222341245
quando_si,-1.5951210655797694
viaggia,-1.5602938765318874
da_descrizione,-1.4391710666989717
mice,1.0677339947254987
2pm,1.0359487430973184
guten_zustand,-1.5204408231552644
longitude_festival,-1.3797648027321983
gas_heater,1.0633660991599068
sa_vie,-1.5791186662984547
66_days,-1.3994650678463993
afield,0.998193997667981
livelier_areas,-1.3523238245476379
paid_attention,1.0288860938112758
demonstrated,1.0383620124618183
avid,1.0318879863687287
carro,-1.5460600406021527
com_muita,-1.6773040435746245
pessoas,-1.5547926242806598
cute_cat,1.035817013327153
literally_saved,-1.0908132721669932
boo,1.0218867667625033
toooo,-1.4847215731977965
brightly_lit,1.0949610806026218
cat_named,-1.1768756674401144
siamo_sempre,-1.7581001452432885
volendo,-1.8058344831391238
arriva_molto,-2.0805274739507755
giro,-1.5016410279409853
fuori_citt,-1.5787345317625687
nessun_problema,-1.5709545688124438
bit_stiff,-1.1877204268677701
absolute_sweetest,-1.205128301009282
playful_cat,-1.1725855233723275
sneak,-1.0681320823980394
ospite_di,-1.2048650124298808
estremamente_gentile,-1.3252829572212443
organizzato,-1.5090548640846115
amico,-1.2500706230926169
mattina,-1.375174827962499
lasciato,-1.5091433147038007
completa,-1.481352070374264
disposizione_anche,-1.622225859024753
uno_spar,-1.6570902219991785
angolo,-1.4628739173030836
permesso_di,-1.3478556601156109
il_volo,-1.6353326649225923
appartamento_moderno,-1.559962851154832
non_centrale,-1.4218701060671564
ma_molto,-1.4585823177198285
distanza,-1.3833991029193093
personalmente_non,-1.743898096897237
tutto_era,-1.47877443120474
praveen,1.0399461187297032
enda,0.9858323384221164
unprepared,-1.128898163802625
endas,-1.0748524512904012
images_advertised,-1.1964527074443017
stew,-1.0319440889066085
fair_play,-1.1869804376103952
siamo_appena,-1.643101706328392
da_dublino,-1.345851969322796
nostalgia,-1.6204472737979494
e_vivere,-1.6618488652312593
questi_giorni,-1.7541789751805217
rendere,-1.7383545843759176
condiviso,-1.52844589268651
separato,-1.3757816474578026
billion,-1.1654573174495941
hart,-1.407634189548214
train/bus_station,-1.0047343523218777
maravilhoso,-1.6143613032305697
apto,-1.235100923391966
tem_supermercado,-1.492633501854021
falar,-1.4726910706164384
vai,-1.6764255322538635
vou,-1.8233406965587615
est_superbement,-1.0770474659912985
wir_ihn,-1.542036629370851
nicht_oft,-1.4046312638730685
300_meters,0.989185954935233
center/main,-1.27407928587966
fluent,1.0265774339800273
sa_salle,-1.236721791545637
stato_sempre,-1.4183254406989863
poche_fermate,-1.5616777137825661
exelente,-1.492242198501644
depto,-1.2789575822835333
400,-1.037760403430433
metros,-1.1911025122956465
verlo,-1.5161135120455387
dieses_zimmer,-1.7718987710616065
zugang_zu,-1.5030860840357025
mit_eigenem,-1.1736828300417015
zugang_zum,-1.4319260740178152
erlaubt,-1.5260334253027714
saubere_handt,-1.6269411832650293
cher_und,-1.4701097304286666
steckdosenadapter,-1.4357889640572399
kostet_ca,-1.0767295654901168
ohne_bedenken,-1.5909347610308309
invadente,-1.563903241383432
ben_fornito,-1.473898596743485
heavy_rain,1.0516673479357082
ospitalit_e,-1.5632581449701093
casa_bella,-1.6719527387073563
25_minuti,-1.417969466885968
modern_chic,1.0517363745698352
70m,-1.3265225155666853
props,-1.2085760727864847
reached_by,-1.119075186224152
pine,-1.195166213050931
berna,0.9903198289886652
plates_glasses,-1.2915657248611234
groupe_de,-1.337811557452622
ultra_fonctionnelle,-1.289109202212271
structure,1.0639738741174694
gocar,-1.0177533223874118
serious_problems,-1.321945147215491
queuing,-1.6502460989557541
99,-1.148418045695854
preventing,-1.0872263191680838
soiled,-1.056961583315224
un_gruppo,-1.5460785429772703
non_mancava,-1.6053562304728157
niente,-1.5143129524655023
ben_organizzata,-1.4369435659340952
gruppi,-1.8987776096953528
numerosi,-1.7202142116373458
provvista_di,-1.5226344479423812
parcheggio_privato,-1.515642505174294
ringraziamo,-1.5081767162771496
gruppen,-1.359309645747175
charly,-1.023312716675731
tenido,-1.3874895017195756
siempre_disponibles,-1.4309452837015286
contestar,-1.4270311179846615
sugerencias_para,-1.567142395668258
muy_comoda,-1.208614240269636
comoda,-1.2783043995434087
rement_agr,-1.550909573953771
orienter_dans,-1.4287528465304489
sanitaire,-1.4684691572148367
shankill,0.9979964577025748
son_ami,-1.1114230820915432
revenus,-1.4178594011425751
ayudado_en,-1.2808913228661103
han_podido,-1.4918636965140175
recomiendo_mucho,-1.4908083132226433
si_necesit,-1.3289513830797748
au_sein,-1.2388584130309888
soin,-1.3152676774034253
without_asking,1.0492934730698302
knees,-1.1569469694260797
neighbors_upstairs,-1.1097425106423262
adapter_plugs,1.070166363487656
painful,1.0726825453811184
gladys,-1.2805085974600003
pre_warned,-1.185685547869343
outskirt,-0.9850021773395065
greatly_appreciate,1.0525720980417828
crash_while,1.0310512798841034
ein_wochenende,-1.162039338884998
alle_wichtigen,-1.280417645912272
geschickt,-1.3151121286198388
lief_alles,-1.371626786670864
resonable_price,-2.0672800275420182
94_days,-1.4595694237213013
1_30am,1.021500574383131
2mins_away,-1.1799256942034186
ruben,-1.0934515034273333
114,-1.2809621760543448
kitten,1.058233803564323
29_days,-1.2163875211944633
propret_parfaite,-1.3265741878622723
petit_jardin,-1.227283073518899
l_arri,-1.068819785763847
au_soleil,-1.3090671882676579
parte_trasera,-1.31821450034288
la_lluvia,-1.503367930972534
equipada_y,-1.3307200800837748
sabanas,-1.5495662818143747
tener_una,-1.4755133543170738
estan,-1.461267213710515
cia,-1.987265718108487
phillip,1.0032679973503458
wood_burner,1.0478768364750979
ronan_himself,1.0494385261277779
posible_para,-1.4126660873832262
son_grandes,-1.5351670541368425
en_nuestro,-1.4125530858880633
palabra,-1.5922938922159198
creo_que,-1.307054797615204
la_decoraci,-1.276142672612514
curiosa,-1.5745282798591393
divertida,-1.6463719496202085
andando_hasta,-1.2606451073968539
yo_dir,-1.3533750420126158
fantastiques,-1.3431797110048096
connaissions_pas,-1.5010635508829335
de_choisir,-1.1637192907799523
avec_soin,-1.1890651955362062
le_mobilier,-1.193942905673769
visites_pied,-1.302803465419112
premiers_jours,-1.4674357563711176
dessus_d,-1.2501874053345263
vendredi,-1.4227331344982306
1h00,-1.6908226053377329
que_permite,-1.5960789972418399
una_terraza,-1.3346679965027664
de_ensue,-1.4198985610321986
buen_tiempo,-1.399966652643187
con_sus,-1.360200964737506
tiredness,-1.2314724091747573
walkingdistance,-1.235026334239384
crafted,1.0294247017549436
projector,1.0501878452468076
corrected,1.0503696710267685
exponentially,-1.1843244848811667
pub_downstairs,1.07825923473128
diy,1.1087496370404997
windjammer,-1.0342608818773458
interrupted,1.0546814456691227
original_plans,-1.2946806244454145
kegs,-1.289252125836861
bounce,-1.302873523859225
bowling,-1.5703630681205212
pins,-1.1042963449421919
restaurants_galore,-1.1118705510366338
yelp,-1.1320109375310243
reminds_me,1.0936792714816619
bono,-1.064056131234881
cereal_yogurt,-1.114364196429176
acceuilli,-1.3802962972558375
avantage,-1.2562670776547669
drawings,-1.1006015436106253
baby_crib,1.0097151933549038
woodwork,1.0400759175088468
9_girls,-1.0666452597675893
christmas_gift,-1.2182855909608623
pub/_restaurants,-1.1680591633434496
verf_gbar,-1.3515591427347935
bluetooth,-1.1620013552209452
ridiculously_comfy,-1.131581041834659
ronans,1.0439914500274465
espacially,-1.1660183631273768
alojarnos_en,-1.2988987803558905
hecho,-1.3968007127335176
hemos_disfrutado,-1.2921210492891497
una_cocina,-1.4621297900125239
pudiendo,-1.6767191956460716
tocar,-1.6859979508759166
diversos,-1.5425822597144576
salon_sont,-1.4774263781733594
escoger,-1.6599384101654537
le_falta,-1.214264809767659
un_detalle,-1.4107516707428283
tac,-1.2485737743471963
debajo,-1.3415048424840292
fue_ning,-1.5312917948054245
si_quer,-1.381732329087722
fiesta,-1.4495423076886378
poner,-1.3856793932112619
no_haber,-1.444538238125589
ass,-1.1154749415481446
pub_below,1.084078570240221
business_districts,-1.143413400910015
ccd,1.0115962063199084
mind_blowing,-1.2466764776864867
jammer,-1.377638011108752
his_colleague,-0.9668104831839645
easy_task,-1.1072913834186875
uber_cool,-1.0218358163788248
loading,-1.0832616242998416
game_console,-1.3328394842570404
turntable,-1.349725362546465
inventory,-1.0536145361562874
high_maintenance,1.0722876648663757
pearse,-0.9619596951655877
20h,-1.4614489235400792
parlent_fort,-1.5512898173435203
fico,-1.4554786248362468
dorm,1.0765128906944483
en_ese,-1.3486418099207693
cuarto,-1.2605348759878379
descansamos,-1.4133300263808652
rde_das,-1.4063734388430134
definitiv_weiterempfehlen,-1.392697020682187
venant,-1.2631437760985138
epic_museum,0.9761114564376655
tout_droit,-1.1936287294022856
apparement,-1.3151927709100595
1h_du,-1.452422411895463
6h30,-1.2704840926648917
perso,-1.4049977679905747
les_canap,-1.189338214956572
blanc,-1.4700430157173834
les_radiateurs,-1.452206585665948
soient,-1.3978990090543033
eau_chaude,-1.340824420209713
pensez,-1.2924459193994742
chauffe_eau,-1.3471885994086676
sinon_vous,-1.3844481612791364
only_flaw,1.0714252842280347
barman,-1.1989418124165612
dont_forget,-1.1769642408045007
darts,-1.0118272974313443
mensen,-1.396176245183892
verbleven,-1.3270435906139149
slapen,-1.4887320055352489
vivants,-1.3159875061610684
clientele,-1.099509914315199
new_yorker,-1.2663993740827189
smart_lock,-1.1151551370748294
jets,1.0913542908100824
drying_clothes,1.0348688768574468
on_weekdays,1.0765645736648424
terraces,1.0790849460902812
lo_mismo,-1.5533781370352715
worth_bearing,-1.115107287047295
younger_travelers,-1.208133924434478
spar_market,0.9785308589741857
bangers,-1.177791186561191
65_days,-1.3581916479499008
74_days,-1.335993630265066
ein_besonderes,-1.1551123660911422
truck,1.0506390023595524
jackhammers,-1.27098276269281
steam,-1.1315585908878099
embraced,1.0856758390976085
recap,-1.1993018807622091
soooooo,1.099961066662793
oisin,0.96965538353866
afstand_til,-1.6606573920725778
absolutley,1.0047066438496466
eastern,1.0138254431573703
semplicemente,-1.6245464726481702
situata_nel,-1.7636721961179036
quartiere,-1.3691095641676734
coppie,-1.4272007229049564
la_propria,-1.5010997260354484
il_giardino,-1.715427410436437
dublinese,-1.4859168670181884
fidanzato,-1.8173829126661247
easily_accessable,0.997158572688414
pie_como,-1.4443319169299422
y_tuvo,-1.4685722897071392
al_dejarnos,-1.4087588955422192
comer_y,-1.3323528625696495
se_puso,-1.6825641640343187
bamos_algo,-1.3515444320009706
describ,-1.2812169877312354
ambient,1.0451381898725514
washerwoman,1.0294598225107563
quel_plaisir,-1.3989549969817798
particuli,-1.2889748407788044
et_oisin,-1.1355559233389272
nos_changes,-1.2025810287404153
nous_fournir,-1.346103369906706
notre_gard,-1.514649643649132
un_premier,-1.3070464616160296
chaudes,-1.4645598476136572
objets,-1.4554243551460138
personnels,-1.458683215942845
contribue,-1.1936843427756638
go/eat,-1.1671182605983978
hid,-1.0801090074050448
clear_explanation,-1.2186675585205795
mari,-1.1932941178003853
moyens_de,-1.0865773534686156
remercier,-1.2338170389211518
precise_indications,-1.168713066594782
au_cours,-1.2701480778878689
assurer_que,-1.3483364904842017
33_days,-1.3152694091157626
algo_lejos,-1.2995323243366161
comercios,-1.4495883422129152
llegar_desde,-1.2553603086770795
coffee_thea,-1.1086841484031025
ingrid,1.0151248625751885
he_gived,-1.2929688859875539
hiking_spots,-1.1368531930988703
fort_agr,-1.504367660763397
continuation,-1.6267804546284323
rural_areas,1.0072050779424708
seafood_restaurants,1.013608629543117
hollidays,-1.0550574902104999
corn_flakes,-0.9724005296625297
work_assignment,1.0404947717539281
merrion,0.9897373859807651
unexpected_bonus,-1.1655719799523112
count,1.0538686643431119
passed_through,-1.1172004749170557
problem_arose,-1.2097553825575693
most_notably,-1.0984156237306257
50_feet,-1.1366921903959137
welcome_packs,-1.0774717952446937
86_days,-1.332319627145896
pre_christmas,-1.2079254641098913
fabi,1.04158988175813
living_area/kitchen,-1.2136647305700734
buffer,-1.4139349498551397
11_personnes,-1.4470221714188738
les_appartements,-1.3900107804489985
simons,1.0334316673002422
his_associates,-1.143535463493921
saint_stephen,0.9618338295546754
gratuit_le,-1.3489380665908168
r_gle,-1.3046040657482738
gens,-1.4105092164498787
hated,1.0559075761207686
comodidades_y,-1.4278798209980077
endless_number,-1.3839555178911354
posto_molto,-1.528593003587992
accessoriato,-1.537308405538169
consigliato_per,-1.4637425818667933
amici_che,-1.7056024697632814
cancelled_last,1.0202236449789273
huge_advantage,-1.1640396993132314
eimer,-1.0313937705354128
elaine,1.004341129572259
tks,-1.186641352695593
cowper_luas,-1.0672780826006167
temple_bar/city,-1.112134476546598
ltimo_detalle,-1.556994032535936
secador_de,-1.4632270988596716
jabones,-1.5777173855154336
los_ba,-1.3416537681919811
corriente,-1.6323340479551958
la_recogida,-1.7183806856767403
de_llaves,-1.27959325866156
salimos,-1.4417147229127347
propre_fonctionnel,-1.079270627112439
high_ratings,-1.2476706344518658
bien_cuidado,-1.3079063628836238
muy_lejos,-1.2294419458465946
140,0.9604594250031535
es_espectacular,-1.4584376567210566
paradas_del,-1.3114305983995436
me_quedar,-1.2916149330821949
al_piso,-1.4666247261560303
crema,-1.417903688688545
lado_del,-1.341075845085209
appartmant,-1.3018944911249706
fancied,-0.9994814352146365
acojedor,-1.5003774970956256
europea,-1.3841542930458834
habla,-1.2946706665424021
castellano,-1.2696212925133281
amplo_e,-1.8566177115837759
algumas,-1.7036743548683246
banheiros,-1.81061019333175
de_lavar,-1.7921852870111876
elaines,1.0288584105850243
amongst_other,-1.1920552405893832
tolle_wohnung,-1.3508199448725593
innenstadt_ist,-1.2386714268192807
fu_marsch,-1.4407284428265639
unter_der,-1.4852653165252458
gut_ausgestattete,-1.305745216155691
auf_nachfrage,-1.4799391710726577
parkm_glichkeit,-1.3959228482253372
unterkunft_von,-1.3755201652529097
only_frustration,-1.0507102638703323
hiper,-1.4468700780525314
chemist,1.0111197208851823
bester,-2.017235289807703
20min_andando,-1.1143526029361055
1a,-1.6237495596410825
justo_abajo,-1.2731437117684041
agradecido,-1.4818649075474992
varios,-1.3527283312871743
y_sal,-1.5562806113803875
caf_soluble,-1.4277101086791069
departamento_muy,-1.350886423502128
buena_atenci,-1.5975776492338107
estancia_perfecta,-1.3973096854714728
souriante_qui,-1.2017446460545202
lait_jus,-1.2228031858665733
stow_our,1.0374338713809275
wanted/needed,1.0511082889075816
hairdresser,0.9997290413726753
fredrick,-1.2574414136100376
edel_gerry,1.002258419875704
esperienza_molto,-1.8426891067097266
accolti_da,-1.457176428942353
un_amica,-1.3229866181990764
dell,-1.3532134851996171
persona_molto,-1.5706094541373579
alla_descrizione,-1.588829360631137
erano,-1.481314083380227
erano_molto,-1.6746030187320886
nuova_e,-1.6380300978114277
riscaldamenti,-1.5177678930395968
cordialit,-1.6092718546038496
principali,-1.3125698207510006
cose_da,-1.5123797115657354
edel,0.9976543043705933
ve_chosen,-1.2576982244589379
quitar,-1.5267066986177464
valoraci_n,-1.3147438912855556
muy_positiva,-1.2421729478517272
sur_une,-1.1075853634791364
la_clef,-1.3519364039440345
pour_ouvrir,-1.2155583590696217
utiliser_les,-1.3755972928799847
point_noir,-1.4404386997419665
numa,-1.7416509905870432
acolhedor_e,-1.7047937801663298
sossegado,-1.806295537647996
corresponde,-1.519603953188064
realidade,-1.9944434225786425
excepto,-1.529868748201045
anunciado,-1.778145963086707
inexistente,-2.003595823879008
sizable_living,-1.3900088066385616
complete_lack,1.079570048164718
alert,1.0760607673633729
answered_promptly,1.0113668592712353
smooth_process,1.0587308443524162
clefs,-1.240386966695367
complexe,-1.3504179868702157
forte_odeur,-1.3200943801982636
rue_passante,-1.2395240596723682
equidistant,-1.3746831737723302
opposite_christchurch,-1.0962886730410426
tremendous_value,1.0444649261171308
agradable_estancia,-1.4047713142024403
para_cuatro,-1.2956724086968296
las_habitaciones,-1.2505817691001209
disponen_de,-1.6855961458412847
perfekte_lage,-1.2360021702916806
kurze_wege,-1.2491730983613611
allen_sehensw,-1.335674456375024
gesicherter,-1.5803280532829727
anlage,-1.4112522852597507
befahrenen_stra,-1.5541638663276511
den_vermietern,-1.525340278590426
sehr_kurzfristig,-1.4978173818217915
draped,-1.175835885715224
nelle_indicazioni,-1.4694980156807367
zum_innenhof,-1.3913521452843127
morgens_gab,-1.4975917168586357
wirkt,-1.5386997451312119
gr_er,-1.4499251887942894
ja_nicht,-1.3957378017093987
ist_komplett,-1.367859888754014
eine_sp,-1.5161490229805834
hierf_r,-1.678059535961488
mitbringen,-1.4674099432335177
rectified,1.0737048343408382
bathroom_sink,1.083895913326075
empfehlenswert_wenn,-1.2622146714434102
alles_gepasst,-1.5833043994502112
damian,0.9787605485069648
tenia_que,-1.7153909350256127
esperaba,-1.2354125088598422
centrico,-1.1588085102191206
vegetaci_n,-1.5021017995921602
no_pudo,-1.2593347378218347
cuanto,-1.3131118303159595
teniamos,-1.389047423028385
recibimos,-1.2776548306197881
mensaje,-1.4045946245366767
rachad,-1.2704363759131942
stationed,-1.162661282746265
manned,-1.1637233458919052
sincerely_appreciated,-1.1905710744485816
reception_staff,1.07274912532273
24_hr,1.0114285494742257
reception_desk,-1.0997119952803611
