,id,in_city,bars,cafes,fast_foods,restaurants,library,university,bus_train_tram_station,bicycle_rentals,parking,taxi,casinos,cinemas,nightclubs,social_amenities,sex_amenities,theatres_artscentre,malls,kiosks,supermarkets,nearest_sight,2nd_nearest_sight,3rd_nearest_sight,mean_dist_sight,nearest_travel_poss,mean_dist_travel
1481,21586561,1,48,45,23,152,2,8,72,7,108,8,0,2,3,3,0,11,1,1,26,1808.1299582627203,1908.1180494015416,2285.65464314019,3384.274680236487,2653.6522493710504,10710.546975998283
1482,21652269,1,56,92,36,146,20,36,78,9,55,21,0,4,7,3,0,22,0,1,12,573.1655564392267,574.0366810077309,1037.657923312073,2861.01438787398,1668.9489925822222,11247.73740766299
1483,21657694,1,34,29,18,94,1,2,71,5,119,6,0,2,1,3,0,6,1,1,27,1613.0449027140196,2180.2176296346574,2480.80246858723,3652.4905831914202,2533.311874506753,10670.000138634441
1484,21662968,1,12,17,9,90,2,0,62,4,71,2,0,1,1,5,0,3,0,1,17,2182.5803612959216,2487.360647623683,2583.0988883123073,4082.7387780712866,2228.3011358085264,11892.964635846829
1485,21711786,1,16,20,18,103,1,0,82,7,66,5,0,1,0,3,0,4,0,1,22,1960.1960960953213,2361.426744534087,2547.4231006292102,3746.707712334319,1529.9444148469406,11669.743928369566
1486,21758406,1,87,108,53,251,5,3,96,9,70,16,0,7,2,10,0,33,1,1,21,639.4727649367151,673.2758516473133,680.2190308582644,3383.4743157720786,2180.930178082752,12175.830376224652
1487,21773157,1,43,56,29,154,5,8,79,9,135,6,0,5,2,1,0,6,1,1,31,1506.0652213978117,2037.1004103604994,2112.9552750261937,3200.4910462197167,2476.436147722718,10653.435421013808
1488,21808111,1,4,0,3,14,1,0,34,0,38,1,0,0,0,1,0,0,0,1,4,2710.3999454531177,6135.139213467172,6905.36046293066,8039.114326035191,6706.748139367547,15231.049348596236
1489,21808676,1,101,113,55,238,2,3,105,11,44,8,0,8,2,9,0,15,1,1,20,735.2618394829783,855.1962332980314,920.722275558459,3646.401071189993,2005.5434377194513,12524.85924292398
1490,21861371,1,122,139,64,304,5,3,124,9,62,28,0,11,13,8,0,35,2,1,21,150.84846176893254,173.49193540782832,237.0841476814946,3091.704481002331,1663.4026072081717,11989.356592278004
1491,21874905,1,84,97,49,250,5,5,92,9,68,23,0,6,5,5,0,34,1,1,14,458.09919699151817,465.3941923719459,467.788181393086,3103.886327988438,1935.3595690638863,11870.939619915729
1492,21877510,1,111,135,88,267,4,5,110,8,73,22,1,11,8,10,1,18,2,1,32,641.0768379180448,779.748504759793,816.9917118309696,3350.7058236418093,1299.9605655560679,12139.457880055568
1493,21880524,1,5,4,6,5,0,0,41,1,78,1,0,0,0,1,1,0,0,1,8,4042.169030295023,4101.905606381308,4160.336911811144,6637.605726753983,5404.819317721554,15090.447404025856
1494,21881417,1,34,31,21,51,1,0,66,6,98,5,0,0,0,9,0,2,0,1,17,2491.1022328756644,2616.1973905468135,2681.580799434902,5222.6079043540085,3441.054886528455,14075.834737038746
1495,21896633,1,7,4,11,8,0,0,57,2,89,2,1,0,0,2,1,0,0,1,11,3863.824976628836,3920.3621412612965,3978.116866070491,6458.168131208351,5241.733011023803,14915.921259249964
1496,21919342,1,48,39,26,89,3,3,52,7,42,3,0,1,2,8,0,4,0,1,20,1183.216415041334,1724.0889004185597,1871.5154214386152,4192.460634134234,1940.9806089229187,13018.37356700392
1497,21920634,1,35,52,36,118,3,1,88,3,68,4,0,2,2,5,0,10,0,1,20,1505.5337155053548,1530.0998450406848,1581.169343846609,4206.578439489228,2997.2637324367342,12911.165960144845
1498,21947462,1,0,0,0,4,0,0,10,0,6,1,0,0,0,0,0,0,0,0,1,9497.648940046609,9678.01523703044,9704.532460055656,11434.942580371242,11218.111649753308,17775.07091165775
1499,21955537,1,56,96,43,155,18,33,72,12,58,11,0,3,2,1,0,9,0,1,22,734.4060073660082,1274.2935382794838,1743.1631847401668,2964.3420760229637,2053.9654446109307,10969.69708757038
1500,21987703,1,38,52,37,113,0,4,73,1,94,5,0,2,5,4,0,11,0,1,19,1973.3500942471212,1989.958559816774,2038.1402508954984,4587.243455981765,3470.2539876130522,13189.931639158098
1501,22058550,1,36,58,53,140,9,32,68,10,66,7,1,4,0,4,0,5,0,1,21,796.1734442811554,1722.6977799971705,1923.7072540478766,2990.950255387992,1126.767444504015,10922.356081728136
1502,22071901,1,4,3,1,12,0,0,27,0,13,2,0,0,0,0,0,0,0,1,2,3941.1390533381223,5530.8505093897775,5753.506190448755,7279.791973554755,5024.779026814416,16019.463419090673
1503,22133662,1,14,4,14,26,0,2,54,2,75,2,1,0,3,2,4,1,0,1,10,2360.826262829107,2379.2635825766256,3787.364436308158,4789.034614738456,2668.45718836639,12950.361131934073
1504,22203723,1,31,21,12,35,1,0,41,3,49,2,0,0,0,11,0,4,0,1,9,2321.6409171200394,2501.6964799662596,2645.736018687323,5115.883905278036,3095.6285729917863,14006.527765089628
1505,22258186,1,110,129,89,240,5,7,93,7,73,17,1,11,7,11,1,16,2,1,32,784.4846753915716,922.2561815579805,958.1051453064194,3424.733726655621,1282.9419332565637,12195.556587842248
1506,22270602,1,27,27,18,39,1,0,58,4,83,4,0,0,0,11,0,2,0,1,16,2537.4344990418313,2623.9638097077163,2674.139502274484,5216.1457745316475,3305.585016151251,14096.287801137838
1507,22277178,1,8,9,5,36,0,0,56,5,92,6,0,0,0,6,0,1,0,1,9,1819.781859823063,2107.3088980324405,2835.835273338288,4069.793663454075,2404.7151940928484,10632.89406685324
1508,22298052,1,5,12,12,23,1,0,65,3,105,2,1,0,0,2,1,1,0,1,21,3166.522419010936,3262.0860241735572,3326.589653495936,5880.991883825633,4351.034038519799,14603.278740029853
1509,22301596,1,1,2,20,11,0,0,42,1,86,4,0,0,0,0,0,2,1,0,4,6523.296941931264,7994.504194642397,8171.77423142444,9312.82883078963,9630.605063951525,15146.731870373334
1510,22322571,1,7,5,1,25,1,0,43,6,75,7,1,0,1,5,2,1,0,1,6,1690.2964466960173,3148.8821054740306,3973.985256079772,4738.992530752015,3396.4467495811673,10958.857772905896
1511,22365462,1,59,89,103,193,4,7,172,8,87,16,2,8,13,8,1,11,3,1,32,962.580550825606,1139.7712662339206,1202.2641245916225,3229.8572494712926,534.3021009044708,11667.915883445292
1512,22380822,1,5,0,5,7,0,0,20,0,45,1,1,0,0,1,2,0,0,0,3,3344.937202378346,3961.711799146503,5628.691382673368,6582.194286067716,2994.30223261899,11757.346930930795
1513,22392494,1,7,5,8,21,0,0,19,6,30,4,0,0,0,2,0,2,0,1,3,3165.343201634287,4023.2617592945135,4171.916320583932,6388.64705366975,4224.566295672364,15303.793429071704
1514,22398161,1,7,1,2,6,0,0,30,0,93,2,0,0,0,1,0,1,0,0,6,3370.6749165986766,3584.240068253572,4484.044519825244,6109.695461114928,3307.7384615263704,11111.579316203519
1515,22425208,1,57,89,100,199,7,8,174,9,91,21,2,9,16,8,1,15,2,1,31,1082.8792558958794,1084.609476840499,1126.552003947903,3163.388778373342,494.84072119051183,11580.33796960807
1516,22468451,1,2,1,2,8,0,2,37,4,65,0,1,0,0,4,0,0,0,1,6,4618.1486461002605,8120.301014666841,8300.8937994879,9773.995245430426,8458.078224509578,17343.90870087414
1517,22476043,1,3,2,7,13,1,0,77,2,46,2,0,1,0,1,0,0,1,1,6,1576.7419236226185,2968.406327597369,3336.865621517683,4496.134630668495,4532.785310061917,11989.484257251748
1518,22501765,1,9,13,32,35,2,2,73,4,54,5,1,0,0,9,0,4,1,1,16,3881.6346971292865,7345.057735145871,7569.628228334053,9021.61062328133,7672.578305840735,16671.67057472751
1519,22512107,1,58,94,101,199,6,8,169,9,88,18,2,8,15,8,1,11,2,1,33,1017.591609743739,1098.9713859896165,1155.7720457298253,3201.587256704766,531.88583336,11640.679087251447
1520,22539657,1,26,19,20,73,2,1,53,7,39,3,0,0,1,6,0,6,0,1,16,1464.736037170642,2666.1359768754673,2811.4563615301577,4890.840981021224,2551.3356283718676,13720.209035828168
1521,22540446,1,13,21,19,111,1,3,92,7,66,5,0,2,1,3,0,4,0,1,19,1983.9996166405206,2141.6291206903034,2372.543503293578,3610.7075984674957,1407.079941300016,11496.438038024935
1522,22541065,1,39,40,23,133,1,2,84,7,116,7,0,2,3,2,0,10,1,1,28,1975.6071189950007,1987.9907590359412,2069.521024612362,3436.840705991806,2342.6832861609605,10608.98178788607
1523,22550531,1,6,5,9,8,0,0,25,5,65,1,0,1,1,0,0,0,0,1,4,1039.5270189425287,1645.2460519075107,4212.203602409601,4610.50831519139,670.968927972891,10526.8079079548
1524,22563961,1,115,150,113,306,5,9,148,7,85,29,1,13,16,9,1,23,2,1,36,548.6000243512051,631.3562900498695,636.5531399531358,3105.277053680612,1016.2745950225402,11803.826078788761
1525,22592549,1,52,98,66,178,14,26,79,11,87,9,0,4,0,4,0,8,0,1,30,811.7205226794197,1699.3352557667076,2092.7791053405326,2978.6859282631463,1958.181039545049,10777.78097184355
1526,22608150,1,19,12,18,23,1,0,62,5,90,5,1,1,0,2,0,0,0,1,16,721.4876020795882,1804.8897232775323,3384.3699962255723,4159.915047037408,880.6811756933189,10286.436240807438
1527,22645832,1,8,5,19,8,2,0,58,2,103,3,0,0,0,5,1,0,2,1,12,2458.745530850952,2782.0768982401037,2799.8380858908217,5369.64319619433,2498.6067277214124,11790.560414148087
1528,22652424,1,40,79,89,160,9,35,142,13,61,16,1,5,9,4,0,8,1,1,31,583.8861245756502,1400.6981349280447,1568.5092342131527,2924.4359998410096,892.700017447424,11006.964153671346
1529,22678029,1,10,4,20,9,1,0,63,2,80,2,0,0,0,5,1,1,1,1,11,2644.3978333491336,2911.8028376311468,2914.278995097628,5535.287332394166,2616.6151047289095,11882.36922110454
1530,22688254,1,8,5,10,14,2,2,51,2,86,1,0,0,0,5,2,0,0,1,12,3928.7802739707613,3948.2886381210383,3969.6042295463935,5925.254687480297,5483.867532232678,13691.539069887354
1531,22714494,1,21,11,18,41,1,0,48,5,89,3,0,0,7,4,0,3,0,1,16,1621.342700687828,3445.809740947149,3573.35616287898,5176.057202643813,2743.3476982670354,13871.887051057374
1532,22725785,1,3,4,4,14,0,1,44,0,63,2,0,0,0,0,0,0,0,1,3,3674.859274870553,4849.4112508167955,5066.581442768884,6396.53629121122,6487.484536099397,13385.664684831027
1533,22768576,1,99,81,39,147,3,3,90,7,52,6,0,7,2,12,0,11,0,1,22,1098.482620651658,1246.4789933673096,1303.0626545000134,3849.597843164315,1869.7743245820611,12707.567830265632
1534,22801341,1,11,8,7,16,1,0,42,2,51,2,0,0,0,5,0,0,0,1,16,2387.178728038442,4228.15702120945,4356.143586222897,5841.678677258259,3478.366225466089,14542.166678010011
1535,22844715,1,1,0,0,3,0,0,19,0,12,0,0,0,0,0,0,0,0,0,6,5573.525452820169,7293.069601451105,7486.631030790644,9725.24928706779,7149.338335278448,15401.83396997543
1536,22852818,1,10,12,3,40,1,1,45,5,54,2,0,0,0,1,0,4,0,1,9,934.450499936119,2045.1361410283728,2641.649083584687,3716.783566043417,2112.1244098930015,11003.301567509363
1537,22858219,1,1,2,1,1,0,1,21,0,23,0,0,0,0,0,0,0,0,1,1,4528.282150316806,7004.954341823366,8098.605040799917,9190.033740861818,7560.948625861102,17200.206499129406
1538,22929983,1,4,2,6,17,1,0,74,1,42,2,0,1,0,2,0,0,1,1,6,1858.6341397914098,3491.3358449799575,3837.325474678678,4936.729208919719,5074.266330345175,12228.150969609502
1539,22989043,1,2,0,3,6,0,0,46,0,137,1,0,0,0,3,0,0,0,1,6,7246.054488454284,7247.418656626614,7286.7380024265,9332.018804715852,8754.63753556645,16655.318405160986
1540,22991567,1,55,54,28,168,2,8,69,8,126,8,0,4,3,3,0,11,1,1,28,1594.991884155431,2084.0967078367967,2234.4904847058065,3248.0709145771666,2641.5783504767915,10706.072782554842
1541,23029176,1,13,9,8,18,1,0,43,3,57,2,0,0,0,5,0,0,0,1,16,2310.9274956979793,4139.956453746586,4268.789628546504,5782.221135313789,3411.522908287689,14489.767486419896
1542,23049363,1,41,40,40,92,2,1,125,5,72,5,0,0,1,10,0,4,1,1,19,841.6775130969215,2198.45410455066,2286.3795320361846,3676.740836080518,917.5073527965803,11924.888631275773
1543,23068721,1,19,7,17,37,1,2,77,3,81,4,1,0,3,1,5,1,0,1,7,2159.3956273552726,2742.417580608019,3817.743149869123,4852.8525537475025,2618.9560833729233,13117.996465602118
1544,23074949,1,9,11,7,34,0,0,53,4,99,4,0,0,0,5,0,1,0,1,10,1890.5985205115446,2119.1177304377807,2702.8622052517653,4133.274443735141,2166.5138645295606,10566.598131809493
1545,23095584,1,51,72,101,167,5,4,179,9,84,15,2,6,10,7,1,9,2,1,32,802.4001054605137,1434.6182539753727,1489.6545769130564,3310.2129757010416,402.9443435442595,11636.222428679148
1546,23165769,1,51,72,101,165,5,4,179,9,84,15,2,6,10,7,1,9,2,1,33,801.5046452878347,1436.0922270330482,1491.1431069149378,3310.7999052848063,403.05773305909565,11636.544467004267
1547,23194713,1,50,64,102,143,5,4,163,8,80,13,2,4,7,9,1,7,2,1,34,638.0287286777049,1637.6727772680658,1701.9333499803392,3420.4472499475296,524.0768531707233,11756.982514679798
1548,23202801,1,6,5,22,8,2,0,58,2,110,3,0,0,0,5,1,0,2,1,12,2386.170527875342,2714.351411363842,2802.585308389665,5311.3088952159,2433.555898608648,11741.208372822184
1549,23246036,1,10,17,13,62,0,1,78,6,101,3,0,2,0,1,0,0,0,1,15,1261.555602246363,1477.4819476928617,2228.803667180762,3449.712198511982,1629.2823402081583,10422.588147976472
1550,23286031,1,13,14,14,47,0,1,72,5,64,2,0,3,0,4,0,0,0,1,13,929.5894069116964,1081.0644845600807,2387.5758485730794,3488.538230269228,1285.2377170276984,10363.799468064255
1551,23287256,1,0,0,1,3,0,0,21,0,88,1,0,1,0,0,0,0,0,1,2,5640.215581225399,5739.783834172163,5804.599341764795,8263.947805332435,6732.516481305594,16845.610205267385
1552,23291865,1,5,4,1,20,1,0,26,5,54,5,1,0,1,2,2,1,0,1,4,1748.0634011627342,3516.9370077402295,4347.274663291184,4964.736989826093,3758.259739961044,11084.318159716151
1553,23317311,1,4,2,10,15,0,0,50,2,58,2,0,0,0,0,0,0,2,1,7,2846.1387376424454,3370.1153092598115,3589.2977300277767,5167.329100287688,5008.14421653331,12760.08927904316
1554,23346342,1,16,10,13,15,1,0,32,7,71,4,0,1,1,0,0,0,0,1,5,704.9856407296577,1504.460426370325,3951.2670050819447,4400.509694915775,348.9207908474628,10323.195515365653
1555,23353302,1,18,7,15,21,1,1,43,3,130,1,0,0,5,2,0,4,0,1,9,3531.238474574454,3536.2028510292407,3579.7420823538687,5919.046429136865,5035.356433014881,14151.093816700411
1556,23356347,1,38,27,32,83,3,3,62,7,49,2,0,1,1,9,0,4,0,1,19,752.7318017285654,2131.714744476414,2267.482026906591,4267.639335402346,1824.7160331212265,13019.120778416505
1557,23356842,1,2,14,4,24,4,5,53,3,27,5,0,0,0,0,0,2,0,1,6,1871.7840089250913,2116.858484003971,2210.799238287837,3872.5847896053033,3482.1483598212253,11888.490815258143
1558,23371420,1,38,29,25,118,2,0,88,6,68,6,0,1,1,9,0,5,1,1,23,1529.7748144321938,2342.638243493424,2798.2094500105113,3761.634798716386,1294.2386835567675,11820.802441961998
1559,23374861,1,38,45,57,106,3,2,143,5,69,8,0,0,1,9,0,6,1,1,27,804.3854332367264,1977.675107683521,2055.7676399107268,3536.406634123903,680.7710095114325,11765.862720984525
1560,23481240,1,3,2,6,7,0,0,44,1,38,2,0,0,0,2,0,0,0,1,9,5656.837962338929,5793.748926503333,5805.311484917226,7616.085654545874,7344.369079981018,14819.714169392919
1561,23495803,1,5,8,12,22,1,0,61,2,59,2,0,0,0,0,0,0,2,1,9,2846.2690283243837,3022.232015098941,3224.6609502565866,4923.9556141906805,4658.648354782757,12684.753594545742
1562,23502046,1,5,2,6,8,1,0,39,2,44,1,0,0,0,4,0,0,0,1,8,4883.171375664244,4888.62029702268,4912.2351991871465,6794.089604874717,6427.964300659701,14295.60915304748
1563,23510284,1,36,50,37,114,0,4,74,1,95,5,0,2,5,4,0,11,0,1,19,2012.4770005071375,2029.3421439882086,2077.558475145457,4622.248285366368,3508.7784101659636,13218.179129022214
1564,23511630,1,4,5,18,6,2,0,60,4,114,2,0,0,0,1,1,0,2,1,9,1694.3857563047723,1946.4474208887132,3169.116966442493,4798.6159847399795,1675.354607575196,11191.88539402266
1565,23514701,1,10,10,15,23,2,0,45,5,52,2,0,0,0,4,0,0,0,1,14,2422.0353169826253,4016.732129014122,4157.425681046802,5931.661504200805,3582.266919914638,14741.892184637354
1566,23536121,1,75,91,53,229,5,7,109,10,68,17,0,5,3,5,0,32,0,1,18,791.4937428253505,806.3840259478113,853.7324406720077,3397.1779401647636,2318.2117133693805,12107.807223913707
1567,23536586,1,75,91,53,229,5,7,109,10,68,17,0,5,3,5,0,32,0,1,18,791.4937428253505,806.3840259478113,853.7324406720077,3397.1779401647636,2318.2117133693805,12107.807223913707
1568,23564240,1,40,52,78,124,4,4,145,6,71,9,2,4,6,7,1,7,1,1,32,722.1431734679994,1796.047539483474,1828.0018163832585,3438.9328893348443,508.2027987975465,11701.818106700364
1569,23593385,1,35,52,33,119,3,1,86,4,65,5,0,2,2,5,0,10,0,1,19,1506.4941277644648,1536.7645268722033,1589.357321594595,4222.600333859083,2990.210497189004,12937.597318128557
1570,23594089,1,4,1,3,9,3,3,37,5,288,3,1,0,0,2,2,0,0,1,4,7292.80600741505,7334.866487899945,7388.744743365092,9674.846588378105,8703.68773229298,17509.722527636743
1571,23603963,1,6,16,5,35,8,11,49,5,35,4,0,0,1,0,0,4,0,1,4,1423.1988986458907,1836.7205337956132,1858.9514671507386,3488.827597711436,2973.2088505992997,11599.067650678322
1572,23609111,1,40,29,29,77,5,5,57,7,50,4,0,1,1,7,0,3,0,1,19,770.8898142551328,1824.0605950795352,1962.4992496931823,4086.301507424824,1682.4778493057543,12849.026455940517
1573,23617813,1,28,37,24,92,1,3,70,6,60,5,0,2,0,4,0,9,0,1,19,1660.69394864379,1726.246214891698,1786.6191937690608,4437.772601539953,3057.4967785214444,13200.034590636484
1574,23624800,1,13,10,11,37,2,0,27,8,27,2,0,0,0,2,0,3,0,1,9,1993.772327024821,3044.1873515295274,3192.5714151309703,5336.914777521135,3066.516810495283,14207.242125654308
1575,23629336,1,34,20,22,77,1,1,67,5,89,5,0,0,8,3,0,3,0,1,14,842.0567340163386,2780.2057906502646,2892.9055783409212,4439.0744460880205,1900.5242143554283,13031.11909046735
1576,23637470,1,4,5,18,6,2,0,60,4,114,2,0,0,0,1,1,0,2,1,9,1694.3857563047723,1946.4474208887132,3169.116966442493,4798.6159847399795,1675.354607575196,11191.88539402266
1577,23643503,1,8,6,10,12,0,0,25,6,58,1,0,1,1,0,0,0,0,1,3,983.6101061118059,1482.0481479921657,4082.5795535583084,4515.0618903492505,622.8418985857783,10514.813959773457
1578,23657537,1,3,9,5,13,0,1,36,3,18,2,0,0,0,0,0,0,0,1,3,645.3386241106057,3312.719685407545,3918.544620685305,5093.078209530462,3758.9453447683422,12804.341912093778
1579,23691885,1,0,2,1,1,0,1,22,0,22,0,0,0,0,0,0,0,0,1,1,4875.654282938845,7588.171584077669,8506.806469042976,9674.91751014359,8112.620782276452,17590.93341129836
1580,23723193,1,9,9,13,29,0,0,61,3,123,4,1,0,0,4,3,1,0,1,11,1981.834617484181,3001.2823332020366,3041.2497295069593,4734.163535594688,2100.2381838448305,10602.896670287953
1581,23754717,1,4,1,4,6,0,0,23,0,25,0,0,0,0,0,0,0,0,1,3,7938.401070894078,8386.09477348122,8389.290407075949,10055.912552238211,9930.404438422807,16506.43709167899
1582,23757088,1,4,2,2,2,1,0,42,0,23,0,0,0,0,1,0,0,0,0,3,3458.5826599779402,5978.897421127736,6480.725706007861,8266.165146290756,6203.812114124925,14793.23808870952
1583,23798925,1,51,97,98,217,7,13,173,8,100,23,2,8,16,7,1,16,2,1,27,1033.9257021817186,1036.9227231816665,1061.2870189114483,3058.154666870362,482.09775109901875,11441.34610476908
1584,23802995,1,2,6,15,11,1,0,67,1,210,4,1,0,0,3,2,1,1,1,7,6537.117413790153,6567.041541423739,6617.660430940819,8877.083199343271,7988.026771053448,16701.31909265852
1585,23850531,1,2,2,4,9,2,0,25,0,68,1,0,0,0,6,1,0,1,0,9,5390.754623411431,6793.149928363921,7128.90666868148,8703.40819521368,6499.421563105813,17505.36234605249
1586,23862643,1,51,48,27,163,2,8,78,9,118,7,0,2,3,3,0,11,1,1,29,1803.3567212900525,1976.5761197532993,2187.6779780905345,3331.1725645053257,2556.258561046759,10677.630789991266
1587,23897614,1,3,4,4,11,1,0,44,0,98,2,0,1,0,1,0,2,2,1,11,3968.3053470574687,4616.3820397030695,4956.539823697956,7003.985647209275,3741.39423849655,11609.792118110205
1588,23931731,1,113,150,108,304,6,11,150,9,89,33,2,11,16,9,1,31,2,1,35,525.1505237603179,529.3906069918451,549.2512030540613,2981.911568896816,995.1214899293477,11649.477069808305
1589,23968747,1,3,3,2,11,0,0,36,0,50,1,0,0,0,0,0,0,0,1,4,3355.8392719061403,5246.615146031467,5539.786004306223,6511.967001620878,6862.2327675386105,13104.012707984093
1590,23995156,1,48,42,26,154,2,5,84,9,131,7,0,2,3,2,0,10,1,1,29,1837.0007516100345,2064.6311697281744,2067.385056783534,3337.5139627341846,2435.9573718395445,10638.76775842455
1591,24002418,1,39,38,37,87,2,1,101,3,76,5,0,0,8,10,0,4,1,1,16,605.2513175031107,2339.1092450340916,2417.480546582358,3839.2584287314335,1134.1470682472197,12219.125301713972
1592,24003866,1,17,30,19,100,3,3,85,10,125,3,0,2,0,4,0,3,0,1,23,1477.2573663555145,1645.277023083474,1700.3064869990524,3239.739306085257,1995.9126291691487,10528.874877074577
1593,24006158,1,43,61,44,129,2,4,108,1,80,7,0,3,6,4,0,12,0,1,18,1848.9198630230296,1877.9454167793199,1881.6713959397994,4322.35553389917,3389.0382479895793,12828.408550760974
1594,24083971,1,40,38,19,57,1,0,65,5,62,4,0,0,0,10,0,4,0,1,17,1985.6356133464626,2123.344070244817,2186.5367765369324,4706.645988819053,2805.3612075706665,13586.226384274276
1595,24088783,1,112,122,58,283,4,2,105,8,56,19,0,9,4,9,0,34,1,1,20,429.41824304812025,508.1097920243907,572.4037694845738,3368.2219120923337,1895.22007743884,12250.839349819295
1596,24124678,1,7,7,8,19,2,1,37,0,49,1,0,0,0,5,0,1,0,1,9,4125.274165404175,7098.432866256899,7778.636247734812,9044.775260216367,7543.971967755582,16892.404545907433
1597,24128306,1,1,2,3,5,0,0,28,0,41,0,0,0,0,2,0,0,0,1,3,2826.1175618799966,5243.64082438972,5598.190253390359,6279.327130437365,6802.838194980426,12688.190148448919
1598,24153434,1,5,2,2,4,0,0,53,0,19,0,0,0,0,0,0,0,0,1,3,755.6266450621874,3284.9253354598227,3431.6099336603256,4411.962165960755,4704.223798637171,11632.854546344715
1599,24160076,1,19,12,15,23,1,0,52,3,105,4,2,1,0,3,0,0,0,1,15,1041.9541868499557,2113.3865717650624,3230.6218601884552,4281.472164436145,1187.4402743658281,10358.558252445031
1600,24180598,1,53,106,61,182,18,35,76,12,82,11,0,3,2,3,0,9,0,1,27,647.5020175847317,1468.7458341306085,1888.5608092643558,2938.8696823876926,1893.6548608927258,10856.92989714725
1601,24183277,1,31,61,71,142,8,31,145,14,58,8,1,3,3,4,0,5,0,1,28,905.8140580723009,1733.8723277723743,1867.143229811791,3030.888510227448,889.4596364268613,10997.50794130859
1602,24222090,1,50,44,25,146,3,10,59,7,100,7,0,3,3,3,0,10,1,1,23,1709.9217294293362,1754.1770430125869,2225.548439542765,3335.237230141371,2952.9066112109126,10818.414946346667
1603,24223392,1,2,7,0,12,0,1,37,2,33,0,0,0,0,0,0,0,0,0,2,951.439613615485,2990.2192548203425,3837.593506617931,5279.756909163944,3691.97866026539,12546.095979719883
1604,24245866,1,19,13,16,42,3,0,46,9,28,2,0,0,0,3,0,3,0,1,8,2182.2186936517396,3461.351968801284,3608.0509872107377,5624.580445205697,3315.608392744858,14483.480509146586
1605,24281379,1,34,33,24,50,1,0,72,6,104,5,0,0,0,8,0,2,0,1,23,2540.266469118452,2655.141496207247,2720.859966635333,5287.341385809702,3597.899665091291,14111.027030182055
1606,24324438,1,59,101,54,186,19,33,77,13,96,9,0,3,2,1,0,9,0,1,32,842.0587409482688,1560.4991659337393,2009.290218420548,2993.7680000866944,2115.7995369180585,10844.465058550053
1607,24328758,1,6,6,3,11,2,0,32,0,20,2,0,0,0,0,0,0,0,1,6,4383.257143182059,5038.269938812991,6294.240028764533,7536.0683809505,5363.885130827731,16160.776343017395
1608,24345147,1,54,104,51,159,19,39,77,12,54,16,0,6,6,3,0,11,0,1,18,237.3294567276461,875.7370807269527,1271.9253293685147,2824.235462695205,1512.3356855106665,11084.443217198219
1609,24351617,1,42,34,18,121,2,8,49,6,99,5,0,2,3,4,0,11,1,1,22,1466.9943513801938,1943.2420483436379,2330.400278988945,3428.4743400633824,3098.6702979060656,10875.355292793447
1610,24402177,1,78,107,103,212,4,8,157,8,86,20,2,11,14,12,1,15,2,1,32,1004.6982525538128,1021.7972052747543,1083.1799835690504,3228.047344929235,679.4728689527877,11750.691792303536
1611,24461765,1,33,87,101,183,8,25,179,12,75,21,2,8,14,6,1,13,1,1,32,751.3847687067101,1323.8686195594885,1387.0566233861143,2958.6183819300763,587.246411015615,11110.535494150403
1612,24483996,1,33,87,101,183,8,25,179,12,75,21,2,8,14,6,1,13,1,1,32,751.3847687067101,1323.8686195594885,1387.0566233861143,2958.6183819300763,587.246411015615,11110.535494150403
1613,24485023,1,10,8,6,16,0,0,40,2,50,2,0,0,0,5,0,0,0,1,16,2404.635461875763,4260.09249547435,4386.812531561474,5845.244848399181,3484.941349370335,14534.934556248727
1614,24584843,1,52,86,65,155,10,34,89,13,78,8,0,5,0,6,0,5,0,1,30,788.0267913734613,1777.827879829683,1923.5265637511025,2972.290590689228,1686.1571791679078,10782.410390105097
1615,24585013,1,3,1,0,7,1,0,32,0,51,0,0,0,0,0,0,0,0,1,2,5004.008212952162,5072.7330931195775,5132.919325590708,7584.99257053762,6313.349374776097,15981.143955690082
1616,24614569,1,44,58,20,83,1,1,74,6,40,4,0,2,0,5,0,6,0,1,14,1392.6914232682063,1504.873518547674,1570.5785460750017,4231.499762338837,2586.3921032852945,13087.603841065684
1617,24626103,1,12,18,23,31,1,2,87,1,86,4,0,0,0,1,2,0,1,1,15,3117.516709903105,3137.2393763609325,3157.513241876638,5221.920298951905,4670.945856435518,13238.573702258462
1618,24641549,1,39,35,40,79,5,7,50,6,69,3,0,1,1,8,0,4,0,1,25,421.63574343130125,1756.7215845207747,1881.7144365308766,3865.9736003409757,1348.5122264011661,12550.329667122978
1619,24644541,1,10,12,17,27,1,2,72,1,97,4,0,0,0,3,2,0,1,1,13,3264.0852840507764,3271.771554516242,3293.586993299908,5358.687374473505,4808.449651408357,13350.344726233548
1620,24645100,1,10,13,18,29,1,2,76,1,90,3,0,0,0,2,2,0,1,1,15,3220.6127028708197,3257.437455792773,3275.980192473969,5293.486750691516,4786.953958394934,13250.632062259912
1621,24705377,1,8,10,8,51,1,0,49,3,35,2,0,0,0,2,0,1,0,1,10,1702.8807154659316,2281.9315899334133,3273.9679838274105,4305.460922930204,2842.3885791611087,11913.563538041286
1622,24713035,1,1,2,3,6,0,0,30,1,74,0,0,0,0,2,0,0,0,0,3,6665.227347634195,10204.469237923457,10592.23013125887,11898.971119331742,10757.661567538702,18967.615429880017
