,id,prop_of_eng_reviews,mean_compound,mean_negativity,mean_neutrality,mean_positivity,mean_review_length,prop_of_neg_comp,most_neg_compound,most_pos_compound
29,195452,1.0,0.8316400000000002,0.006466666666666667,0.7342000000000001,0.2592,314.46666666666664,0.0,0.0,0.9865
30,196127,1.0,0.8018673469387751,0.00719387755102041,0.6298673469387757,0.35275510204081634,241.4387755102041,0.01020408163265306,-0.8795,0.9957
31,196265,0.9852941176470589,0.7370529411764702,0.015794117647058827,0.689970588235294,0.29422058823529407,245.7941176470588,0.014705882352941176,-0.4417,0.9829
32,198942,0.9680851063829787,0.8265276595744683,0.006893617021276597,0.6719680851063827,0.3104893617021277,271.09574468085106,0.0,0.0,0.9907
33,198990,1.0,0.9140833333333335,0.01958333333333333,0.73075,0.24975000000000003,460.0,0.0,0.4754,0.9839
34,199066,0.9678362573099415,0.8362736842105265,0.008877192982456136,0.6298479532163742,0.34080701754386,261.1900584795322,0.0029239766081871343,-0.2152,0.9953
35,199099,1.0,0.5278,0.0395,0.6895,0.2705,524.0,0.0,0.1144,0.9412
36,199189,0.9696969696969697,0.760539393939394,0.004212121212121212,0.5931818181818181,0.3723030303030303,148.1818181818182,0.0,0.0,0.9781
37,199256,0.9877049180327869,0.8457237704918035,0.012286885245901637,0.6611598360655736,0.3183524590163934,288.26229508196724,0.01639344262295082,-0.8176,0.9974
38,199797,0.9761904761904762,0.7968380952380952,0.01645238095238095,0.6943095238095237,0.28921428571428576,304.2857142857143,0.0,0.0,0.9876
39,199821,1.0,0.8812,0.0,0.878,0.122,530.0,0.0,0.8812,0.8812
40,199840,0.9777777777777777,0.7976555555555556,0.002288888888888889,0.5835999999999999,0.41411111111111104,193.9777777777778,0.0,0.0,0.9939
41,199850,1.0,0.7932896551724137,0.002793103448275862,0.6665862068965518,0.3306206896551725,170.6206896551724,0.0,0.2732,0.9835
42,200782,1.0,0.5889,0.04535714285714286,0.8021428571428572,0.15257142857142858,707.3571428571429,0.21428571428571427,-0.6954,0.9873
43,200785,1.0,0.7363294117647059,0.02482352941176471,0.6949411764705883,0.2802941176470588,350.94117647058823,0.058823529411764705,-0.8454,0.9836
44,200791,1.0,0.7354588235294117,0.01188235294117647,0.6892352941176471,0.2988823529411765,431.8235294117647,0.058823529411764705,-0.9788,0.9814
45,200795,1.0,0.6253333333333334,0.014666666666666666,0.665,0.32016666666666665,229.0,0.16666666666666666,-0.4464,0.8834
46,201628,0.9633507853403142,0.8326732984293193,0.007968586387434555,0.6111623036649216,0.37037696335078535,215.89528795811518,0.0,0.0,0.9976
47,202055,0.9912663755458515,0.8801231441048034,0.012305676855895195,0.6534323144104801,0.3167816593886463,314.51965065502185,0.004366812227074236,-0.4588,0.9963
48,202077,1.0,0.8909197368421051,0.007394736842105264,0.6520921052631579,0.32738157894736847,338.75,0.0,0.0,0.9972
49,205381,0.9682151589242054,0.7440310513447442,0.017078239608801955,0.6044547677261617,0.3467066014669925,212.93398533007334,0.019559902200488997,-0.9203,0.9962
50,205393,0.9807692307692307,0.7753365384615383,0.010557692307692306,0.6332692307692309,0.3369285714285715,223.10164835164835,0.01098901098901099,-0.4404,0.9979
51,205401,0.9524680073126143,0.7177069469835461,0.01248080438756855,0.6191590493601467,0.33361791590493617,186.79159049360146,0.018281535648994516,-0.738,0.9926
52,205415,0.9664694280078896,0.6663443786982253,0.017658777120315588,0.63202761341223,0.3187613412228796,199.94280078895463,0.047337278106508875,-0.9105,0.9954
53,205431,0.9429037520391517,0.6953094616639488,0.017168026101141917,0.627006525285481,0.3248401305057097,216.23164763458402,0.022838499184339316,-0.9459,0.9965
54,206288,0.975,0.7968449999999999,0.008499999999999999,0.6612000000000001,0.33030000000000004,212.125,0.0,0.0,0.986
55,207713,0.972972972972973,0.8534567567567566,0.014175675675675677,0.682135135135135,0.29012162162162153,347.81081081081084,0.013513513513513514,-0.4601,0.9931
56,210348,0.96875,0.7704078125000001,0.009203125000000001,0.6370781249999998,0.33809374999999997,266.703125,0.015625,-0.989,0.9932
57,211291,1.0,0.7874736842105262,0.024421052631578944,0.7177894736842105,0.2577894736842105,349.4736842105263,0.0,0.2732,0.9943
58,211374,0.9934640522875817,0.8408790849673206,0.010653594771241831,0.6036601307189542,0.38569934640522874,206.66666666666666,0.013071895424836602,-0.5719,0.9902
59,212482,0.9879518072289156,0.8628120481927706,0.01372289156626506,0.6507349397590364,0.32348192771084344,281.31325301204816,0.0,0.0,0.9886
60,212517,1.0,0.7733727272727272,0.005,0.7228181818181818,0.27218181818181814,257.45454545454544,0.0,0.0,0.9947
61,213707,1.0,0.7625649122807018,0.012385964912280703,0.7021403508771928,0.28543859649122805,348.3859649122807,0.017543859649122806,-0.9964,0.9918
62,216529,1.0,0.9213333333333333,0.004555555555555556,0.6535555555555557,0.3418888888888889,364.22222222222223,0.0,0.7693,0.995
63,217148,0.9529411764705882,0.8412047058823529,0.015341176470588233,0.6281411764705883,0.332964705882353,276.0470588235294,0.0,0.0,0.992
64,218080,0.9574468085106383,0.755310638297872,0.013063829787234043,0.6777234042553193,0.3092340425531916,205.0,0.0,0.0,0.987
65,218860,1.0,0.9159545454545455,0.005454545454545454,0.6982727272727274,0.29627272727272724,354.3939393939394,0.0,0.7184,0.9957
66,222924,1.0,0.8153388888888888,0.011416666666666665,0.6333888888888891,0.3551944444444444,264.94444444444446,0.027777777777777776,-0.4118,0.9892
67,223041,1.0,0.8899727272727275,0.011272727272727273,0.6572272727272727,0.3315,265.04545454545456,0.0,0.4173,0.986
68,225414,1.0,0.6515642857142857,0.018285714285714287,0.6944999999999999,0.2872857142857143,172.92857142857142,0.07142857142857142,-0.296,0.9891
