,n_estimators,colsample_bytree,max_depth,gamma,reg_lambda,subsample,MSE,MAE,R2
525,500.0,0.1,10.0,1.0,1.0,0.5,0.16762304767143169,0.30729391381202775,0.6157826568912255
526,500.0,0.1,10.0,1.0,1.0,0.7,0.15804472413587964,0.2974637863595315,0.6374880127850762
527,500.0,0.1,10.0,1.0,1.0,0.9,0.1561815459503364,0.29423623432825413,0.6419910972178413
528,500.0,0.1,10.0,1.0,10.0,0.5,0.15690148732806913,0.2948758859275482,0.6401878175302143
529,500.0,0.1,10.0,1.0,10.0,0.7,0.15073456480765193,0.28952696001830114,0.6545015450355006
530,500.0,0.1,10.0,1.0,10.0,0.9,0.14733666713643193,0.2854954302122603,0.6622127555812481
531,500.0,0.1,10.0,10.0,0.0,0.5,0.17806151305134507,0.3200278513652592,0.5917600119785983
532,500.0,0.1,10.0,10.0,0.0,0.7,0.17375744312943625,0.31564078342192275,0.6016573574524899
533,500.0,0.1,10.0,10.0,0.0,0.9,0.17341426572205682,0.31618430282940724,0.6024669819894364
534,500.0,0.1,10.0,10.0,1.0,0.5,0.17935101931767747,0.32078083698006554,0.5886354169076603
535,500.0,0.1,10.0,10.0,1.0,0.7,0.17489222842585775,0.3171065493978017,0.5990332453066985
536,500.0,0.1,10.0,10.0,1.0,0.9,0.17519983278277676,0.31686009566151957,0.5983068538865635
537,500.0,0.1,10.0,10.0,10.0,0.5,0.18519333556037623,0.32406042781456273,0.5752318477895122
538,500.0,0.1,10.0,10.0,10.0,0.7,0.1809610999525449,0.32030547696872397,0.5849360381632551
539,500.0,0.1,10.0,10.0,10.0,0.9,0.17818955390044738,0.31747583681037383,0.5913268657752756
540,500.0,0.1,50.0,0.0,0.0,0.5,0.2863326323308207,0.4141232061817962,0.34338666991299094
541,500.0,0.1,50.0,0.0,0.0,0.7,0.2590549909869287,0.39073052023890525,0.40554746521073914
542,500.0,0.1,50.0,0.0,0.0,0.9,0.2532812916379627,0.3862343578018069,0.4192945145861994
543,500.0,0.1,50.0,0.0,1.0,0.5,0.20672939191792641,0.34895942642254346,0.5259678082834685
544,500.0,0.1,50.0,0.0,1.0,0.7,0.19312649903187348,0.3328032407912063,0.5571356986264716
545,500.0,0.1,50.0,0.0,1.0,0.9,0.19180952435740622,0.3311619741411072,0.5601805366407518
546,500.0,0.1,50.0,0.0,10.0,0.5,0.17236820047538898,0.3122385339437108,0.604698047221045
547,500.0,0.1,50.0,0.0,10.0,0.7,0.16465176728508912,0.3043664928427901,0.6221570022050551
548,500.0,0.1,50.0,0.0,10.0,0.9,0.15885298495126787,0.29853489783450204,0.6357285834890423
549,500.0,0.1,50.0,1.0,0.0,0.5,0.2030471048302079,0.3430604697363816,0.5343105108496123
550,500.0,0.1,50.0,1.0,0.0,0.7,0.184918437382404,0.3262714268032593,0.5759478718719091
551,500.0,0.1,50.0,1.0,0.0,0.9,0.18655980212939705,0.32819479959259673,0.5725645645713563
552,500.0,0.1,50.0,1.0,1.0,0.5,0.17032482729646264,0.3103644223887615,0.6096269914877198
553,500.0,0.1,50.0,1.0,1.0,0.7,0.16325444594662633,0.3028719025458204,0.6254343746676382
554,500.0,0.1,50.0,1.0,1.0,0.9,0.16246502068836907,0.30128037294905835,0.6275876334285855
555,500.0,0.1,50.0,1.0,10.0,0.5,0.1554686552469483,0.2968312116986797,0.6435188353393627
556,500.0,0.1,50.0,1.0,10.0,0.7,0.149804310557974,0.28863715262899337,0.6565530273522195
557,500.0,0.1,50.0,1.0,10.0,0.9,0.14577195365142673,0.2841121024262176,0.6658212969931346
558,500.0,0.1,50.0,10.0,0.0,0.5,0.17806151305134507,0.3200278513652592,0.5917600119785983
559,500.0,0.1,50.0,10.0,0.0,0.7,0.17375744312943625,0.31564078342192275,0.6016573574524899
560,500.0,0.1,50.0,10.0,0.0,0.9,0.17341426572205682,0.31618430282940724,0.6024669819894364
561,500.0,0.1,50.0,10.0,1.0,0.5,0.17935101931767747,0.32078083698006554,0.5886354169076603
562,500.0,0.1,50.0,10.0,1.0,0.7,0.17489222842585775,0.3171065493978017,0.5990332453066985
563,500.0,0.1,50.0,10.0,1.0,0.9,0.17519983278277676,0.31686009566151957,0.5983068538865635
564,500.0,0.1,50.0,10.0,10.0,0.5,0.18519333556037623,0.32406042781456273,0.5752318477895122
565,500.0,0.1,50.0,10.0,10.0,0.7,0.1809610999525449,0.32030547696872397,0.5849360381632551
566,500.0,0.1,50.0,10.0,10.0,0.9,0.17818955390044738,0.31747583681037383,0.5913268657752756
567,500.0,0.5,3.0,0.0,0.0,0.5,0.17646685975197735,0.3140931639491055,0.5953539749667911
568,500.0,0.5,3.0,0.0,0.0,0.7,0.16464375212170002,0.3043779617117061,0.6225808937213874
569,500.0,0.5,3.0,0.0,0.0,0.9,0.1545138005210886,0.291395682044357,0.6458218035754993
570,500.0,0.5,3.0,0.0,1.0,0.5,0.1670697429502867,0.3053838673709125,0.6168400413777814
571,500.0,0.5,3.0,0.0,1.0,0.7,0.15604032286078998,0.29585298604304516,0.6421107940712707
572,500.0,0.5,3.0,0.0,1.0,0.9,0.15159917686564278,0.28829640317691224,0.6524820477885866
573,500.0,0.5,3.0,0.0,10.0,0.5,0.1620307346611739,0.30233505098619473,0.6285031542600528
574,500.0,0.5,3.0,0.0,10.0,0.7,0.1550403137081529,0.29222027212069407,0.6444725034760391
575,500.0,0.5,3.0,0.0,10.0,0.9,0.14619545816831356,0.2850098825432756,0.6648811113885296
576,500.0,0.5,3.0,1.0,0.0,0.5,0.15567009737193158,0.2920944264032785,0.6431636163181313
577,500.0,0.5,3.0,1.0,0.0,0.7,0.14807105415008343,0.28414106726696564,0.6604168112686717
578,500.0,0.5,3.0,1.0,0.0,0.9,0.14604355253181267,0.28266125247725726,0.6652237936793542
579,500.0,0.5,3.0,1.0,1.0,0.5,0.1524769731725119,0.2919293677109682,0.6505854208645298
580,500.0,0.5,3.0,1.0,1.0,0.7,0.14620243613176703,0.28302242306729336,0.6648157369828711
581,500.0,0.5,3.0,1.0,1.0,0.9,0.14232015896503503,0.2792514235529181,0.6736892978991902
582,500.0,0.5,3.0,1.0,10.0,0.5,0.14835941633117655,0.28700287965316146,0.6599191802700286
583,500.0,0.5,3.0,1.0,10.0,0.7,0.14511351689788446,0.2818063744825213,0.6673167834091803
584,500.0,0.5,3.0,1.0,10.0,0.9,0.1402626491821209,0.2758352680510103,0.6784948394354714
585,500.0,0.5,3.0,10.0,0.0,0.5,0.17028711531719742,0.3142223682439504,0.6096110312042258
586,500.0,0.5,3.0,10.0,0.0,0.7,0.16483325167500923,0.30820514330455673,0.6219547990571153
587,500.0,0.5,3.0,10.0,0.0,0.9,0.16523633811757704,0.3076200730574722,0.6210616035533423
588,500.0,0.5,3.0,10.0,1.0,0.5,0.1686874149395737,0.3119640033818743,0.6131430325421752
589,500.0,0.5,3.0,10.0,1.0,0.7,0.16500886490585617,0.30796435418785517,0.6216109026109417
590,500.0,0.5,3.0,10.0,1.0,0.9,0.1665210346544823,0.308870121605867,0.6180470837971788
591,500.0,0.5,3.0,10.0,10.0,0.5,0.17259851520044972,0.3138574843868983,0.6041333159891646
592,500.0,0.5,3.0,10.0,10.0,0.7,0.16807169930407512,0.31043397613716267,0.6146397879276179
593,500.0,0.5,3.0,10.0,10.0,0.9,0.16634877923168231,0.30860259165882403,0.6185602918912011
594,500.0,0.5,10.0,0.0,0.0,0.5,0.1954753480121735,0.334491294046409,0.5518270717314027
595,500.0,0.5,10.0,0.0,0.0,0.7,0.1693613358452483,0.3069085206217692,0.6118823873901784
596,500.0,0.5,10.0,0.0,0.0,0.9,0.1579322189651034,0.2964482784291496,0.6380028752153222
597,500.0,0.5,10.0,0.0,1.0,0.5,0.17902329065175718,0.31881137484339794,0.5894124897747407
598,500.0,0.5,10.0,0.0,1.0,0.7,0.16561813228281294,0.3049984614162156,0.6203494817946481
599,500.0,0.5,10.0,0.0,1.0,0.9,0.16091949164011762,0.298850462776826,0.6311455353850441
600,500.0,0.5,10.0,0.0,10.0,0.5,0.17018554518307774,0.3065560620861871,0.6097684387721339
601,500.0,0.5,10.0,0.0,10.0,0.7,0.15924450639676963,0.2933848859949252,0.6348669039179825
602,500.0,0.5,10.0,0.0,10.0,0.9,0.15308564599764146,0.2896632688051285,0.6489811939651826
603,500.0,0.5,10.0,1.0,0.0,0.5,0.17023704681843252,0.3076811526723383,0.6095778533883833
604,500.0,0.5,10.0,1.0,0.0,0.7,0.15673064371590134,0.29424931745741134,0.6406161648695878
605,500.0,0.5,10.0,1.0,0.0,0.9,0.1505312511794159,0.288564440069925,0.6550194703569345
606,500.0,0.5,10.0,1.0,1.0,0.5,0.16392312838804532,0.3035635890989301,0.6243754583736826
607,500.0,0.5,10.0,1.0,1.0,0.7,0.1524205335976355,0.29122835242479483,0.6507817263453612
608,500.0,0.5,10.0,1.0,1.0,0.9,0.14773530927958478,0.2857058629530874,0.6613822902216632
609,500.0,0.5,10.0,1.0,10.0,0.5,0.1541914865514425,0.29365360250495975,0.6462723688246541
610,500.0,0.5,10.0,1.0,10.0,0.7,0.14923776223292262,0.2854585804260604,0.6577763743136258
611,500.0,0.5,10.0,1.0,10.0,0.9,0.14430777170766879,0.28194144431314494,0.6691713979701884
612,500.0,0.5,10.0,10.0,0.0,0.5,0.16960830721235823,0.31287576428645586,0.6111367768000366
613,500.0,0.5,10.0,10.0,0.0,0.7,0.16715575299796975,0.31001794616106226,0.6166852142342627
614,500.0,0.5,10.0,10.0,0.0,0.9,0.16574147871824363,0.30841376057322195,0.6198255096227467
615,500.0,0.5,10.0,10.0,1.0,0.5,0.16844230497010987,0.31173182026077156,0.6137091810862596
616,500.0,0.5,10.0,10.0,1.0,0.7,0.16726418958199604,0.3100170121788485,0.616456042321446
617,500.0,0.5,10.0,10.0,1.0,0.9,0.16399709427795933,0.3069076214805418,0.6239559905340123
618,500.0,0.5,10.0,10.0,10.0,0.5,0.1726843996544304,0.31402978615612065,0.6039368160139166
619,500.0,0.5,10.0,10.0,10.0,0.7,0.1681414732689417,0.31030308595216927,0.6144844590985941
620,500.0,0.5,10.0,10.0,10.0,0.9,0.16604402053084527,0.3081383335711054,0.6193012894659218
621,500.0,0.5,50.0,0.0,0.0,0.5,0.20428370222737408,0.3410632699422437,0.5315945290009513
622,500.0,0.5,50.0,0.0,0.0,0.7,0.18251399431193044,0.32046779746867265,0.5813692606064735
623,500.0,0.5,50.0,0.0,0.0,0.9,0.16828002915761156,0.30680847997996386,0.6141605477084783
624,500.0,0.5,50.0,0.0,1.0,0.5,0.19022840844290767,0.328891596381352,0.5638154365966483
625,500.0,0.5,50.0,0.0,1.0,0.7,0.1752719372333938,0.3128448426911721,0.5982934260725804
626,500.0,0.5,50.0,0.0,1.0,0.9,0.16658457242383826,0.3065768591449749,0.6183094819859227
627,500.0,0.5,50.0,0.0,10.0,0.5,0.16726671785824734,0.3063097694004627,0.616245011570818
628,500.0,0.5,50.0,0.0,10.0,0.7,0.1618117806673792,0.2991367310085873,0.6288227783141795
629,500.0,0.5,50.0,0.0,10.0,0.9,0.16142588712648098,0.29746324438318644,0.6297740821971644
630,500.0,0.5,50.0,1.0,0.0,0.5,0.16815790843931083,0.30805801328573895,0.614610901865705
631,500.0,0.5,50.0,1.0,0.0,0.7,0.15370233163368552,0.2934957167748534,0.6474999562998086
632,500.0,0.5,50.0,1.0,0.0,0.9,0.15264729233967902,0.29062009956716883,0.6500270117680678
633,500.0,0.5,50.0,1.0,1.0,0.5,0.161720460630409,0.30100683248048193,0.6291540220357104
634,500.0,0.5,50.0,1.0,1.0,0.7,0.15185113520873053,0.2908926751743334,0.6520218530067554
635,500.0,0.5,50.0,1.0,1.0,0.9,0.15125150736042542,0.2889093694278762,0.6534836811901504
636,500.0,0.5,50.0,1.0,10.0,0.5,0.15436145375031618,0.2935222542112569,0.6460390627536639
637,500.0,0.5,50.0,1.0,10.0,0.7,0.14994981874055863,0.287282242328477,0.655957965554479
638,500.0,0.5,50.0,1.0,10.0,0.9,0.147371932610522,0.28319604763658135,0.6622439955084578
639,500.0,0.5,50.0,10.0,0.0,0.5,0.16960830721235823,0.31287576428645586,0.6111367768000366
640,500.0,0.5,50.0,10.0,0.0,0.7,0.16715575299796975,0.31001794616106226,0.6166852142342627
641,500.0,0.5,50.0,10.0,0.0,0.9,0.16574147871824363,0.30841376057322195,0.6198255096227467
642,500.0,0.5,50.0,10.0,1.0,0.5,0.16844230497010987,0.31173182026077156,0.6137091810862596
643,500.0,0.5,50.0,10.0,1.0,0.7,0.16726418958199604,0.3100170121788485,0.616456042321446
644,500.0,0.5,50.0,10.0,1.0,0.9,0.16399709427795933,0.3069076214805418,0.6239559905340123
645,500.0,0.5,50.0,10.0,10.0,0.5,0.1726843996544304,0.31402978615612065,0.6039368160139166
646,500.0,0.5,50.0,10.0,10.0,0.7,0.1681414732689417,0.31030308595216927,0.6144844590985941
647,500.0,0.5,50.0,10.0,10.0,0.9,0.16604402053084527,0.3081383335711054,0.6193012894659218
648,500.0,0.9,3.0,0.0,0.0,0.5,0.17350165607504078,0.31113660730327125,0.6021684787198769
649,500.0,0.9,3.0,0.0,0.0,0.7,0.1646209314137712,0.30266479778819927,0.6220648198438952
650,500.0,0.9,3.0,0.0,0.0,0.9,0.15659341728174295,0.29316764426659,0.6408740679988197
651,500.0,0.9,3.0,0.0,1.0,0.5,0.17050659725341677,0.3084024666597433,0.6088866601166325
652,500.0,0.9,3.0,0.0,1.0,0.7,0.15842083631326914,0.29589010579841507,0.6367181675638721
653,500.0,0.9,3.0,0.0,1.0,0.9,0.15343375584504695,0.2895820411766752,0.6482574904853136
654,500.0,0.9,3.0,0.0,10.0,0.5,0.16358755661791818,0.3018167385736011,0.6249236267816652
655,500.0,0.9,3.0,0.0,10.0,0.7,0.15711084030644176,0.29476569158946503,0.639832653994136
656,500.0,0.9,3.0,0.0,10.0,0.9,0.14987236125935288,0.2882206803003966,0.6563773283051478
657,500.0,0.9,3.0,1.0,0.0,0.5,0.15616667834740205,0.29405155810385164,0.6420398487468827
658,500.0,0.9,3.0,1.0,0.0,0.7,0.14969554160918289,0.28706045456658524,0.6568435022086213
659,500.0,0.9,3.0,1.0,0.0,0.9,0.14481648688630502,0.2808436336447292,0.6680515204211044
660,500.0,0.9,3.0,1.0,1.0,0.5,0.15540286814435172,0.2938828041030523,0.6437624710768364
661,500.0,0.9,3.0,1.0,1.0,0.7,0.14643295050069655,0.2845232534731866,0.6643571847392167
662,500.0,0.9,3.0,1.0,1.0,0.9,0.14499209706147337,0.2820560333147156,0.6676472060421438
663,500.0,0.9,3.0,1.0,10.0,0.5,0.14881209904994486,0.2875492523381256,0.6586463319410345
664,500.0,0.9,3.0,1.0,10.0,0.7,0.1452320280676582,0.28225020330665673,0.6670832871370925
665,500.0,0.9,3.0,1.0,10.0,0.9,0.14234049619005412,0.27865831921878337,0.6736371692333589
666,500.0,0.9,3.0,10.0,0.0,0.5,0.16961078050125558,0.3130896198556658,0.6110361590619994
667,500.0,0.9,3.0,10.0,0.0,0.7,0.16649925351605374,0.3094329612837311,0.6182110605941717
668,500.0,0.9,3.0,10.0,0.0,0.9,0.16515538611969288,0.30729834301365866,0.6212767238829952
669,500.0,0.9,3.0,10.0,1.0,0.5,0.17071137612160375,0.3141700658890305,0.6085808141303916
670,500.0,0.9,3.0,10.0,1.0,0.7,0.16631245210740894,0.30884591500832287,0.6187090263207083
671,500.0,0.9,3.0,10.0,1.0,0.9,0.1668853907047348,0.30987918398112024,0.6173065936484929
672,500.0,0.9,3.0,10.0,10.0,0.5,0.17323524540808988,0.3141367682056302,0.6026286791411674
673,500.0,0.9,3.0,10.0,10.0,0.7,0.168575620982719,0.3112906034904094,0.6133790695557504
674,500.0,0.9,3.0,10.0,10.0,0.9,0.16827450069557978,0.3100342819436232,0.6141347802598249
675,500.0,0.9,10.0,0.0,0.0,0.5,0.19736951011629905,0.3327074357080283,0.5476140913516241
676,500.0,0.9,10.0,0.0,0.0,0.7,0.17583985270711552,0.3106178622491148,0.5967050839271371
677,500.0,0.9,10.0,0.0,0.0,0.9,0.16892577736551442,0.30138456692139165,0.6125795430961667
678,500.0,0.9,10.0,0.0,1.0,0.5,0.18777144164589124,0.3264804927816347,0.5693848601861166
679,500.0,0.9,10.0,0.0,1.0,0.7,0.16836608322331698,0.3056808895640743,0.6138990314337465
680,500.0,0.9,10.0,0.0,1.0,0.9,0.16117614502054364,0.2969072279374266,0.6306126568128956
681,500.0,0.9,10.0,0.0,10.0,0.5,0.1670196566219737,0.3051662956873391,0.6167844088701898
682,500.0,0.9,10.0,0.0,10.0,0.7,0.1605639870444505,0.29610821521469965,0.6317952623945912
683,500.0,0.9,10.0,0.0,10.0,0.9,0.15201873765746304,0.28625618549254417,0.6513209013364503
684,500.0,0.9,10.0,1.0,0.0,0.5,0.16987449938361726,0.3066147236771217,0.6104921904397688
685,500.0,0.9,10.0,1.0,0.0,0.7,0.15588264058593942,0.2937291245535076,0.6426982944418307
686,500.0,0.9,10.0,1.0,0.0,0.9,0.1537646342814015,0.2901388752156933,0.647356908205077
687,500.0,0.9,10.0,1.0,1.0,0.5,0.16373030658269067,0.3022931429411072,0.6246301241759016
688,500.0,0.9,10.0,1.0,1.0,0.7,0.15136758017934934,0.28910433296786053,0.6530444894246299
689,500.0,0.9,10.0,1.0,1.0,0.9,0.14873005107801213,0.2854097824716777,0.6590912842532736
690,500.0,0.9,10.0,1.0,10.0,0.5,0.1565919529187215,0.29409966372649865,0.640998518966781
691,500.0,0.9,10.0,1.0,10.0,0.7,0.1501784083367533,0.2868118216493361,0.6556434466860592
692,500.0,0.9,10.0,1.0,10.0,0.9,0.14491577833878572,0.28076922696948914,0.6678999982715854
693,500.0,0.9,10.0,10.0,0.0,0.5,0.16986335875636996,0.31339917043620036,0.6104658353467868
694,500.0,0.9,10.0,10.0,0.0,0.7,0.16669088645080668,0.3107344838155487,0.61780692852558
695,500.0,0.9,10.0,10.0,0.0,0.9,0.16539372904756516,0.30852916939629293,0.6207357006840698
696,500.0,0.9,10.0,10.0,1.0,0.5,0.17024115873516663,0.31344242271529704,0.6096254335939906
697,500.0,0.9,10.0,10.0,1.0,0.7,0.16513900077375437,0.30715244939206354,0.6214154578500154
698,500.0,0.9,10.0,10.0,1.0,0.9,0.16639617970707568,0.3088492593069042,0.6184074280811027
699,500.0,0.9,10.0,10.0,10.0,0.5,0.17386507155857492,0.3148227736797991,0.6012223622624131
700,500.0,0.9,10.0,10.0,10.0,0.7,0.1692763769510631,0.31210141395625784,0.6117818834905933
701,500.0,0.9,10.0,10.0,10.0,0.9,0.16612973689016333,0.30790819655528984,0.6189648394422197
702,500.0,0.9,50.0,0.0,0.0,0.5,0.2105961718989356,0.3439672925667834,0.5171646973716953
703,500.0,0.9,50.0,0.0,0.0,0.7,0.1860833181499767,0.3195271253538356,0.5733129773164489
704,500.0,0.9,50.0,0.0,0.0,0.9,0.17896848189583162,0.3120461376185821,0.5893098890687587
705,500.0,0.9,50.0,0.0,1.0,0.5,0.19895032416538724,0.3335510649699157,0.5440881388156125
706,500.0,0.9,50.0,0.0,1.0,0.7,0.17268485118702953,0.3119703200184826,0.6041213085211958
707,500.0,0.9,50.0,0.0,1.0,0.9,0.16962175070239843,0.30706065840023045,0.6108834517631138
708,500.0,0.9,50.0,0.0,10.0,0.5,0.18179879897037332,0.31725089553780145,0.5829231937103528
709,500.0,0.9,50.0,0.0,10.0,0.7,0.17073651172112947,0.3071620543357926,0.6082970983977247
710,500.0,0.9,50.0,0.0,10.0,0.9,0.167244757138544,0.3031686708211164,0.616207750281851
711,500.0,0.9,50.0,1.0,0.0,0.5,0.17359439935699758,0.3121794485913031,0.6020098953525813
712,500.0,0.9,50.0,1.0,0.0,0.7,0.15946411950358236,0.29563628177288187,0.6342488297950732
713,500.0,0.9,50.0,1.0,0.0,0.9,0.15673077953658038,0.29355179320289915,0.6405355186351961
714,500.0,0.9,50.0,1.0,1.0,0.5,0.16432150112509417,0.30126882366310104,0.623288462006306
715,500.0,0.9,50.0,1.0,1.0,0.7,0.15512937459213705,0.29272948043232405,0.6446619101678893
716,500.0,0.9,50.0,1.0,1.0,0.9,0.14979223613617831,0.2884982376378716,0.6565402730303511
717,500.0,0.9,50.0,1.0,10.0,0.5,0.15494497452475214,0.29200202399392394,0.6451211753356653
718,500.0,0.9,50.0,1.0,10.0,0.7,0.1478511886357054,0.2861412732543157,0.661023226991398
719,500.0,0.9,50.0,1.0,10.0,0.9,0.14662583241749094,0.28395129728507273,0.6640083527915441
720,500.0,0.9,50.0,10.0,0.0,0.5,0.16986335875636996,0.31339917043620036,0.6104658353467868
721,500.0,0.9,50.0,10.0,0.0,0.7,0.16669088645080668,0.3107344838155487,0.61780692852558
722,500.0,0.9,50.0,10.0,0.0,0.9,0.16539372904756516,0.30852916939629293,0.6207357006840698
723,500.0,0.9,50.0,10.0,1.0,0.5,0.17024115873516663,0.31344242271529704,0.6096254335939906
724,500.0,0.9,50.0,10.0,1.0,0.7,0.16513900077375437,0.30715244939206354,0.6214154578500154
725,500.0,0.9,50.0,10.0,1.0,0.9,0.16639617970707568,0.3088492593069042,0.6184074280811027
726,500.0,0.9,50.0,10.0,10.0,0.5,0.17386507155857492,0.3148227736797991,0.6012223622624131
727,500.0,0.9,50.0,10.0,10.0,0.7,0.1692763769510631,0.31210141395625784,0.6117818834905933
728,500.0,0.9,50.0,10.0,10.0,0.9,0.16612973689016333,0.30790819655528984,0.6189648394422197
