index,id,count,brightness,contrast,no_img_bathroom,no_img_bedroom,no_img_dining,no_img_hallway,no_img_kitchen,no_img_living,no_img_others
3184,29377634,7,167.61971609933036,1.0,0,2,1,0,1,1,2
3185,29377730,37,139.28846369562922,0.9813465644738596,1,11,0,2,5,1,17
3186,29379307,1,73.54325866699219,1.0,0,0,0,0,0,1,0
3187,29388810,7,120.4264417375837,0.9910887993329628,1,1,0,0,3,2,0
3188,29407479,2,121.48806762695312,0.9844205982490273,0,1,0,0,1,0,0
3189,29407713,24,174.77183469136557,0.9392708941767193,5,8,0,0,6,3,2
3190,29411823,31,122.407468734249,0.983392589129152,3,9,1,4,2,4,8
3191,29413988,30,130.47258656819662,0.9837286210917838,4,7,0,3,4,6,6
3192,29445643,9,117.07084316677518,0.9716077973312895,2,3,1,0,0,1,2
3193,29455313,19,133.891701146176,0.9791716097359613,3,4,0,1,4,4,3
3194,29462007,6,124.40483856201172,0.9841450074489148,1,3,0,0,0,2,0
3195,29477443,10,145.51373291015625,0.9622913156542798,3,2,1,0,2,1,1
3196,29502210,24,138.51902071634927,0.9829489645376898,1,8,1,1,2,4,7
3197,29503660,8,165.76485633850098,0.9629001908292132,1,3,0,0,2,1,1
3198,29505216,20,145.58538894653321,0.9838906713177604,2,4,2,1,1,4,6
3199,29509018,15,142.84226786295574,0.9604647790896949,2,6,1,0,1,4,1
3200,29510237,33,125.6743876139323,0.9777690603511408,3,4,4,2,1,7,12
3201,29526169,11,142.5712363503196,0.9742392271830668,1,3,1,0,1,1,4
3202,29528468,22,157.02624026211825,0.9880918157742787,1,2,0,1,6,3,9
3203,29529403,5,144.5291259765625,0.9618118824499865,1,1,0,0,0,0,3
3204,29529789,5,147.89647216796874,0.9618599572062324,1,1,0,0,0,0,3
3205,29585616,26,119.76216771052434,0.9698602435845263,3,13,1,4,4,0,1
3206,29596197,5,124.35877990722656,0.9360974806823347,0,3,0,1,0,0,1
3207,29602477,20,113.09640808105469,0.9925496568184172,2,10,0,0,4,4,0
3208,29642577,1,96.83261108398438,0.9767441860465116,0,0,0,0,0,0,1
3209,29642751,11,133.03516873446378,0.9905792367655194,1,4,0,0,1,4,1
3210,29656751,25,190.01151062011718,0.939956464942794,2,8,0,5,5,5,0
3211,29674501,21,117.57357352120536,0.987199066191989,4,7,1,1,1,1,6
3212,29675553,5,142.21769104003906,0.909684368612575,2,3,0,0,0,0,0
3213,29696318,20,125.33017501831054,0.9953077481656667,4,1,2,1,4,6,2
3214,29701776,24,175.33558972676596,0.9055833011253388,2,7,2,2,3,5,3
3215,29731212,11,119.49661393599077,0.986485146020401,2,3,2,0,2,1,1
3216,29734986,51,179.49307789522058,0.9155677431444187,5,15,3,1,8,11,8
3217,29735483,8,114.74544143676758,0.9903324669861635,2,2,0,2,0,1,1
3218,29750282,8,178.98638916015625,0.9832982679763693,1,2,0,0,0,5,0
3219,29772627,9,177.48372565375433,0.9842792051272872,1,2,0,0,0,6,0
3220,29776918,5,115.54053344726563,0.9937863372093023,1,1,0,2,1,0,0
3221,29777820,6,116.59692128499348,0.9974059662775616,1,1,0,2,2,0,0
3222,29791060,2,117.70115661621094,0.9729128795276656,1,0,0,0,0,1,0
3223,29825519,62,103.75843171150454,0.9759564407203676,5,4,1,2,7,8,35
3224,29830184,2,119.69286346435547,0.9428641917975213,0,2,0,0,0,0,0
3225,29840217,2,141.9794158935547,0.99609375,0,1,0,0,1,0,0
3226,29844823,40,177.38562545776367,0.9871379276701994,3,9,1,3,6,14,4
3227,29850737,2,139.17192840576172,0.9657794676806084,0,1,0,1,0,0,0
3228,2985355,14,148.45213971819197,0.9488271448743164,2,12,0,0,0,0,0
3229,29872742,18,136.61688486735025,0.9581323398828488,2,2,0,1,3,6,4
3230,29878637,9,113.01102362738715,0.981918588225427,0,3,1,0,1,3,1
3231,29892871,5,123.95150451660156,0.985942071039565,1,1,0,0,1,0,2
3232,29906197,5,133.40667724609375,0.9952935340350659,1,2,0,0,0,0,2
3233,29915610,1,117.82958984375,0.9921875,0,1,0,0,0,0,0
3234,29925321,7,119.85709708077567,0.9647572868242422,0,2,0,1,0,0,4
3235,29929391,17,180.90844098259421,0.9520498344830974,1,9,0,0,2,5,0
3236,29952413,10,138.31412353515626,0.9313878049301451,2,3,1,0,1,2,1
3237,29953700,13,118.1004415658804,0.9789889218653349,3,4,0,0,3,2,1
3238,29956493,21,136.52640569777716,0.9906843932765516,1,4,3,0,2,4,7
3239,29960237,12,86.71160888671875,0.9967447916666666,4,3,0,0,0,2,3
3240,29961589,29,128.87180302060884,0.9745369935461511,4,3,1,0,1,7,13
3241,29973392,1,169.7445526123047,0.9607843137254902,0,1,0,0,0,0,0
3242,29976908,13,121.47797687237079,0.9841722010174931,2,3,0,0,2,2,4
3243,29983220,10,130.3445831298828,0.9734604195896119,2,3,0,0,1,2,2
3244,29983856,9,116.73779975043402,0.9677017406072606,0,2,0,1,1,5,0
3245,29990221,9,137.8706987169054,0.9749569584024645,4,2,0,1,1,1,0
3246,30008534,12,133.07434844970703,0.9876213252815235,1,1,0,0,2,5,3
3247,30014817,33,123.91291577888258,0.9858569331678726,5,8,1,1,3,4,11
3248,30027785,7,138.74634007045202,0.9307549726463876,2,2,0,0,1,1,1
3249,30036361,7,118.31251525878906,0.9878350210835676,1,2,0,2,2,0,0
3250,30050192,9,129.72879536946616,0.9312682891625577,2,2,0,0,2,3,0
3251,30078895,10,138.69807891845704,0.9790025430650431,1,4,0,0,1,2,2
3252,30088681,2,114.05787658691406,0.9765625,0,2,0,0,0,0,0
3253,30089879,5,112.62806701660156,0.9937621595330739,1,1,0,0,2,1,0
3254,30090420,12,148.67728169759116,0.9801963678530727,4,8,0,0,0,0,0
3255,3009793,15,185.80922139485676,0.9748848383702003,1,7,0,0,3,2,2
3256,30098860,8,113.62453842163086,0.9542690120882076,1,5,0,0,1,1,0
3257,30107613,8,113.57833290100098,0.9542978570819096,1,5,0,0,1,1,0
3258,3012532,29,129.79715491985453,0.9696385597021929,1,5,0,1,5,7,10
3259,30125578,12,130.22219212849936,0.9803260144348641,2,6,0,0,2,0,2
3260,30128633,5,128.84949340820313,0.9472835801838609,2,1,0,0,0,2,0
3261,30160998,22,155.7403203790838,0.9894872096576642,1,3,2,0,3,3,10
3262,30168322,25,159.47033447265625,0.9508478432636891,4,9,1,0,4,3,4
3263,30170582,26,118.74774580735426,0.9873754357996282,2,10,2,0,2,10,0
3264,30176126,11,152.21876803311434,0.9133945403415701,0,3,0,1,1,2,4
3265,30193991,7,162.3709934779576,0.9198858472425445,1,3,0,0,1,1,1
3266,30205560,8,120.4236011505127,0.968064432766488,1,0,2,1,2,1,1
3267,30206301,13,117.02354431152344,0.9516916958908576,3,3,0,0,2,5,0
3268,30222170,1,112.14996337890625,0.9540229885057471,0,0,0,0,0,1,0
3269,30231039,10,112.4683609008789,0.9860937055200936,3,2,0,0,2,2,1
3270,302554,21,138.7646985735212,0.9888591081147176,2,3,1,1,4,2,8
3271,302634,17,136.08614035213694,0.9899839262790953,3,2,2,1,3,0,6
3272,30284346,14,134.35359954833984,0.9809845799236296,1,5,2,1,1,1,3
3273,30307202,2,119.63566589355469,0.9672750466097537,0,2,0,0,0,0,0
3274,30311184,27,135.0378796612775,0.9879293132755306,3,1,4,3,3,0,13
3275,30311700,27,136.6933955439815,0.9902021515789576,3,1,4,3,2,1,13
3276,30312175,26,133.8779971782978,0.9871519846286193,3,3,4,3,2,1,10
3277,30314099,5,99.49698181152344,0.9767975036518326,0,1,0,0,1,3,0
3278,30316922,2,125.0404281616211,0.8758770490522401,0,1,1,0,0,0,0
3279,30345989,23,112.6897443688434,0.9847864173320764,1,1,0,1,1,4,15
3280,30361769,7,126.34178379603794,0.9878434034492335,1,1,2,0,1,0,2
3281,30366157,10,165.8741455078125,0.972194961898337,1,4,0,1,2,1,1
3282,30366712,19,137.20669234426398,0.9801453762053143,2,3,0,1,4,0,9
3283,30369780,23,125.64221324091372,0.9702194997328937,4,5,1,0,4,0,9
3284,30389596,7,142.79513113839286,0.9754683520862276,1,2,1,0,2,1,0
3285,30401653,17,140.23392082663145,0.9972462233920806,3,7,0,1,2,3,1
3286,30412756,9,150.5738067626953,0.9661831505705253,3,3,1,0,1,1,0
3287,30415915,17,165.07652551987593,0.9881732743229321,2,5,2,2,2,2,2
3288,30441505,31,154.35687748078377,0.9015646798762716,4,14,0,0,2,7,4
3289,30446949,1,144.1688690185547,0.9307692307692308,0,1,0,0,0,0,0
3290,30452553,13,166.49748934232272,0.9969928355957768,2,2,1,1,2,4,1
3291,30456517,11,148.5020419034091,0.9874148521988372,0,1,0,1,3,1,5
3292,30456773,11,151.65396950461647,0.9781556862733312,1,1,0,0,3,1,5
3293,30456856,12,153.48175303141275,0.9724484467072124,1,0,0,0,5,1,5
3294,30459238,8,118.45232009887695,0.9330573266104901,1,3,0,0,1,2,1
3295,30459757,12,149.42537307739258,0.983156421708408,1,1,0,0,3,1,6
3296,30460618,13,150.3363976111779,0.9803416881536215,1,2,0,0,3,1,6
3297,30460773,18,128.43837229410806,0.9488681052693969,4,6,2,0,1,1,4
3298,30460917,13,149.03846858097955,0.985240635360261,0,2,0,1,3,1,6
3299,30460997,12,150.1167755126953,0.9762119772639636,1,1,0,0,3,1,6
3300,30461330,13,149.87526057316705,0.9869084109176266,0,2,0,1,3,1,6
3301,30461814,12,150.3145955403646,0.9780867132166463,1,1,0,0,3,1,6
3302,30461888,13,149.65628756009616,0.9745932078132402,0,2,0,1,3,1,6
3303,30462190,14,152.39903259277344,0.9796061557260292,2,1,0,1,3,1,6
3304,30462260,13,152.66278310922476,0.971904813796433,1,2,0,0,3,1,6
3305,30464241,7,128.18443080357142,0.9867903637009502,1,2,0,0,1,1,2
3306,30466684,8,146.8629379272461,0.9737381510413463,2,1,0,0,1,3,1
3307,30473165,2,115.8742446899414,0.9844961240310077,0,0,0,0,1,1,0
3308,3048852,26,157.7004594069261,0.9847627337355228,3,7,0,2,3,6,5
3309,30501224,7,130.8169882638114,0.9690260332895123,2,1,1,1,0,1,1
3310,30502607,5,140.12552795410156,0.9414428043708478,1,2,0,0,2,0,0
3311,30504069,13,125.65740027794472,0.9697069008320974,0,2,0,0,1,2,8
3312,30507563,2,120.76556396484375,0.9653252153252153,0,1,0,0,1,0,0
3313,30520915,8,177.87584686279297,0.9795366004617547,1,2,0,0,1,1,3
3314,30525407,6,179.87354278564453,0.9119123155128381,2,1,0,0,1,2,0
3315,30545547,10,142.2260940551758,0.9869961213423502,1,2,0,0,1,2,4
3316,30546191,11,146.7154971036044,0.9856806702175273,1,2,2,0,2,2,2
3317,30551377,13,128.39866638183594,0.982759758151082,3,4,1,0,2,2,1
3318,30554243,17,153.2577631333295,0.9595658688004816,3,8,1,1,1,2,1
3319,30554667,13,112.40791790301984,0.9781354574241032,1,4,2,0,3,3,0
3320,30554681,11,149.57445179332387,0.9971395286819095,2,2,1,1,1,2,2
3321,30555605,11,136.58867437189275,0.949907103086877,2,3,2,0,1,2,1
3322,30556729,15,154.9592061360677,0.9776233617870195,2,3,3,1,1,2,3
3323,30557062,8,157.49261283874512,0.9846941810744401,1,2,2,1,1,1,0
3324,30558089,14,168.56061662946428,0.9894754025724494,4,1,1,0,2,0,6
3325,30574644,2,99.94393157958984,0.9764235424901186,0,1,0,0,0,1,0
3326,30577129,19,163.76164084986635,0.9460105626500555,2,5,0,0,4,2,6
3327,30578925,9,115.63718838161893,0.9764445984689272,3,4,1,1,0,0,0
3328,30583761,8,137.79943084716797,0.8990704054731701,0,2,2,0,2,0,2
3329,30589878,29,127.91642182448814,0.9882442572036021,2,5,0,3,3,2,14
3330,30627225,11,116.31662126020952,0.9255715762763402,1,3,0,1,2,3,1
3331,30661015,7,116.26424298967633,0.977683710710977,1,1,0,0,1,1,3
3332,30682426,16,143.11972522735596,0.9887714541660286,3,2,1,0,2,3,5
3333,30683793,13,143.07850529597357,0.9823138152932759,1,2,0,0,1,1,8
3334,30702838,17,158.25722279268152,0.9775271103462536,2,3,1,0,4,2,5
3335,30702938,17,160.78067555147058,0.9761591212901659,2,3,1,0,4,2,5
3336,30703041,17,160.7998208438649,0.9730875986925355,2,3,1,0,4,2,5
3337,30703177,17,161.0147408878102,0.977067551522724,2,3,1,0,4,2,5
3338,30703260,17,160.02207049201516,0.9761591212901659,2,3,1,0,4,2,5
3339,30704882,19,114.30986022949219,0.8876463974459713,5,5,1,1,2,2,3
3340,30711439,7,79.97036743164062,0.9617985163769479,1,1,1,1,0,1,2
3341,30713385,11,88.3292569247159,0.9978693181818182,1,4,0,0,3,2,1
3342,30722671,12,109.73475519816081,0.9624054502871493,2,2,1,0,1,1,5
3343,30727266,10,111.36112518310547,0.9927721602012898,1,1,0,1,1,4,2
3344,30727745,5,123.25174865722656,0.9569902885467,1,2,0,0,1,1,0
3345,30730666,72,121.81238280402289,0.9412085565959747,7,26,4,11,8,6,10
3346,30737269,20,120.11845779418945,0.9181430656566544,3,10,2,0,4,0,1
3347,30737432,8,97.8122615814209,0.9090803931540764,3,2,0,0,2,1,0
3348,30758178,13,122.42075758713942,0.983276171206434,2,6,0,1,2,1,1
3349,30762290,16,136.07339572906494,0.9813745588644964,1,3,0,0,4,2,6
3350,3076665,15,120.8267333984375,0.9824831595075664,3,3,0,1,1,0,7
3351,30771281,16,121.07115173339844,0.9683952202842251,1,3,0,0,3,0,9
3352,30773874,7,138.07203892299108,0.9395529307476315,2,2,1,0,0,2,0
3353,30782457,6,159.7547607421875,0.9345906424042122,2,2,0,0,1,1,0
3354,30792995,5,128.73503723144532,0.8833023143703553,1,1,0,0,0,1,2
3355,30794253,18,132.30857849121094,0.983757919601994,5,2,0,3,4,4,0
3356,30805136,17,150.79101382984834,0.9768138563250977,2,5,1,0,3,4,2
3357,30806839,21,129.96788242885046,0.9766862872002278,2,4,0,2,5,3,5
3358,30807557,19,132.13853775827508,0.9783672858366396,1,3,1,1,1,4,8
3359,30811461,15,148.9071838378906,0.9766295155971524,2,5,1,0,1,3,3
3360,30812361,9,159.40145704481336,0.8933099710835726,3,6,0,0,0,0,0
3361,30814414,31,131.23223335512222,0.9858991190165098,2,6,0,2,3,6,12
3362,30821767,2,104.29611206054688,0.99609375,0,0,0,0,0,1,1
3363,30833141,6,132.73461151123047,0.9718105378957556,1,2,0,0,2,1,0
3364,30838882,11,101.46128429066052,0.9859807535196982,2,3,0,1,1,1,3
3365,30851782,15,132.49822082519532,0.982277595662741,4,3,0,0,4,4,0
3366,30876684,1,113.46080017089844,0.9921568627450981,0,1,0,0,0,0,0
3367,30878701,5,98.99494934082031,0.9790247056021475,0,2,0,0,2,1,0
3368,30881141,25,157.20305969238282,0.9891790214082945,1,3,0,1,9,2,9
3369,30882973,11,134.34583767977628,0.9839511605140607,1,4,0,1,4,1,0
3370,30883157,11,109.5921700217507,0.9734043288434961,0,6,0,0,0,0,5
3371,3088332,21,154.48172142392113,0.9659637850857903,6,8,0,1,3,3,0
3372,30924349,7,135.23961094447546,0.9452619986111596,0,3,1,0,2,1,0
3373,30946316,14,154.7333984375,0.9737116323763517,1,2,0,2,1,2,6
3374,30946373,12,149.2681999206543,0.889730235420744,2,2,2,2,1,0,3
3375,30948708,6,126.45928700764973,0.9701508566961587,1,2,0,0,1,1,1
3376,30959088,19,91.59384797748767,0.9745020829912229,2,4,1,0,3,5,4
3377,30962621,13,119.41902512770433,0.9560221309875467,0,2,0,3,3,1,4
3378,3096382,32,141.7472367286682,0.9692336325520285,3,11,1,1,1,0,15
3379,30982222,26,156.4012216421274,0.9910833672864403,1,4,0,1,9,2,9
3380,31012788,10,141.22191162109374,0.9820147649225497,3,4,1,0,1,1,0
3381,31031932,15,177.86517944335938,0.9381616211232863,2,4,0,0,2,7,0
3382,31032658,7,142.3339342389788,0.9843896449770506,1,2,0,1,0,0,3
3383,31038332,6,172.97222137451172,0.95935949198731,1,1,0,0,1,2,1
3384,31060508,11,145.0067998712713,0.9710147643953623,2,2,0,0,3,2,2
3385,31072579,24,180.3864714304606,0.9363178189195785,3,4,1,3,7,1,5
3386,31092227,18,115.99501291910808,0.9610023210629799,2,3,1,0,0,2,10
3387,31109845,8,115.54254341125488,0.9400939391004097,1,3,1,0,1,2,0
3388,31112464,9,102.72878180609808,0.9776352685822085,2,2,1,2,1,1,0
3389,31116654,16,144.9615831375122,0.9633689586223962,3,5,3,1,1,2,1
3390,31164220,7,127.07200840541294,0.9763669958110947,1,2,0,1,1,1,1
3391,31187887,8,141.20555305480957,0.9747072059481217,1,1,0,0,2,2,2
3392,31247362,14,136.16938018798828,0.9622396866464679,2,3,2,0,2,5,0
3393,31262065,12,121.2759386698405,0.9794674466124244,0,4,0,2,2,0,4
3394,31351744,20,178.91546249389648,0.9239840217998662,2,6,1,0,3,4,4
3395,31353666,23,119.8658161992612,0.9724660442079994,7,3,0,1,1,1,10
3396,31377279,11,129.2360604026101,0.990036916900663,2,3,0,0,1,2,3
3397,31401445,12,120.65772120157878,0.9685586708675857,3,4,1,0,2,2,0
3398,31401915,48,148.0451815923055,0.970372786398716,7,10,0,0,10,6,15
3399,31403919,20,162.30565719604493,0.9826741530822687,5,6,2,0,2,4,1
3400,31404382,2,97.16455078125,1.0,0,2,0,0,0,0,0
3401,3143338,32,169.13030767440796,0.9556822739145823,5,17,4,0,5,1,0
3402,31441320,6,140.7797088623047,0.9035716421091542,2,2,0,0,1,0,1
3403,31442306,19,161.04277921977797,0.9772772491148044,3,1,1,0,4,2,8
3404,31458481,15,155.93794657389324,0.9845155502836652,1,5,0,0,4,3,2
3405,31478285,5,135.24061889648436,0.870397198632858,1,3,0,0,0,1,0
3406,31481523,46,143.33392267641813,0.9727954693597602,0,15,1,2,7,13,8
3407,31490247,31,104.76294978972405,0.9823993345338219,2,14,1,2,2,0,10
3408,31501337,7,129.14274161202567,0.9668569619029653,0,2,0,0,1,2,2
3409,31522365,2,156.3966064453125,0.8762886597938144,0,1,0,0,0,0,1
3410,31526953,14,103.77797263009208,0.9603749148503381,1,2,0,0,2,3,6
3411,31529970,13,130.06615624060998,0.9916307508415971,3,1,1,0,3,2,3
3412,315698,16,138.91870784759521,0.9782586918835452,1,4,0,0,0,2,9
3413,31574269,7,147.42232622419084,0.9208300933919843,3,1,0,1,1,1,0
3414,31580442,27,158.95807393391928,0.955052801397702,4,6,2,1,6,7,1
3415,31581573,12,142.13767369588217,0.9960120109165586,1,3,0,1,2,4,1
3416,31591135,17,131.39877947639016,0.9744640289504438,2,5,0,3,1,6,0
3417,31604697,8,129.59511184692383,0.9941482247081712,0,1,0,0,2,3,2
3418,31605657,10,160.19942321777344,0.9921930029854369,0,0,0,0,0,0,10
3419,31605666,5,155.55350341796876,0.9845371417797889,0,0,0,0,0,0,5
3420,31605673,10,171.02908630371093,0.9729990980489924,1,0,0,0,0,0,9
3421,31605675,13,168.60072091909555,0.9875503797369451,0,0,0,0,1,0,12
3422,31605679,10,171.03540649414063,0.9750372020852295,1,0,0,0,0,0,9
3423,31609501,23,170.20477162236753,0.9296264351444263,5,8,0,3,1,4,2
3424,31611700,2,125.88874816894531,0.9655003415807765,1,0,0,0,0,0,1
3425,31651233,35,144.47902178083146,0.9107160661232924,7,15,2,2,4,4,1
3426,31661855,43,158.107216413631,0.9610996222796443,5,15,4,4,4,11,0
3427,31664334,37,94.72437142037056,0.9962677692175045,1,7,0,9,4,6,10
3428,31671946,19,160.18690169484992,0.9547119526355173,2,3,1,0,4,2,7
3429,31679033,8,109.25889015197754,0.9852547980092679,1,6,1,0,0,0,0
3430,31691319,12,109.92896016438802,0.9312560413219607,1,3,1,2,1,2,2
3431,31704905,9,130.1500990125868,0.9478641699184516,1,2,0,2,2,1,1
3432,31715644,7,124.85581752232143,0.9778724153322071,2,2,0,1,1,1,0
3433,31726465,30,139.37781524658203,0.9912708008063557,3,8,3,1,1,4,10
3434,31778128,37,143.80139448836044,0.9797440573415691,4,5,1,3,8,5,11
3435,31802297,12,120.53139368693034,0.9921143379646362,2,6,0,0,0,0,4
3436,3180314,18,115.56689876980252,0.9614687832077191,1,5,2,0,7,1,2
3437,31817062,12,128.2467295328776,0.9880790073585596,2,2,1,0,2,2,3
3438,31851912,7,132.8800550188337,0.986911525974026,1,0,1,1,2,2,0
3439,31870600,20,115.1343490600586,0.989526731087507,4,3,0,0,3,2,8
3440,31871452,10,153.95895233154297,0.978311064558056,2,4,0,0,2,2,0
3441,3188621,18,113.67401207817926,0.977925329099891,3,3,0,0,3,2,7
3442,31893665,12,121.4747428894043,0.9731276932209002,1,1,0,1,1,0,8
3443,31922203,9,129.56339179144965,0.9748893355231547,1,2,1,0,1,2,2
3444,31927540,1,153.67869567871094,0.9344262295081968,1,0,0,0,0,0,0
3445,31937238,10,116.55731506347657,0.9495387187767748,1,4,1,0,1,0,3
3446,31976787,19,124.6618837055407,0.9877996333435898,4,4,2,1,4,4,0
3447,31977440,32,136.36009168624878,0.9910896315699118,3,8,3,1,1,4,12
3448,31987645,7,135.1488494873047,0.9988839285714286,2,1,0,0,2,2,0
3449,31988598,6,124.11466217041016,0.994801799610895,0,2,0,0,1,3,0
3450,32005643,15,173.85081685384114,0.9754613487396661,3,4,0,0,4,3,1
3451,32009094,5,119.63442687988281,0.9759794776119403,0,1,0,0,1,0,3
3452,32011399,20,150.19508361816406,0.981913378006529,6,4,1,1,4,2,2
3453,32013222,9,102.18101331922743,0.9991319444444444,0,3,1,0,1,2,2
3454,32013644,5,117.2229248046875,0.9848011363636363,0,1,0,0,1,0,3
3455,32029382,2,97.82723999023438,0.9590228780857969,0,1,0,0,1,0,0
3456,32035337,2,125.6794204711914,0.99609375,1,1,0,0,0,0,0
3457,32041497,32,132.32732105255127,0.9904859814645399,7,5,1,0,6,5,8
3458,32045003,14,124.73528180803571,0.9838815467800612,2,3,1,0,3,1,4
3459,32045696,14,113.76302119663784,0.9569571448810856,0,2,0,1,1,5,5
3460,32058118,5,102.826123046875,0.9860280854375614,1,3,0,0,0,1,0
3461,32077391,2,116.7658462524414,1.0,0,1,0,0,0,1,0
3462,32100890,13,108.19478078988882,0.9865001553272171,3,3,1,1,2,3,0
3463,32103358,9,111.97634887695312,0.982637543066322,1,4,0,0,1,2,1
3464,32103647,1,111.6864013671875,1.0,0,0,0,0,0,0,1
3465,32104217,18,119.19991132948134,0.9886084630875023,1,2,1,0,1,1,12
3466,32106627,16,122.4234848022461,0.9888569473975679,0,3,1,0,2,4,6
3467,32107713,15,129.50069986979167,0.9563514939431219,1,1,0,2,1,1,9
3468,32128974,11,112.1806543523615,0.9603584294162331,1,2,0,0,1,0,7
3469,32129766,1,160.0143585205078,1.0,0,0,0,0,0,0,1
3470,32164142,20,191.26968002319336,0.8981416585923686,2,9,1,1,5,1,1
3471,32164211,1,107.60023498535156,0.9921875,0,1,0,0,0,0,0
3472,32164744,16,186.52783584594727,0.931162294334798,3,3,0,0,3,6,1
3473,32177750,12,176.57197952270508,0.9750336352151869,1,4,1,0,1,3,2
3474,32182888,22,142.7589638449929,0.9676554143425505,1,4,1,0,2,5,9
3475,32199749,6,110.5505854288737,0.9943605516974058,1,2,1,0,2,0,0
3476,32213341,6,137.9553451538086,0.9269763476011529,1,1,0,0,1,3,0
3477,3221575,8,147.04521369934082,0.936780701854206,1,3,1,0,1,1,1
3478,32231093,15,124.31788330078125,0.9772561896716763,1,3,0,1,2,4,4
3479,32257938,12,138.04522959391275,0.9714467203371872,2,2,1,1,2,3,1
3480,3226975,10,115.73093109130859,0.9320457780649665,1,5,0,0,2,1,1
3481,32278580,10,131.89504699707032,0.9983673469387755,0,0,0,0,0,0,10
3482,32281193,12,141.12070592244467,0.9437297055896523,4,5,0,1,2,0,0
3483,32285775,33,139.29557476621684,0.958263096761041,7,15,3,0,6,2,0
3484,32287368,14,127.8286601475307,0.9848628672055756,2,2,0,0,3,5,2
3485,32307775,13,158.07282315767728,0.9818038760902391,2,3,1,1,3,2,1
3486,32312147,6,162.97982025146484,0.974244009606433,2,1,0,0,1,2,0
3487,32354518,9,101.85235595703125,0.9809006088206592,3,3,0,0,1,2,0
3488,32360069,33,157.0191123268821,0.9591471361862511,4,11,1,1,3,4,9
3489,32360203,9,128.14252217610678,0.9956182447483309,1,3,1,0,1,2,1
3490,32376174,1,119.24639892578125,1.0,0,1,0,0,0,0,0
3491,32420553,19,124.15987356085526,0.9243752791344093,3,1,0,3,3,3,6
3492,32420757,18,134.87576802571616,0.9701130989364527,2,2,0,2,3,5,4
3493,32421225,11,132.37641351873225,0.9523027578702042,3,3,0,0,4,0,1
3494,32423184,15,123.39194946289062,0.9856475727434743,2,4,1,0,1,0,7
3495,32462470,21,176.47021411714098,0.9659010846348385,3,5,1,0,4,5,3
3496,32484252,5,148.94576416015624,0.9482952768877813,0,2,0,0,1,2,0
3497,32489761,29,124.91785351983432,0.9516536648630288,4,10,0,0,11,4,0
3498,32498446,49,142.0409206468232,0.97504172109968,5,8,3,5,6,10,12
3499,32499291,20,131.00403900146483,0.9470479587525776,6,4,2,1,2,4,1
3500,32510829,1,75.11299133300781,0.9844357976653697,0,0,0,0,0,1,0
3501,32513857,8,170.73451614379883,0.966895823639185,1,2,1,0,3,1,0
3502,32515533,6,112.9479751586914,0.9688034962707771,1,2,0,0,1,2,0
3503,32517484,21,109.0429193405878,0.9645548003282661,0,6,0,0,3,1,11
3504,32526206,16,111.00811958312988,0.973313776565763,2,4,0,1,3,0,6
3505,32538169,12,123.70164616902669,0.9884058813464719,1,4,1,1,1,4,0
3506,32538273,6,135.6488520304362,0.9563790845669621,2,2,0,0,1,0,1
3507,3253976,20,113.10046005249023,0.9805165857884937,3,6,1,0,3,3,4
3508,32542146,41,120.0998959425019,0.9865552447874656,3,8,3,3,4,1,19
3509,32548807,8,112.25894737243652,0.9422105070207303,3,1,1,0,1,1,1
3510,32549009,19,100.50299232884457,0.9846540869374981,2,3,0,2,3,3,6
3511,32549012,11,119.60410378196023,0.9403045270383023,2,6,1,0,1,1,0
3512,32549236,41,133.94865045314882,0.9822336107986482,8,12,0,1,12,2,6
3513,32550187,7,119.11932155064174,0.9651785184080799,0,3,0,1,0,3,0
3514,32587732,11,110.40056540749289,0.9978858350951374,3,2,0,0,4,2,0
3515,32590022,13,169.67772850623498,0.9057822719460631,6,3,0,1,0,3,0
3516,32602063,17,160.3841256534352,0.9427772947081955,5,4,1,1,3,1,2
3517,32602330,21,126.53218151274181,0.9750856119655021,3,4,4,1,2,6,1
3518,32604722,29,145.46925038304823,0.9580044445941995,5,7,1,3,7,3,3
3519,32607575,9,109.90729607476129,0.9711277377320143,2,4,2,0,0,0,1
3520,32609852,7,153.2409406389509,0.966070455399592,2,2,0,0,1,0,2
3521,3260995,7,127.26425606863839,0.985569037869876,1,0,1,0,1,1,3
3522,32610519,8,143.0955810546875,0.8922749258387683,0,6,0,0,1,1,0
3523,32621604,2,106.41197967529297,1.0,0,2,0,0,0,0,0
3524,32627008,34,155.4455665139591,0.9530920591009349,6,14,5,0,3,5,1
3525,32634882,5,179.84232482910156,0.9813711711609809,0,3,0,0,1,1,0
3526,32637964,6,108.30890401204427,0.9946875777153409,1,3,0,0,0,0,2
3527,32638148,6,83.04813130696614,0.979981120780955,0,6,0,0,0,0,0
3528,32656622,11,124.19550254128195,0.9232217888097918,3,4,0,1,1,1,1
3529,32657191,19,101.72604771664268,0.9954927870191547,2,2,0,0,6,3,6
3530,32662614,8,79.76951599121094,0.998991935483871,1,3,0,0,1,3,0
3531,32667012,17,139.15395310345818,0.8977378826481727,3,5,0,0,2,2,5
3532,32677910,16,115.42002201080322,0.9827243709279411,3,7,1,0,3,0,2
3533,32679988,10,98.26839447021484,0.8773333020518492,1,3,0,0,2,3,1
3534,32681417,2,117.47186279296875,0.9883720930232558,1,1,0,0,0,0,0
