,id,counts,brightness
1647,20186458,13,128.0910294298095
1648,20190715,12,119.44043512624312
1649,20191580,5,127.32128841949589
1650,20208268,40,139.06824549897118
1651,20210100,18,139.7387322280807
1652,20219521,7,116.00259459049823
1653,20224480,12,136.442899556463
1654,20229341,16,107.28299488208913
1655,20244663,16,125.78149570433784
1656,20247894,12,111.88929968281646
1657,20260101,19,124.0586497505821
1658,20267106,34,154.53980068661994
1659,2026810,33,170.89359698405966
1660,20268160,16,149.6068521381618
1661,20273350,8,112.30177645967488
1662,20278401,5,187.6785711269719
1663,20280142,7,116.9251635526896
1664,20291805,12,126.24537221190685
1665,20306928,20,115.63445818457414
1666,20306979,1,162.06691176470588
1667,20312395,8,120.64052234037422
1668,20322583,17,105.31636422884176
1669,20328174,10,119.38257368425282
1670,20328651,13,153.42781760856974
1671,20329631,1,118.92584780092592
1672,20345932,33,138.6922922159626
1673,20348129,9,95.18085331373739
1674,20349531,17,190.6024997919692
1675,20358722,8,120.41290183835552
1676,20358903,8,120.265502040965
1677,20366599,12,109.04848815975157
1678,20369791,31,134.2286056300196
1679,20390316,1,117.66633825231482
1680,20392799,9,111.07547234754848
1681,20399524,11,126.88775192608959
1682,20400601,20,153.90618836805555
1683,20410677,6,119.57745150677299
1684,20415774,2,177.82655896347737
1685,20419829,22,137.14738118574363
1686,20419863,36,136.51252064014986
1687,20430608,11,114.23044121654458
1688,20430766,10,118.60483471579217
1689,20436982,20,115.43110367168747
1690,20437467,2,143.20587969590852
1691,20437842,5,111.51210474537038
1692,20445666,6,130.29689029813957
1693,20454620,10,153.66295312187466
1694,20464193,11,100.26992807122147
1695,20467319,1,167.2568652208358
1696,20469139,7,146.87356552433502
1697,20476881,21,138.10877666136224
1698,20477041,9,122.48557588163008
1699,20488120,15,121.34014485911466
1700,20490701,9,107.32493768875908
1701,20501684,5,145.77999581243571
1702,20502087,21,124.3826551323976
1703,20510806,10,117.35425737364294
1704,20533269,11,101.049971649364
1705,20554694,8,118.27012216073496
1706,20562350,10,142.68645875751696
1707,20563807,7,113.48869405864197
1708,20563838,7,107.82878577858614
1709,20564158,16,75.65609942652071
1710,20583510,18,171.43060016396606
1711,20583531,2,144.52945384837963
1712,20588264,8,105.17318052186388
1713,20588620,21,141.48677146868263
1714,20597187,5,101.63874519100607
1715,20598982,2,134.2005417242969
1716,20605858,12,121.73736421896434
1717,20611633,16,133.47112258289667
1718,20616377,7,151.59706762566137
1719,20618413,7,138.7140161102515
1720,20620692,43,125.42921364584328
1721,20658231,7,115.89141212681524
1722,20663163,7,126.87993643445031
1723,20690305,14,116.76302771118094
1724,20692475,1,161.64886152416358
1725,20693049,8,128.25307144981352
1726,20693902,6,105.24000227730625
1727,2069629,9,129.49597701374188
1728,20704646,32,171.55170339994774
1729,20708372,10,122.00322191679527
1730,20708751,13,112.54822380005538
1731,20710093,6,134.83343210294547
1732,20720502,16,117.1468971575404
1733,20726436,23,165.00056937063556
1734,20726918,33,160.46122471039587
1735,20751705,24,117.62706280059457
1736,20753517,17,125.3110699683037
1737,20753882,2,74.27624766911009
1738,20756780,6,98.53921633873456
1739,20766133,19,124.31910684204324
1740,20768108,8,91.77057274762473
1741,20769077,11,147.120102851431
1742,20777765,16,140.78815175152158
1743,20779646,43,143.3828479966404
1744,20780307,9,108.75120298330094
1745,20781213,45,144.20570612651466
1746,20781389,9,123.36412680041151
1747,20792594,7,136.02160328483245
1748,20810235,6,96.01862871334878
1749,20816610,39,161.69007483815176
1750,20817465,2,137.34582561728394
1751,20826796,5,133.47305439814815
1752,20831800,27,148.10060316787659
1753,20832705,10,125.25940985618142
1754,20832716,11,126.92116983516688
1755,20838737,5,125.07997759130657
1756,20840636,26,130.68792016609288
1757,20844691,7,181.28998474389851
1758,20844954,13,186.23702796489928
1759,20846334,8,107.6439156539352
1760,2084913,24,173.84657997613377
1761,20884439,34,136.93604896523382
1762,20897218,29,156.99148182178058
1763,20902138,17,153.8784805056282
1764,20908863,7,132.74501641956937
1765,20909817,6,106.50772866833847
1766,20922097,20,109.83003553401493
1767,20923894,9,100.38769878948521
1768,20924263,9,100.38769878948523
1769,20941304,17,124.48099050205985
1770,20948857,18,131.20811302746066
1771,20952670,9,113.71747313955287
1772,20964623,9,132.12505197789702
1773,20973513,1,137.67508230452674
1774,20976343,5,113.14204883616256
1775,20980896,10,80.09316186021093
1776,20987387,20,101.81467610367554
1777,20988473,5,141.99345933741813
1778,20991507,2,155.91918147560955
1779,20993662,7,115.87922220772312
1780,20994639,20,165.2206750702133
1781,21002648,34,196.15849937023424
1782,21007588,13,159.66121149394587
1783,21010475,39,176.88614780361186
1784,21010516,36,165.6768769963696
1785,21013261,17,180.94587494734554
1786,21022543,23,127.89342219004392
1787,21036908,16,139.46391138040659
1788,21038251,14,123.86758267195766
1789,21052558,12,168.1003168402778
1790,21068589,12,100.06178117019859
1791,21078908,10,127.00904642595148
1792,21088564,5,97.91918710504451
1793,21088722,8,146.40047204510336
1794,21089678,8,153.8361463263157
1795,21091172,9,113.22882631676356
1796,21109604,20,121.54825910654577
1797,21116477,23,135.87954894196994
1798,21117709,9,139.4194268567989
1799,21123346,5,99.24882651748972
1800,21123972,10,107.81359311550155
1801,21125755,8,135.4338404304988
1802,21131798,1,78.48384516460905
1803,21133451,8,161.36254013157352
1804,21137311,1,75.50570786864932
1805,21137985,6,113.56171968771434
1806,21147100,9,90.78843778881553
1807,21149237,8,110.52327727141203
1808,21158405,15,122.18956196952162
1809,21167665,11,116.74708040965679
1810,21180385,14,112.17987860495244
1811,21199571,20,171.54043794275046
1812,21202661,8,122.20673378022119
1813,21203035,14,159.99154102413942
1814,21207881,26,185.97241213019248
1815,2121887,5,124.98167129629628
1816,21238317,17,150.45859881838538
1817,21238744,7,114.16621856169165
1818,21238766,10,119.69759196566358
1819,21240229,6,99.61655521262003
1820,21246712,8,107.58024980270285
1821,21247838,14,140.11362593653757
1822,21260183,7,126.95122549429183
1823,21260658,7,115.04247811895235
1824,21286235,6,107.81573495370371
1825,21286657,9,192.08179910679908
1826,21287679,16,191.02519810554912
1827,21290247,5,102.60810908564815
1828,21292089,9,121.8287081024924
1829,21293670,5,176.56195072900954
1830,21295775,7,90.34978405402148
1831,21305804,5,133.31849399594907
1832,21308311,6,105.64285549756956
1833,21316481,8,118.70572126389031
1834,21320422,7,113.70549546911742
1835,21332273,12,143.74042499581654
1836,21349821,5,114.12133490134734
1837,21350202,19,160.24076509029132
1838,21350607,6,140.62265254586683
1839,21350746,31,155.96967692056197
1840,21353367,6,140.62265254586683
1841,21381718,13,96.97904676666687
1842,21388819,10,110.61404063786009
1843,21389884,28,173.1514084826585
1844,21390212,16,172.13246745461464
1845,21397099,5,122.25505555555556
1846,21407750,5,101.89743370047816
1847,21409617,9,138.7861324731388
1848,21423377,22,152.1314198030928
1849,2142451,13,121.53002937326852
1850,21431780,11,118.25185104078983
1851,21435594,16,98.87617579598182
1852,21445141,8,163.44092447916668
1853,21452627,7,117.55549011158895
1854,21453158,7,153.60314779099673
1855,21471728,10,104.80124186881483
1856,21474620,7,130.98560022137715
1857,21485919,6,136.21789486933264
1858,21488800,2,102.77374942540058
1859,21490100,8,122.26288198914837
1860,21492375,11,122.17397625213515
1861,21492975,6,96.09562834897976
1862,21501153,12,129.38081945300164
1863,21501680,8,126.18758436661108
1864,21516676,2,91.33536265432099
1865,21519483,2,109.554326171875
1866,21524639,13,94.58427066021683
1867,21531459,38,116.61930663850987
1868,21533178,6,114.50890742884087
1869,21533697,24,129.9004930491888
1870,21537410,14,117.53419216115107
1871,21542050,8,130.85887915005574
1872,21543355,32,130.96008365856633
1873,21549481,10,115.9875190329218
1874,21549675,7,105.87666189006465
1875,21549714,7,149.6738886362801
1876,21558196,12,125.8848066352053
1877,21561463,5,137.38607526363168
1878,21563098,13,150.24237170745278
1879,21576729,14,105.43034563647855
1880,21577082,2,111.20043338477366
1881,21586580,8,133.47049471129114
1882,21588973,14,121.12120269703179
1883,21592200,7,120.11633393882887
1884,21592590,8,158.64271928328174
1885,21603300,14,125.17808839469431
1886,21607112,9,141.05521549084665
1887,21607937,14,112.9362948952181
1888,21609274,42,152.99610115907944
1889,21622538,12,119.45886745541837
1890,21628848,7,99.38962115575396
1891,21629108,28,175.6964642088503
1892,2162973,16,134.81976859153517
1893,21642464,6,143.6872397825547
1894,2164444,12,159.804832175685
1895,21645372,14,121.2702433655754
1896,21646478,6,130.4339866255144
1897,2165074,35,151.674640873775
1898,21661323,13,152.34834917022886
1899,21664900,19,122.83126687885802
1900,21675499,17,100.01734853470712
1901,21676087,16,164.05387860161676
1902,21680276,11,143.1165608340348
1903,21681061,31,113.32922560525355
1904,21681711,7,127.23223214089226
1905,21687726,11,141.46338288762578
1906,21695752,2,142.36278881848438
1907,21708166,39,152.16863401991012
1908,21712161,11,121.95885092241865
1909,21714412,10,91.24248736919029
1910,21721952,13,116.90548069373048
1911,21722118,20,116.29847595486112
1912,21723390,2,184.6045875442851
1913,21743216,8,134.0186609841178
1914,21743300,5,127.45479766803842
1915,21747284,12,118.02394934275804
1916,21751034,2,96.81346185378086
1917,21752800,6,131.00895621677813
1918,21779248,2,116.1493431712963
1919,21779765,6,126.76374477559155
1920,21780153,7,102.59329328336274
1921,21783902,12,127.36920657087693
1922,21784473,2,125.20762803819444
1923,21784577,8,113.84872657053755
1924,21792055,11,101.14595493645339
1925,21796092,23,136.16973976619684
1926,21801072,12,103.4566231299297
1927,21810665,12,114.0154105290844
1928,21813175,9,110.92691638145033
1929,21833801,9,133.95994929346944
1930,21834385,6,143.94610680930367
1931,21834957,2,110.3597337962963
1932,21837558,1,117.21144675925926
1933,21841880,9,74.17970578542953
1934,21843167,14,110.84063134537875
1935,21847205,13,95.68987947382479
1936,21859227,43,174.3935160949498
1937,21863049,17,112.61641313741566
1938,21869929,2,111.61609567901235
1939,21879189,20,119.24154642489711
1940,21879658,19,143.39685469698733
1941,21889365,17,108.57145225993234
1942,21890269,8,128.22281539351852
1943,21890318,12,127.11922989540466
1944,21897767,8,113.23939569669496
1945,21898399,5,159.55330499198288
1946,21905353,8,110.1489263237847
1947,21910564,2,124.41620156035665
1948,21921615,19,141.2237913856477
1949,21922057,39,124.330173689181
1950,21924613,6,103.20799722972394
1951,21941759,14,98.32824015514772
1952,21943353,15,114.30667893107709
1953,21944430,7,151.3250954325274
1954,21944708,19,169.49176641902548
1955,21946348,7,103.04772473804671
1956,21947560,8,96.20566855257094
1957,21957615,10,140.8853420781893
1958,21958214,2,140.5853392650463
1959,21959823,9,107.93373642248812
1960,21962993,10,117.79099049425584
1961,21971625,16,133.81027214187262
1962,21971910,12,126.41836205353682
1963,21972044,14,127.97099163775813
1964,21987467,12,147.51369110255752
1965,21988402,15,137.33079570687585
1966,21995447,12,124.15677615623774
1967,21999043,11,139.79603350345616
1968,22008610,1,128.27462962962963
1969,22011128,6,110.52150655864197
1970,22012020,6,126.95616075861983
1971,22013997,35,117.0296474747921
1972,22015887,23,185.4253018125627
1973,22016848,15,140.81494991459286
1974,2202076,10,128.07352413159347
1975,22030035,2,154.90319187242798
1976,22031657,9,109.0381914616198
1977,22040524,19,115.79615946183455
1978,22058806,5,97.64230063657406
1979,22074865,26,151.0104282752788
1980,22082288,2,113.59950559011702
1981,22092093,5,127.81022479423868
1982,22094685,20,95.9020758939097
1983,22117976,13,145.0989014813492
1984,22123191,6,181.61629971960426
1985,22142221,19,135.156512090143
1986,2215722,2,104.89152788534352
1987,22159651,7,110.51848615522886
1988,22162333,22,107.13266195451084
1989,22162383,11,105.14487919316622
1990,22170328,16,121.09692256555964
1991,22172006,11,126.7020998468481
1992,22173946,10,109.86472124164092
1993,22196451,15,126.03410946577046
1994,22210079,16,101.19231204692527
1995,22225926,36,158.83655456810206
1996,22226074,10,91.2447758780037
1997,22226928,16,151.53122040171684
1998,22226930,16,136.5010747612847
1999,22226931,37,167.7521025713213
2000,22226932,13,157.10784076745017
2001,22227789,21,179.81808214836857
2002,22229225,7,118.5610464577819
2003,22235864,14,114.44182201515808
2004,22236660,14,152.23098486555585
2005,22236841,36,177.8311911923795
2006,22238370,10,117.3306070441101
2007,22247451,7,137.8783747611699
2008,22248418,16,112.32694371101788
2009,22264870,8,114.12680640995904
2010,22273010,13,110.95836545880817
2011,22273726,1,148.61722067614926
2012,22278663,7,116.29160137878455
2013,22280660,24,184.54092823060589
2014,22288732,10,103.63146399176955
2015,22293853,1,140.63966820987653
2016,22305858,9,117.05491347220891
2017,22319956,2,134.86874710648146
2018,22324032,10,105.59644516782407
2019,22324298,10,122.2995971315135
2020,22332534,13,159.91739430617446
2021,22337009,11,146.13491299728173
2022,22338601,2,112.75992549189814
2023,22339100,8,93.72416276845422
2024,22349629,8,121.73091144028643
2025,22351501,15,124.58832182708593
2026,22361713,9,155.05950000960308
2027,22364626,6,134.80409341297099
2028,22376832,7,104.8706279394474
2029,22383204,6,110.9810215616248
2030,22393730,8,125.42253063180681
2031,22396385,17,113.60152721042122
2032,22407557,22,134.125169578032
2033,22413310,24,123.4324691691326
2034,22417210,12,130.0129815465134
2035,22433815,22,111.3536645717364
2036,22444090,6,112.89408892568302
2037,22450078,5,117.52696809895833
2038,22458568,18,117.3764476103871
2039,22494520,6,147.01473138503087
2040,22496407,36,190.43639176035015
2041,22502065,6,168.58031103192607
2042,22506331,12,127.71131670500183
2043,22511860,15,104.4798997449417
2044,22512850,5,165.03864142442308
2045,22523412,31,178.91549435563044
2046,22524137,10,144.04425769715527
2047,22530960,16,167.99096516354973
2048,22532818,19,181.6446664782191
2049,22543778,11,122.95754142419665
2050,22549260,2,107.866843385631
2051,22576788,2,102.2890663580247
2052,22580804,11,115.61892182027235
2053,22591214,7,121.59464857652218
2054,22592319,9,90.28633550912828
2055,22593475,8,130.7370909891011
2056,22627220,10,141.28652514759142
2057,22628231,8,107.76215342822047
2058,22670050,7,109.4259906109917
2059,22672088,8,114.37597272456918
2060,22679553,14,136.00374519341932
2061,22684957,44,139.4768283154503
2062,22696576,7,101.63800009645063
2063,22700719,21,176.3444724944725
2064,22700952,17,178.0486980136245
2065,22702553,15,153.60130442492178
2066,22704392,5,111.57326710390946
2067,22710090,11,129.38893594509915
2068,22710548,8,123.70538747654516
2069,22715299,15,133.90318409632062
2070,22717614,5,134.96321527777778
2071,22737854,19,113.0147582459661
2072,22742593,16,128.21332268799082
2073,22743577,23,107.40617378165467
2074,22745053,14,141.28355810009126
2075,22747597,19,120.00750071068873
2076,22750476,14,133.715712747809
2077,22760209,8,131.82523321636964
2078,22769328,26,127.72928678020646
2079,22770664,8,125.13321009757588
2080,22770687,14,124.23870672352662
2081,22789151,9,118.57621403542569
2082,22803943,12,122.92631592593084
2083,22806546,2,151.94001800411522
2084,22823375,20,128.74016760239712
2085,22823420,10,162.28379986496913
2086,22825343,15,126.46069678960143
2087,22830665,31,132.33089167040026
2088,22860759,13,133.6233147024444
2089,22862084,11,148.76651723970284
2090,22862626,7,99.61891186244677
2091,22875712,10,134.49424598924836
2092,22882341,11,113.73948800232102
2093,22884862,15,154.79742499323405
2094,22885985,6,120.9829976851852
2095,22896138,29,138.89915975437424
2096,22896531,10,124.93639219500173
2097,22896851,9,136.42757305241196
2098,22897931,28,115.30156471718213
2099,22916909,18,154.33898052022812
2100,22917015,19,142.9696985051
2101,22920086,24,180.83807069779473
2102,22926256,25,139.76840021219138
2103,22932628,18,109.15901936514062
2104,22937760,9,138.87978696796768
2105,22949633,21,129.47529241665976
2106,22955212,26,144.1047122341495
2107,2295609,19,121.14902886073207
2108,22957398,8,116.565500658082
2109,22967546,19,141.56976813489925
2110,22968798,19,101.32367041413977
2111,22970984,5,107.85962599665636
2112,22975751,11,115.64986426767678
2113,22978506,14,154.62026241769314
2114,22980882,20,163.7942976448605
2115,22981138,6,128.88904324540883
2116,22981799,14,118.72133738425926
2117,22982054,14,117.32114822636233
2118,22994135,20,182.78922984182097
2119,22996256,10,121.00158150392835
2120,23000395,10,115.19411998406592
2121,23000916,10,106.9661259839718
2122,23012468,16,169.6922775607639
2123,23017328,44,122.13435594135254
2124,23020049,2,94.35656289734936
2125,23029896,2,147.92393667887177
2126,23030842,12,171.95644553699904
2127,23042425,7,152.75775534152703
2128,23070253,36,149.37094941343736
2129,23072921,5,121.69103829817527
2130,23077183,10,117.87059800517893
2131,23085003,1,77.40030960648149
2132,23088334,8,123.85023799189814
2133,23091572,1,106.45682436342592
2134,23105171,5,118.88011106271658
2135,23106941,19,138.87908533937548
2136,23107964,7,114.67392606173404
2137,23116032,16,136.65331108940973
2138,23123065,12,98.00746015383875
2139,23124259,8,91.31585563753858
2140,23138544,12,110.13640166859568
2141,23138806,34,167.27436143015188
2142,23139764,9,117.16577839343455
2143,23143645,25,132.0120382138627
2144,23144672,23,122.59936271915386
2145,23154983,32,176.82637875799307
2146,23160166,9,136.47600562271376
2147,23161470,10,106.61821863309906
2148,23161737,8,108.00440528147504
2149,23165041,17,120.89894057002945
2150,23179587,6,118.04174656683288
2151,23183654,23,159.39029943623464
2152,23194287,6,102.21892611361362
2153,23194900,13,116.23303941067613
2154,23195750,2,126.78423353909466
2155,23200374,6,139.0938687788572
2156,23200753,17,134.72342754785421
2157,2320387,22,179.39109329462028
2158,23217559,20,117.43866870321271
2159,23218464,18,194.4006569816841
2160,23220336,2,112.66678497942387
2161,23225572,1,125.34135416666666
2162,23227475,14,115.10633693039634
2163,23230929,24,156.61157201706874
2164,23231072,5,142.21993685699587
2165,23231695,10,126.15916606652948
2166,23233528,10,123.23492310206618
2167,23234121,14,114.52898034474208
2168,23247862,23,126.41715971103956
2169,23251243,10,109.22477831152267
2170,23251385,35,126.80462169152023
2171,23252569,9,93.1853338984892
2172,23252622,7,125.12811259920635
2173,23255919,11,122.97947793635603
2174,23261309,5,122.41753134645062
2175,23264996,29,132.46792283676803
2176,23265741,13,134.35771028742266
2177,23268291,8,112.31203856804235
2178,23268554,15,131.8615440973198
2179,23268729,5,113.38508127142845
2180,23271027,25,128.90530752272514
2181,23273928,13,87.62347600605413
2182,23289593,7,105.88891691097987
2183,23299655,14,112.77433516819153
2184,23301970,8,128.13774972161463
2185,23317832,40,139.1468016965034
2186,23318889,5,117.55615811471193
2187,23324663,9,206.29546945814866
2188,23325066,6,93.45343696416325
2189,23325352,7,90.41319692460317
2190,23327016,7,44.23695215791234
2191,23330452,22,105.5497840085774
2192,23331746,10,151.10617267875512
2193,23331828,14,116.5534512671774
2194,23334075,13,119.52155605572408
2195,23335311,10,100.18260376478909
2196,23340219,12,141.51950954861113
2197,23340499,9,112.79260555984226
2198,23354047,21,132.2793985461983
2199,23354619,8,123.28552863167701
2200,23356938,28,178.34082307973628
2201,23364716,20,120.3333394900977
2202,23367530,5,130.68685474537037
2203,23368730,16,114.07558263745072
2204,23368731,18,115.55227267526902
2205,23372076,1,126.40596354166667
2206,23373382,6,172.6550665818304
2207,23381305,6,109.97866493436423
2208,23384487,17,143.03200036176696
2209,23384621,11,100.19457426116266
2210,23387173,6,111.70152035281988
2211,23387240,5,130.40288445216046
2212,23387270,31,118.79844821402519
2213,23387578,10,170.6599780360511
2214,23388503,2,123.26892103909465
2215,23393139,6,100.630242958954
2216,23394090,9,109.26743228624821
2217,23408757,12,114.03501685206619
2218,23412915,2,147.2803968942901
2219,23431001,5,96.38765550788591
2220,23432273,6,100.26465106878318
2221,23433153,6,114.75287883920326
2222,23444653,5,173.90775617255542
2223,23447225,33,122.47887385999611
2224,23459162,14,101.05810312846555
2225,23459501,33,117.49353714813319
2226,23461973,20,103.85207385706019
2227,23466447,17,120.22510867224857
2228,23466550,15,168.045689394535
2229,23477839,19,116.1826404033328
2230,23479073,17,113.82730831256941
2231,23480342,15,107.87879511631577
2232,23482931,14,102.0557971858608
2233,23489839,16,134.39466136159606
2234,23492914,12,124.83144297151652
2235,23494727,6,99.52581248928327
2236,23495152,14,103.64219823623148
2237,23500076,7,113.74073950448879
2238,2350540,16,144.6491437634013
2239,23517836,7,125.0815554728836
2240,23518576,10,127.40905324074075
2241,23519245,12,167.46808683502658
2242,23521771,36,138.72025344872318
2243,23524281,7,130.89864241163286
2244,23526035,9,144.46590354789544
2245,23531673,6,108.08790533037364
2246,23533368,7,125.50501670578306
2247,23538363,8,128.4778188898534
2248,23540914,9,99.93012423087538
2249,23542611,13,116.9306079876686
2250,23545705,7,151.04317325611086
2251,23546483,7,154.799155398968
2252,23546657,9,153.11556966691649
2253,23546910,9,152.55891891205007
2254,23557107,7,122.36382114381247
2255,23558563,6,109.88484265864277
2256,23559670,6,143.23207625802374
2257,23572600,12,172.6722863618827
2258,23576824,1,140.93740397805212
2259,23577682,14,137.61786803527582
2260,23580880,11,117.69476553731762
2261,23586939,5,109.90127430555556
2262,23588065,10,108.9090781893004
2263,23589957,1,105.78593371408792
2264,23591545,6,143.28068385225905
2265,23602020,22,124.56269227284419
2266,23609812,41,138.84188966268746
2267,23610282,39,174.01486322290611
2268,23611554,7,114.93145295129641
2269,23612145,5,133.21456510552397
2270,23618525,25,157.13394703358526
2271,23620055,8,113.60427425599066
2272,23621974,15,112.43671588265676
2273,23622516,9,178.38002346965018
2274,23629695,6,151.53708867888
2275,23631060,15,113.84897814706365
2276,23631632,5,104.18577932098765
2277,23636541,8,173.5647663483796
2278,23638678,9,111.6879541157694
2279,23639317,2,133.65001953125
2280,23648360,17,113.73252053457209
2281,23652253,12,137.10948568566457
2282,23662555,6,106.57387591589621
2283,23662721,7,119.53804255791688
2284,23663619,3,181.05683256172838
2285,23664240,10,94.80787398726852
2286,23673523,23,113.80628477112123
2287,23677950,7,139.38574469062314
2288,23679657,8,144.2870616861345
2289,23680114,41,108.9834903400394
2290,23681096,7,145.00624416703408
2291,23681390,2,100.1267413288216
2292,23681695,9,130.75412408135492
2293,23685711,2,140.87161510003307
2294,23691939,31,170.8423864265261
2295,23697187,11,117.1619276248273
2296,23697397,6,128.9434547722651
2297,23701616,13,130.2091585175425
2298,23705705,8,133.5369921875
2299,23707311,16,133.83640604782119
2300,23707940,11,127.44156745781555
2301,23710883,16,149.68005728609876
2302,23713706,2,111.17761300797325
2303,23715576,11,114.94183307676388
2304,23720368,16,119.13979774255321
2305,23722461,6,123.03005816524482
2306,23725347,8,118.85024158870242
2307,23726220,7,118.11428931206831
2308,23728544,7,141.16447662718315
2309,23728671,2,126.46774434156379
2310,2372993,34,157.47182060359168
2311,23735559,12,138.88794002381076
2312,23740293,11,124.7131400521418
2313,23745446,1,123.18871399176955
2314,237465,8,102.39892815232767
2315,23748865,1,128.96595630787036
2316,23749938,26,119.72637394617234
2317,23751430,29,187.572492258897
2318,23759829,10,125.33665533371914
2319,23761033,21,109.3982870409298
2320,23763860,23,102.92884795328995
2321,23767544,9,104.69204863216461
2322,23768550,25,135.39260849502728
2323,23775526,1,157.87446244855968
2324,23777567,21,171.52380562052437
2325,23783475,17,127.47842897179287
2326,23784822,7,121.30436151115508
2327,23785157,46,134.10842735626392
2328,23786760,6,110.13291781871571
2329,23787126,7,124.41694725096124
2330,23787530,17,132.34888581991848
2331,23788005,8,150.33306031342943
2332,23789532,12,122.30772624367715
2333,23789711,14,153.37556289498403
2334,23799789,17,110.2898257554294
2335,23800404,1,121.07222502805836
2336,23815018,28,119.37886787356241
2337,23817973,8,165.19233076703435
2338,23820470,26,149.35075635691348
2339,23841940,19,137.47416042278792
2340,2385640,26,126.77976290345224
2341,23880550,8,104.21200175218621
2342,23893836,5,125.83914155735597
2343,23904263,11,131.76787172944725
2344,23917506,13,149.26012635565345
2345,23934999,14,108.60186044437708
2346,23940487,17,152.47657869687487
2347,23943531,6,110.87442866405179
2348,2394893,32,136.3895687442432
2349,23954320,5,90.80240422453703
2350,23958167,23,163.7019395231352
2351,23962835,7,127.38552221119929
2352,23963850,7,104.35364845127867
2353,23975897,20,132.2948197905062
2354,23992638,2,127.89719171315667
2355,23995285,1,147.45715277777776
2356,23995789,11,125.74384703516647
2357,24007844,5,124.23232751414608
2358,24008967,5,120.06752249247518
2359,24016600,2,122.81435021480902
2360,24017044,5,44.037267325873884
2361,24031304,7,116.35281503371593
2362,24054749,11,100.94209008873314
2363,24082233,40,110.51152498874744
2364,24091967,9,129.2767954937319
2365,24098417,11,126.52922141424801
2366,24099891,13,138.54154927221046
2367,24112264,11,130.86341525369596
2368,24132253,5,89.69387574749229
2369,24133686,12,109.4813282589592
2370,24145764,16,111.27233661667309
2371,24146330,14,122.47072849208644
2372,24147086,6,69.45309254615341
2373,24147407,6,115.91139885545266
2374,24150313,12,117.62785897044326
2375,2415104,25,137.2234534615737
2376,24183695,9,93.36190224011415
2377,24194293,41,149.11926943881326
2378,24194754,11,166.64481709455669
2379,24198021,15,163.81411886646262
2380,24203302,13,120.96401318240873
2381,24203388,14,106.87507836612653
2382,24203920,6,101.96706255658354
2383,24205890,15,104.57126682527435
2384,24207889,6,135.88773049018346
2385,24218697,16,146.89975370932996
2386,24223932,18,125.78559735082305
2387,24224956,12,110.21828123660407
2388,24227950,13,136.3223947610757
2389,24229491,17,150.67108214955454
2390,24236216,37,135.4395755079443
2391,24243269,8,122.46398796777893
2392,24249263,7,121.80513845256465
2393,24275187,2,119.19059284979423
2394,24276820,2,133.6608225630144
2395,2427857,27,139.55247947418468
2396,24281471,12,137.28354283840778
2397,24281702,12,144.15040230177613
2398,24283494,11,142.514587391079
2399,24293919,13,147.98144144210985
2400,24296752,15,129.67275067118803
2401,24298524,11,104.58403415923554
2402,24306357,16,152.36839227302193
2403,24319570,38,131.93042908510063
2404,24329146,18,110.71654755908493
2405,24332653,1,77.89
2406,24342562,13,125.57151858720802
2407,24347637,17,105.91071763719404
2408,24364771,9,117.95432642064543
2409,24368047,16,122.03163135023976
2410,24375335,2,118.11020978009259
2411,24384328,8,104.76271575299802
2412,24384470,6,130.7420772400642
2413,24384707,14,146.64262965824403
2414,24402308,18,125.48849281621516
2415,24409691,5,157.36611946063368
2416,24409702,11,120.40441831509541
2417,24409825,10,132.0243870087011
2418,24416875,8,141.23274595039805
2419,24422443,10,131.65067925347222
2420,24423525,22,123.61011270839177
2421,24436173,7,116.30885214579659
2422,24438440,7,145.04525661726205
2423,24442994,9,112.04761104641702
2424,24468207,27,142.96659725794467
2425,24494788,15,116.17508545139837
2426,24503354,7,152.30266516860152
2427,2451061,21,172.72074478324478
2428,24511805,7,126.33529353137861
2429,24531067,17,133.8457363726913
2430,24542443,7,97.5359658151455
2431,24549708,5,117.1875072016461
2432,24551330,9,112.56252742545745
2433,24554674,12,181.13415265453534
2434,24555689,14,114.56899943597038
2435,24568270,38,159.04924594799357
2436,24569869,14,119.11271350033071
2437,24577964,35,166.92580738737803
2438,245893,8,111.42993494923522
2439,245903,10,116.42379025533371
2440,24591957,14,110.41661242467664
2441,24593463,8,131.17676206628673
2442,24595591,11,122.13415425334696
2443,24595724,6,95.74922557691035
2444,24605013,8,136.82318644861172
2445,24616688,6,122.67282621742112
2446,24617718,20,96.19482111625516
2447,24625249,8,118.42547271778606
2448,24628031,8,124.86281718373348
2449,24636131,11,147.37472140385333
2450,24639598,19,124.0670773319616
2451,24639951,27,111.1379167336538
2452,24652291,13,115.91525401135644
2453,24670678,18,133.98606414681464
2454,24694012,11,135.14055926744297
2455,24714484,14,118.0572392324153
2456,2471794,16,160.91676209715297
2457,24725111,10,190.12581590190618
2458,24727848,17,130.85279375309432
2459,24730797,25,124.54690939662986
2460,24743399,9,118.59817763703131
2461,24749174,6,104.09550221970379
2462,24750271,5,96.03944505529836
2463,24750573,15,119.25850668980323
2464,24751014,24,171.2838163115396
2465,24753388,21,174.50252202839235
2466,24753564,6,97.22578549505307
2467,24754616,6,151.74229971747062
2468,24755111,19,164.2123711053924
2469,24755498,10,104.1180987473886
2470,24755737,6,145.07011221747058
