,price
341,4.499809670330265
342,3.912023005428146
343,4.499809670330265
344,4.382026634673881
345,4.248495242049359
346,4.3694478524670215
347,4.700480365792417
348,4.795790545596741
349,4.867534450455582
350,3.9512437185814275
351,4.499809670330265
352,4.248495242049359
353,3.9318256327243257
354,4.007333185232471
355,4.382026634673881
356,5.075173815233827
357,3.8918202981106265
358,4.672828834461906
359,5.0106352940962555
360,3.8918202981106265
361,4.90527477843843
362,4.418840607796598
363,3.713572066704308
364,5.616771097666572
365,5.298317366548036
366,4.382026634673881
367,3.5553480614894135
368,4.499809670330265
369,4.174387269895637
370,4.31748811353631
371,5.298317366548036
372,5.293304824724492
373,3.912023005428146
374,5.393627546352362
375,4.77912349311153
376,4.330733340286331
377,3.6635616461296463
378,4.700480365792417
379,4.07753744390572
380,4.553876891600541
381,4.59511985013459
382,3.9318256327243257
383,4.9344739331306915
384,4.6443908991413725
385,3.332204510175204
386,4.5217885770490405
387,4.07753744390572
388,3.912023005428146
389,3.6888794541139363
390,4.30406509320417
391,4.248495242049359
392,4.465908118654584
393,3.8066624897703196
394,4.875197323201151
395,4.02535169073515
396,4.0943445622221
397,3.6888794541139363
398,5.605802066295998
399,3.4965075614664802
400,3.8066624897703196
401,5.1647859739235145
402,4.672828834461906
403,4.2626798770413155
404,4.499809670330265
405,5.3230099791384085
406,5.030437921392435
407,4.0943445622221
408,5.6131281063880705
409,4.31748811353631
410,4.174387269895637
411,4.709530201312334
412,5.521460917862246
413,4.787491742782046
414,5.298317366548036
415,4.02535169073515
416,3.912023005428146
417,4.90527477843843
418,4.605170185988092
419,5.075173815233827
420,3.5553480614894135
421,4.8283137373023015
422,4.605170185988092
423,4.418840607796598
424,5.293304824724492
425,5.8805329864007
426,4.553876891600541
427,4.276666119016055
428,4.700480365792417
429,3.912023005428146
430,3.912023005428146
431,4.007333185232471
432,4.0943445622221
433,4.48863636973214
434,3.258096538021482
435,4.0943445622221
436,4.605170185988092
437,5.298317366548036
438,3.6635616461296463
439,4.836281906951478
440,4.07753744390572
441,4.442651256490317
442,4.248495242049359
443,4.394449154672439
444,3.6888794541139363
445,3.912023005428146
446,4.382026634673881
447,3.8918202981106265
448,4.430816798843313
449,4.174387269895637
450,4.605170185988092
451,4.174387269895637
452,5.0106352940962555
453,3.7376696182833684
454,3.4011973816621555
455,5.521460917862246
456,4.787491742782046
457,3.912023005428146
458,3.912023005428146
459,3.58351893845611
460,4.653960350157523
461,3.912023005428146
462,4.762173934797756
463,5.501258210544727
464,4.382026634673881
465,4.59511985013459
466,3.4011973816621555
467,3.912023005428146
468,4.143134726391533
469,4.605170185988092
470,5.214935757608986
471,3.6375861597263857
472,4.941642422609304
473,5.123963979403259
474,4.8283137373023015
475,5.703782474656201
476,4.663439094112067
477,4.248495242049359
478,4.0943445622221
479,4.442651256490317
480,3.6635616461296463
481,4.31748811353631
482,3.970291913552122
483,4.02535169073515
484,5.288267030694535
485,4.248495242049359
486,4.330733340286331
487,5.298317366548036
488,3.8918202981106265
489,4.605170185988092
490,3.784189633918261
491,5.438079308923196
492,5.3471075307174685
493,4.290459441148391
494,3.8066624897703196
495,4.02535169073515
496,4.882801922586371
497,4.6913478822291435
498,3.2188758248682006
499,5.41610040220442
500,5.135798437050262
501,4.962844630259907
502,2.6390573296152584
503,4.605170185988092
504,5.560681631015528
505,4.382026634673881
506,4.605170185988092
507,3.9318256327243257
508,4.9344739331306915
509,5.135798437050262
510,5.0106352940962555
511,3.8066624897703196
512,3.912023005428146
513,4.700480365792417
514,3.912023005428146
515,5.0106352940962555
516,4.0943445622221
517,4.3694478524670215
518,4.0943445622221
519,3.6888794541139363
520,5.003946305945459
521,4.060443010546419
522,3.8066624897703196
523,4.31748811353631
524,3.8066624897703196
525,3.912023005428146
526,5.424950017481403
527,3.8918202981106265
528,3.6888794541139363
529,4.189654742026425
530,3.912023005428146
531,4.248495242049359
532,3.2188758248682006
533,3.9889840465642745
534,3.5553480614894135
535,4.174387269895637
536,3.5553480614894135
537,3.8501476017100584
538,5.10594547390058
539,5.0106352940962555
540,4.110873864173311
541,3.912023005428146
542,4.0943445622221
543,4.795790545596741
544,6.061456918928017
545,3.6635616461296463
546,4.204692619390966
547,4.007333185232471
548,4.248495242049359
549,5.8522024797744745
550,3.8066624897703196
551,3.912023005428146
552,4.0943445622221
553,5.0106352940962555
554,4.770684624465665
555,5.0106352940962555
556,4.007333185232471
557,5.247024072160486
558,3.713572066704308
559,4.820281565605037
560,3.912023005428146
561,5.298317366548036
562,3.5263605246161616
563,4.553876891600541
564,4.174387269895637
565,3.912023005428146
566,5.075173815233827
567,4.007333185232471
568,3.4011973816621555
569,3.8066624897703196
570,4.605170185988092
571,5.003946305945459
572,5.075173815233827
573,3.912023005428146
574,3.871201010907891
575,4.499809670330265
576,5.135798437050262
577,5.236441962829949
578,5.521460917862246
579,4.499809670330265
580,5.062595033026967
581,3.6375861597263857
582,4.382026634673881
583,3.4657359027997265
584,3.912023005428146
585,4.941642422609304
586,3.8918202981106265
587,5.0106352940962555
588,4.248495242049359
589,4.174387269895637
590,4.6443908991413725
591,4.31748811353631
592,4.499809670330265
593,4.605170185988092
594,4.499809670330265
595,4.48863636973214
596,4.9344739331306915
597,4.442651256490317
598,4.174387269895637
599,4.0943445622221
600,4.23410650459726
601,5.19295685089021
602,5.521460917862246
603,3.6109179126442243
604,3.5553480614894135
605,4.189654742026425
606,3.912023005428146
607,2.8903717578961645
608,5.0106352940962555
609,4.499809670330265
610,3.8918202981106265
611,4.941642422609304
612,5.662960480135946
613,4.1588830833596715
614,3.8918202981106265
615,5.0106352940962555
616,5.521460917862246
617,4.174387269895637
618,4.290459441148391
619,4.59511985013459
620,4.007333185232471
621,4.820281565605037
622,3.5553480614894135
623,3.6888794541139363
624,4.543294782270004
625,4.700480365792417
626,4.3694478524670215
627,2.995732273553991
628,3.8066624897703196
629,4.31748811353631
630,3.9318256327243257
631,4.897839799950911
632,5.0106352940962555
633,3.8501476017100584
634,4.787491742782046
635,4.382026634673881
636,5.231108616854587
637,4.02535169073515
638,4.248495242049359
639,3.8066624897703196
640,3.8066624897703196
641,4.007333185232471
642,4.219507705176107
643,4.762173934797756
644,4.174387269895637
645,4.553876891600541
646,4.941642422609304
647,4.248495242049359
648,4.0943445622221
649,4.356708826689592
650,6.0867747269123065
651,4.430816798843313
652,5.19295685089021
653,5.298317366548036
654,4.204692619390966
655,4.382026634673881
656,4.9344739331306915
657,3.2188758248682006
658,5.616771097666572
659,4.941642422609304
660,5.298317366548036
661,4.394449154672439
662,5.187385805840755
663,3.6888794541139363
664,4.442651256490317
665,5.953243334287785
666,5.0106352940962555
667,3.044522437723423
668,3.6888794541139363
669,5.393627546352362
670,4.787491742782046
671,3.5553480614894135
672,4.882801922586371
673,4.248495242049359
674,4.8283137373023015
675,4.74493212836325
676,3.6635616461296463
677,4.174387269895637
678,4.07753744390572
679,4.007333185232471
680,4.007333185232471
681,4.430816798843313
682,4.07753744390572
683,5.41610040220442
684,3.6375861597263857
685,4.007333185232471
686,4.276666119016055
687,4.2626798770413155
688,5.389071729816501
689,4.605170185988092
690,4.499809670330265
691,4.605170185988092
692,4.248495242049359
693,3.871201010907891
694,4.941642422609304
695,3.912023005428146
696,4.553876891600541
697,4.442651256490317
698,4.787491742782046
699,5.236441962829949
700,5.365976015021851
701,4.605170185988092
702,4.31748811353631
703,4.605170185988092
704,4.31748811353631
705,4.499809670330265
706,4.787491742782046
707,3.6888794541139363
708,3.8066624897703196
709,4.3694478524670215
710,5.293304824724492
711,4.174387269895637
712,4.672828834461906
713,4.0943445622221
714,4.007333185232471
715,3.8066624897703196
716,4.672828834461906
717,3.6888794541139363
718,4.0943445622221
719,3.8918202981106265
720,5.293304824724492
721,5.857933154483459
722,3.9889840465642745
723,4.174387269895637
724,4.867534450455582
725,4.174387269895637
726,4.356708826689592
727,5.298317366548036
728,5.19295685089021
729,4.0943445622221
730,3.9889840465642745
731,4.624972813284271
732,4.31748811353631
733,5.0106352940962555
734,4.02535169073515
735,4.23410650459726
736,4.7535901911063645
737,5.170483995038151
738,4.787491742782046
739,4.584967478670572
740,4.382026634673881
741,3.8066624897703196
742,3.6109179126442243
743,3.5553480614894135
744,4.442651256490317
745,4.31748811353631
746,3.332204510175204
747,3.912023005428146
748,4.248495242049359
749,4.442651256490317
750,3.6888794541139363
751,5.5053315359323625
752,4.553876891600541
753,5.703782474656201
754,4.248495242049359
755,5.298317366548036
756,4.276666119016055
757,4.382026634673881
758,5.298317366548036
759,5.298317366548036
760,3.5263605246161616
761,4.382026634673881
762,3.7376696182833684
763,4.382026634673881
764,4.110873864173311
765,4.90527477843843
766,5.966146739123692
767,4.605170185988092
768,4.736198448394496
769,4.605170185988092
770,5.075173815233827
771,4.07753744390572
772,4.007333185232471
773,3.9889840465642745
774,4.442651256490317
775,3.4011973816621555
776,4.442651256490317
777,5.19295685089021
778,5.0106352940962555
779,4.787491742782046
780,4.653960350157523
781,4.23410650459726
782,5.68697535633982
783,5.10594547390058
784,4.499809670330265
785,4.442651256490317
786,4.7535901911063645
787,4.499809670330265
788,4.74493212836325
789,4.787491742782046
790,3.8918202981106265
791,4.060443010546419
792,4.04305126783455
793,3.6888794541139363
794,4.060443010546419
795,5.3471075307174685
796,4.663439094112067
797,4.382026634673881
798,4.867534450455582
799,4.0943445622221
800,4.31748811353631
801,4.174387269895637
802,3.912023005428146
803,3.912023005428146
804,4.553876891600541
805,4.174387269895637
806,4.382026634673881
807,4.248495242049359
808,3.912023005428146
809,6.20455776256869
810,5.66988092298052
811,2.772588722239781
812,3.4011973816621555
813,4.442651256490317
814,3.4339872044851463
815,3.6888794541139363
816,3.8066624897703196
817,4.787491742782046
818,4.605170185988092
819,4.727387818712341
820,6.20455776256869
821,4.007333185232471
822,3.4339872044851463
823,4.30406509320417
824,4.31748811353631
825,3.4011973816621555
826,2.1972245773362196
827,4.3694478524670215
828,3.5263605246161616
829,4.499809670330265
830,5.19295685089021
831,5.0106352940962555
832,5.0689042022202315
833,5.298317366548036
834,4.356708826689592
835,4.859812404361672
836,3.828641396489095
837,4.442651256490317
838,3.912023005428146
839,5.176149732573829
840,4.0943445622221
841,5.099866427824199
842,4.248495242049359
843,5.298317366548036
844,4.0943445622221
845,4.48863636973214
846,4.276666119016055
847,3.5553480614894135
848,5.19295685089021
849,5.075173815233827
850,4.0943445622221
851,4.955827057601261
852,4.31748811353631
853,4.204692619390966
854,4.553876891600541
855,4.382026634673881
856,4.31748811353631
857,4.787491742782046
858,4.248495242049359
859,5.220355825078324
860,5.017279836814924
861,5.298317366548036
862,3.970291913552122
863,5.521460917862246
864,4.8283137373023015
865,4.59511985013459
866,4.867534450455582
867,2.70805020110221
868,3.5553480614894135
869,4.0943445622221
870,3.912023005428146
871,3.912023005428146
872,5.521460917862246
873,6.124683390894205
874,4.204692619390966
875,3.9889840465642745
876,5.056245805348308
877,3.9512437185814275
878,3.8066624897703196
879,3.6375861597263857
880,4.605170185988092
881,4.31748811353631
882,4.795790545596741
883,4.174387269895637
884,4.430816798843313
885,5.087596335232384
886,5.0106352940962555
887,4.23410650459726
888,4.499809670330265
889,4.382026634673881
890,3.6888794541139363
891,4.248495242049359
892,5.572154032177765
893,4.867534450455582
894,4.276666119016055
895,4.605170185988092
896,3.912023005428146
897,4.499809670330265
898,5.0106352940962555
899,3.5553480614894135
900,5.298317366548036
901,4.867534450455582
902,5.521460917862246
903,4.3694478524670215
904,5.908082938168931
905,4.867534450455582
906,5.429345628954441
907,5.117993812416755
908,4.382026634673881
909,5.5909869805108565
910,4.48863636973214
911,3.6888794541139363
912,4.2626798770413155
913,3.970291913552122
914,5.123963979403259
915,5.10594547390058
916,5.41610040220442
917,3.2188758248682006
918,3.912023005428146
919,3.2188758248682006
920,3.58351893845611
921,3.8066624897703196
922,4.110873864173311
923,4.0943445622221
924,3.4011973816621555
925,4.007333185232471
926,3.6888794541139363
927,3.7376696182833684
928,2.70805020110221
929,4.867534450455582
930,4.174387269895637
931,4.0943445622221
932,4.0943445622221
933,4.174387269895637
934,4.605170185988092
935,4.060443010546419
936,4.3694478524670215
937,4.499809670330265
938,4.442651256490317
939,4.248495242049359
940,3.5553480614894135
941,3.970291913552122
942,3.6888794541139363
943,3.912023005428146
944,4.634728988229636
945,5.857933154483459
946,4.248495242049359
947,3.5553480614894135
948,4.499809670330265
949,3.9889840465642745
950,4.248495242049359
951,4.867534450455582
952,4.382026634673881
953,5.093750200806762
954,5.521460917862246
955,4.867534450455582
956,3.2188758248682006
957,4.795790545596741
958,4.48863636973214
959,4.382026634673881
960,4.9344739331306915
961,4.8283137373023015
962,5.236441962829949
963,5.0106352940962555
964,2.70805020110221
965,5.393627546352362
966,3.5553480614894135
967,3.4011973816621555
968,3.5263605246161616
969,5.117993812416755
970,4.127134385045092
971,4.31748811353631
972,4.787491742782046
973,4.127134385045092
974,5.393627546352362
975,4.941642422609304
976,4.700480365792417
977,4.219507705176107
978,4.174387269895637
979,3.091042453358316
980,4.442651256490317
981,4.0943445622221
982,3.912023005428146
983,5.003946305945459
984,5.703782474656201
985,4.941642422609304
986,3.4011973816621555
987,4.499809670330265
988,3.8066624897703196
989,5.0106352940962555
990,4.499809670330265
991,3.7376696182833684
992,3.6888794541139363
993,4.48863636973214
994,5.19295685089021
995,4.2626798770413155
996,3.912023005428146
997,4.0943445622221
998,4.983606621708336
999,4.442651256490317
1000,3.5553480614894135
1001,4.553876891600541
1002,4.174387269895637
1003,3.6888794541139363
1004,5.1647859739235145
1005,4.143134726391533
1006,4.007333185232471
1007,3.6888794541139363
1008,4.5217885770490405
1009,4.0943445622221
1010,3.7612001156935624
1011,4.59511985013459
1012,3.6888794541139363
1013,4.90527477843843
1014,4.844187086458591
1015,4.564348191467836
1016,5.056245805348308
1017,4.605170185988092
1018,5.10594547390058
1019,4.382026634673881
1020,3.9512437185814275
1021,4.3694478524670215
1022,4.477336814478207
1023,4.31748811353631
1024,4.787491742782046
1025,4.3694478524670215
1026,5.0689042022202315
1027,4.143134726391533
1028,4.007333185232471
1029,4.0943445622221
1030,4.31748811353631
1031,4.127134385045092
1032,5.641907070938114
1033,5.0106352940962555
1034,4.204692619390966
1035,4.382026634673881
1036,4.787491742782046
1037,4.51085950651685
1038,4.406719247264253
1039,4.8283137373023015
1040,4.553876891600541
1041,3.970291913552122
1042,4.553876891600541
1043,4.174387269895637
1044,4.276666119016055
1045,2.70805020110221
1046,4.605170185988092
1047,3.8066624897703196
1048,5.5093883366279774
1049,4.174387269895637
1050,4.0943445622221
1051,5.241747015059643
1052,3.6635616461296463
1053,4.499809670330265
1054,4.276666119016055
1055,5.003946305945459
1056,4.605170185988092
1057,4.59511985013459
1058,5.0106352940962555
1059,4.605170185988092
1060,5.10594547390058
1061,3.970291913552122
1062,3.8066624897703196
1063,4.948759890378168
1064,3.8066624897703196
1065,3.4011973816621555
1066,5.0106352940962555
1067,4.787491742782046
1068,4.852030263919617
1069,4.290459441148391
1070,3.6888794541139363
1071,3.8501476017100584
1072,5.298317366548036
1073,4.795790545596741
1074,4.290459441148391
1075,4.442651256490317
1076,4.248495242049359
1077,5.153291594497779
1078,4.382026634673881
1079,4.787491742782046
1080,3.4965075614664802
1081,3.8918202981106265
1082,5.598421958998375
1083,3.6109179126442243
1084,3.6888794541139363
1085,4.6443908991413725
1086,3.9889840465642745
1087,4.605170185988092
1088,3.828641396489095
1089,4.248495242049359
1090,4.499809670330265
1091,3.912023005428146
1092,4.700480365792417
1093,4.8283137373023015
1094,2.8903717578961645
1095,5.736572297479192
1096,4.859812404361672
1097,5.298317366548036
1098,3.4011973816621555
1099,4.007333185232471
1100,4.3694478524670215
1101,4.248495242049359
1102,4.762173934797756
1103,3.6888794541139363
1104,4.31748811353631
1105,3.4011973816621555
1106,5.298317366548036
1107,4.605170185988092
1108,4.31748811353631
1109,3.912023005428146
1110,5.231108616854587
1111,3.6375861597263857
1112,3.58351893845611
1113,3.6888794541139363
1114,5.75890177387728
1115,4.605170185988092
1116,5.099866427824199
1117,5.991464547107982
1118,4.406719247264253
1119,5.135798437050262
1120,3.7376696182833684
1121,5.41610040220442
1122,3.4011973816621555
1123,5.093750200806762
1124,4.787491742782046
1125,5.68697535633982
1126,4.787491742782046
1127,4.941642422609304
1128,4.0943445622221
1129,4.605170185988092
1130,3.5553480614894135
1131,4.0943445622221
1132,4.007333185232471
1133,4.382026634673881
1134,5.0106352940962555
1135,3.5553480614894135
1136,5.062595033026967
1137,3.912023005428146
1138,6.049733455231958
1139,5.313205979041787
1140,4.0943445622221
1141,4.812184355372417
1142,3.8066624897703196
1143,4.867534450455582
1144,5.225746673713202
1145,5.3471075307174685
1146,4.605170185988092
1147,4.465908118654584
1148,5.262690188904886
1149,4.0943445622221
1150,3.9318256327243257
1151,3.8066624897703196
1152,3.912023005428146
1153,4.418840607796598
1154,5.017279836814924
1155,5.521460917862246
1156,3.58351893845611
1157,4.007333185232471
1158,5.0106352940962555
1159,4.605170185988092
1160,4.465908118654584
1161,4.219507705176107
1162,4.007333185232471
1163,3.8066624897703196
1164,4.867534450455582
1165,3.912023005428146
1166,3.871201010907891
1167,3.8066624897703196
1168,4.787491742782046
1169,5.10594547390058
1170,5.236441962829949
1171,3.5553480614894135
1172,4.174387269895637
1173,4.605170185988092
1174,3.912023005428146
1175,4.0943445622221
1176,5.365976015021851
1177,4.143134726391533
1178,4.0943445622221
1179,4.605170185988092
1180,5.521460917862246
1181,4.07753744390572
1182,4.248495242049359
1183,4.882801922586371
1184,4.248495242049359
1185,5.0106352940962555
1186,3.4657359027997265
1187,3.58351893845611
1188,3.9889840465642745
1189,3.6888794541139363
1190,4.700480365792417
1191,4.9344739331306915
1192,3.367295829986474
1193,5.0689042022202315
1194,4.836281906951478
1195,3.5263605246161616
1196,4.248495242049359
1197,3.8066624897703196
1198,3.912023005428146
1199,4.605170185988092
1200,5.521460917862246
1201,4.382026634673881
1202,4.499809670330265
1203,4.8283137373023015
1204,5.214935757608986
1205,3.5553480614894135
1206,4.477336814478207
1207,4.330733340286331
1208,3.8066624897703196
1209,3.5553480614894135
1210,6.040254711277414
1211,4.605170185988092
1212,4.31748811353631
1213,3.8066624897703196
1214,4.060443010546419
1215,3.1780538303479458
1216,3.2188758248682006
1217,4.6913478822291435
1218,3.6888794541139363
1219,4.499809670330265
1220,3.58351893845611
1221,5.857933154483459
1222,4.248495242049359
1223,4.007333185232471
1224,5.19295685089021
1225,5.135798437050262
1226,5.991464547107982
1227,4.584967478670572
1228,3.9318256327243257
1229,4.605170185988092
1230,4.700480365792417
1231,5.293304824724492
1232,4.007333185232471
1233,4.859812404361672
1234,3.912023005428146
1235,4.007333185232471
1236,5.298317366548036
1237,4.941642422609304
1238,3.4657359027997265
1239,5.41610040220442
1240,4.248495242049359
1241,4.787491742782046
1242,4.31748811353631
1243,4.0943445622221
1244,5.0106352940962555
1245,4.605170185988092
1246,5.298317366548036
1247,3.912023005428146
1248,3.332204510175204
1249,5.135798437050262
1250,5.501258210544727
1251,4.007333185232471
1252,5.8998973535824915
1253,4.927253685157205
1254,4.248495242049359
1255,4.941642422609304
1256,3.4339872044851463
1257,4.442651256490317
1258,4.442651256490317
1259,5.521460917862246
1260,5.298317366548036
1261,4.1588830833596715
1262,4.553876891600541
1263,3.8918202981106265
1264,3.912023005428146
1265,4.0943445622221
1266,3.8918202981106265
1267,4.248495242049359
1268,4.499809670330265
1269,4.0943445622221
1270,4.07753744390572
1271,4.007333185232471
1272,4.2626798770413155
1273,4.007333185232471
1274,3.6888794541139363
1275,4.605170185988092
1276,2.995732273553991
1277,3.8066624897703196
1278,4.532599493153256
1279,3.5263605246161616
1280,4.499809670330265
1281,4.8283137373023015
1282,4.174387269895637
1283,4.23410650459726
1284,3.6375861597263857
1285,4.605170185988092
1286,4.23410650459726
1287,3.4657359027997265
1288,4.605170185988092
1289,4.174387269895637
1290,4.248495242049359
1291,5.298317366548036
1292,3.7612001156935624
1293,3.912023005428146
1294,4.718498871295094
1295,3.912023005428146
1296,3.6635616461296463
1297,5.991464547107982
1298,3.9318256327243257
1299,4.499809670330265
1300,3.4011973816621555
1301,4.605170185988092
1302,4.605170185988092
1303,5.703782474656201
1304,4.394449154672439
1305,4.48863636973214
1306,5.0106352940962555
1307,5.19295685089021
1308,4.867534450455582
1309,4.0943445622221
1310,3.4011973816621555
1311,5.8522024797744745
1312,3.4965075614664802
1313,4.564348191467836
1314,5.537334267018537
1315,3.4965075614664802
1316,4.0943445622221
1317,3.8918202981106265
1318,4.574710978503383
1319,4.997212273764115
1320,4.700480365792417
